# Robot File 
# Label, 350_m20_comissioning_within_half_radius Tile 0
# Date and Time file was created/configured: 16-June-21 16:56:14
# Radial Offset Adjustment, -9999
# Radial offset is in millimetre(mm) with +ve values actioning radial outward movement 
# and -ve values actioning radial inward movement of the magnets. 
# Temp1, -9999
# Temp2, -9999
# Temp1 is the temperature the distortion code assumed the field would be observed at, 
# and Temp2 is the actual temperature it is going to be observed at in degrees C. 
# Radial Scale factor, 1.0
# Radial scale factor is thermal coefficient of invar times temperature difference 
# applied radially relative to the plate centre.

Magnet,Label,Center_x,Center_y,rot_holdingPosition,rot_platePlacing,order,Pickup_option,Magnet_title,rePosition_magnets,ID,Index,Hexabundle,rectMag_inputOrientation
circular_magnet,Yel,470.31553309193737,196.40699212205004,270,216.35237658967426,1,TL,Yel01,[0],2385372888569606656,1,NA,1.45293930430967
circular_magnet,Gre,309.7966301495266,171.10276037778436,90,98.6783702276588,1,TR,Gre02,[0],2385473871840769024,2,NA,5.3554488633256
circular_magnet,Gre,405.118244567726,176.94690315089878,90,58.42484279680798,1,TR,Gre03,[0],2385393092095784960,3,NA,5.31278971606317
circular_magnet,Gre,234.4561666997221,397.270619891326,90,225.6536806908539,1,TR,Gre04,[0],2391466927471348736,4,NA,5.73928907101624
circular_magnet,Gre,323.94695466731855,190.66990495539443,270,272.90454056083485,1,TL,Gre05,[0],2385472531810967552,5,NA,1.83106619987277
circular_magnet,Blu,364.74589722466476,219.88525216022248,90,66.22725975467029,1,TR,Blu06,[0],2385419510439004672,6,NA,4.56273443463418
circular_magnet,Mag,530.5748741530201,289.5606506521427,90,2.9742858123858014,1,TR,Mag07,[0],2382347822844187648,7,NA,3.45913941441824
circular_magnet,Gre,198.58728642781836,312.70202914421753,180,275.52933366540134,1,RO,Gre08,[0],2391521769908812288,8,NA,4.80460494661757
circular_magnet,Gre,228.99680345961514,255.32712739588638,270,336.04465851116584,1,TL,Gre09,[0],2391490532611409408,9,NA,0.885567664254634
circular_magnet,Blu,308.7765244989957,307.69825525087975,90,200.3446164647485,1,TR,Blu10,[0],2391431571300205056,10,NA,5.52373557291263
circular_magnet,Gre,299.02920784145846,406.06107787721305,270,73.98032397660089,1,TL,Gre11,[0],2391446655225626624,11,NA,0.464458732930707
circular_magnet,Gre,445.651288340423,243.04094978921677,90,26.106697381381366,1,TR,Gre12,[0],2385372510612470784,12,NA,5.0758427250354
circular_magnet,Gre,430.6609746453022,238.99453789804352,270,211.08312966420328,1,TL,Gre13,[0],2385399311208400896,13,NA,3.49616054023539
circular_magnet,Gre,244.70882428397744,200.71863372341596,90,130.50306412467805,1,TR,Gre14,[0],2391500844828117504,14,NA,0.304763984515361
circular_magnet,Gre,333.65625623715516,428.6058464854848,270,91.87071974865515,1,TL,Gre15,[0],2388415885783750656,15,NA,1.0832329166476
circular_magnet,Yel,475.17493077570504,261.078960643414,90,14.939845761026277,1,TR,Yel16,[0],2382367644117819392,16,NA,4.66346741150084
circular_magnet,Gre,430.2467247098666,267.5858038289418,90,17.834415029294306,1,TR,Gre17,[0],2385395875234558976,17,NA,2.63493102300573
circular_magnet,Gre,443.31901046428237,300.7401319280167,90,359.6358807198211,1,TR,Gre18,[0],2382393379561914368,18,NA,2.42519635684689
circular_magnet,Blu,251.4594570499296,325.14189432147026,90,197.8354722573515,1,TR,Blu19,[0],2391445521354316800,19,NA,4.96074991248125
circular_magnet,Yel,447.93539301693374,432.87659036083573,270,131.72171892986464,1,TL,Yel20,[0],2388338958624288768,20,NA,2.03385130565337
circular_magnet,Yel,503.41085845902313,382.64734377437924,90,334.5775529332786,1,TR,Yel21,[0],2382329779686091776,21,NA,4.83111633960394
circular_magnet,Mag,198.96164206805238,151.16325352968002,90,131.24648095389912,1,TR,Mag22,[0],-999999,22,NA,4.12730721551313
circular_magnet,Blu,302.47119983217027,361.709810415653,90,246.3557664326812,1,TR,Blu23,[0],-999999,23,NA,0.157758017936259
circular_magnet,Yel,388.9341785247201,485.37843049508217,90,287.76581117897297,1,TR,Yel24,[0],-999999,24,NA,4.47311290859458
circular_magnet,Yel,357.3868618057086,485.56381032852414,270,98.54946691130678,1,TL,Yel25,[0],-999999,25,NA,1.64387471540828
circular_magnet,Gre,187.60779133284402,299.8189440362189,0,89.93525185173371,1,RI,Gre26,[0],-999999,26,NA,1.71630977022551
circular_magnet,Gre,425.4171162782345,412.25255536726985,90,310.4935003146501,1,TR,Gre27,[0],-999999,27,NA,4.70721535786433
rectangular_magnet,R01,488.88248972461156,216.2357639157397,180,43.10508656405614,1,I,R01,[0],2385372888569606656,1,A,1.45293930430967
rectangular_magnet,R02,285.85044833328357,158.28789301576825,180,-118.1662470390321,1,I,R02,[0],2385473871840769024,2,B,5.3554488633256
rectangular_magnet,R03,394.0452360064728,152.11975002572115,180,-155.97558537411874,1,I,R03,[0],2385393092095784960,3,C,5.31278971606317
rectangular_magnet,R04,228.27097715750784,423.70210884659633,180,-13.183360483935758,1,I,R04,[0],2391466927471348736,4,D,5.73928907101624
rectangular_magnet,R05,350.55748217959757,196.3238113810101,180,77.99217529906707,1,I,R05,[0],2385472531810967552,5,I,1.83106619987277
rectangular_magnet,R06,338.53679313613884,212.7632243619442,180,-105.19816638887801,1,I,R06,[0],2385419510439004672,6,J,4.56273443463418
rectangular_magnet,R07,504.3200378242692,282.41244240547644,180,-105.2198033811344,1,I,R07,[0],2382347822844187648,7,K,3.45913941441824
rectangular_magnet,R08,198.70982347971653,339.8722898082703,180,0.24574799653629498,1,I,R08,[0],2391521769908812288,8,L,4.80460494661757
rectangular_magnet,R09,221.81608464306012,229.11123088330726,180,195.30536887611703,1,I,R09,[0],2391490532611409408,9,M,0.885567664254634
rectangular_magnet,R10,296.8088316289079,332.0955868168414,180,-26.142119009423027,1,I,R10,[0],2391431571300205056,10,N,5.52373557291263
rectangular_magnet,R11,280.63097319553174,426.0560118322858,180,317.3687988216775,1,I,R11,[0],2391446655225626624,11,O,0.464458732930707
rectangular_magnet,R12,443.14880191463686,215.99594472646942,180,-174.71766823532994,1,I,R12,[0],2385372510612470784,12,P,5.0758427250354
rectangular_magnet,R13,403.9805942803819,244.0736856283042,180,-79.23211379146244,1,I,R13,[0],2385399311208400896,13,Q,3.49616054023539
rectangular_magnet,R14,234.06640598960726,175.70713905539696,180,203.04137406435748,1,I,R14,[0],2391500844828117504,14,R,0.304763984515361
rectangular_magnet,R15,310.098006079102,442.10454208884266,180,299.80604539510114,1,I,R15,[0],2388415885783750656,15,S,1.0832329166476
rectangular_magnet,R16,466.89521604060303,235.2216989489843,180,-162.25715481477062,1,I,R16,[0],2382367644117819392,16,T,4.66346741150084
rectangular_magnet,R17,411.6593642377138,287.4324588137327,180,-43.136011897022456,1,I,R17,[0],2385395875234558976,17,E,2.63493102300573
rectangular_magnet,R18,422.72082775294507,318.4542487463656,180,310.6823649819912,1,I,R18,[0],2382393379561914368,18,F,2.42519635684689
rectangular_magnet,R19,253.1777491072337,352.25303476085924,180,3.605439052283373,1,I,R19,[0],2391445521354316800,19,G,4.96074991248125
rectangular_magnet,R20,421.725434551385,439.99928973603653,180,285.1906229587546,1,I,R20,[0],2388338958624288768,20,H,2.03385130565337
rectangular_magnet,R21,517.9023556547241,359.64625836524624,180,147.77497633728188,1,I,R21,[0],2382329779686091776,21,U,4.83111633960394
rectangular_magnet,R22,191.82741373082908,177.38873080837087,180,-15.230803248894972,1,I,R22,[0],-999999,22,GS1,4.12730721551313
rectangular_magnet,R23,287.8049144329974,384.58083602446715,180,327.3168978205844,1,I,R23,[0],-999999,23,GS2,0.157758017936259
rectangular_magnet,R24,412.0987320246726,471.18986007401196,180,121.47532023101553,1,I,R24,[0],-999999,24,GS3,4.47311290859458
rectangular_magnet,R25,330.2729609678004,487.6171621637326,180,274.36238367014306,1,I,R25,[0],-999999,25,GS4,1.64387471540828
rectangular_magnet,R26,191.58926315829757,272.9315950276021,180,171.59794568074392,1,I,R26,[0],-999999,26,GS5,1.71630977022551
rectangular_magnet,R27,445.96837980524015,394.51155974132445,180,130.78992704986047,1,I,R27,[0],-999999,27,GS6,4.70721535786433
