#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,23 26 04.64,-21 55 20.6 #Field centre
#UTTIME,14 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,350_m20_comissioning_within_half_radius Tile 001
#TILING_DATE,2021 06 16 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyFibrePosition,fibre_type,fraction_plate_radius_X,fraction_plate_radius_Y,grads,gangs,gazAngs,gangs_gazAng,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
NA,Sky-A4-4,191.06371,-146.88677,NA,NA,NA,NA,352.3801225,-22.531491991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191063.71,-146886.77,1.0,S,0.845414646017699,-0.649941460176991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-5,183.77509,-155.90952,NA,NA,NA,NA,352.3474637,-22.569197187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183775.09,-155909.52,1.0,S,0.813164115044248,-0.689865132743363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-6,174.59961,-163.20532,NA,NA,NA,NA,352.3066857,-22.600127208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174599.61,-163205.32,2.0,S,0.772564646017699,-0.722147433628319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-7,167.93867,-172.85157,NA,NA,NA,NA,352.2763971,-22.640022932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167938.67,-172851.57,1.0,S,0.743091460176991,-0.764829955752212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-1,-148.4702,-189.83588,NA,NA,NA,NA,350.8486027,-22.711220916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-148470.2,-189835.88,1.0,S,-0.656947787610619,-0.839981769911504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-2,-157.43205,-182.47249,NA,NA,NA,NA,350.8083006,-22.680415719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157432.05,-182472.49,1.0,S,-0.696601991150442,-0.807400398230088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-3,-163.27348,-171.78699,NA,NA,NA,NA,350.7813593,-22.636619264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-163273.48,-171786.99,3.0,S,-0.722449026548673,-0.760119424778761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-4,-174.24185,-166.49577,NA,NA,NA,NA,350.7327999,-22.613592899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-174241.85,-166495.77,1.0,S,-0.770981637168142,-0.736706946902655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-5,-182.05086,-157.91943,NA,NA,NA,NA,350.6977764,-22.57773205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-182050.86,-157919.43,1.0,S,-0.805534778761062,-0.698758539823009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-6,-189.43818,-148.97731,NA,NA,NA,NA,350.6646803,-22.540349205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-189438.18,-148977.31,1.0,S,-0.83822203539823,-0.659191637168142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-7,-194.75684,-138.53077,NA,NA,NA,NA,350.6404813,-22.497061354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-194756.84,-138530.77,2.0,S,-0.86175592920354,-0.612968008849557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-1,-181.17025,158.92893,NA,NA,NA,NA,350.7094614,-21.258157478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-181170.25,158928.93,1.0,S,-0.801638274336283,0.703225353982301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-2,-173.31368,167.46173,NA,NA,NA,NA,350.7447994,-21.222772204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-173313.68,167461.73,1.0,S,-0.766874690265487,0.74098110619469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-3,-165.05567,175.60663,NA,NA,NA,NA,350.7819071,-21.189003879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-165055.67,175606.63,1.0,S,-0.73033482300885,0.777020486725664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-4,-156.41534,183.34477,NA,NA,NA,NA,350.8206988,-21.156929726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-156415.34,183344.77,1.0,S,-0.692103274336283,0.811260044247788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-5,-147.4127,190.65822,NA,NA,NA,NA,350.8610848,-21.126623096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-147412.7,190658.22,1.0,S,-0.652268584070796,0.843620442477876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-6,-138.06861,197.53006,NA,NA,NA,NA,350.9029719,-21.09815315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-138068.61,197530.06,1.0,S,-0.610923053097345,0.874026814159292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-7,-128.4047,203.94434,NA,NA,NA,NA,350.9462638,-21.071585023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-128404.7,203944.34,1.0,S,-0.568162389380531,0.902408584070796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-8,-118.44464,209.88551,NA,NA,NA,NA,350.9908554,-21.046982213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-118444.64,209885.51,1.0,S,-0.524091327433628,0.928696946902655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-1,-100.81652,218.89973,NA,NA,NA,NA,351.0697195,-21.009665358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100816.52,218899.73,1.0,S,-0.446090796460177,0.968582876106195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-2,-90.16757,223.49692,NA,NA,NA,NA,351.11733,-20.990640339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90167.57,223496.92,1.0,S,-0.398971548672566,0.988924424778761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-3,-79.30977,227.57641,NA,NA,NA,NA,351.1658542,-20.973762192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-79309.77,227576.41,1.0,S,-0.350928185840708,1.00697526548673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-4,-68.26826,231.12877,NA,NA,NA,NA,351.2151815,-20.959069243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68268.26,231128.77,1.0,S,-0.302071946902655,1.02269367256637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-5,-57.06862,234.14576,NA,NA,NA,NA,351.2651993,-20.946594947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57068.62,234145.76,1.0,S,-0.252516017699115,1.03604318584071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-6,-44.97765,232.69295,NA,NA,NA,NA,351.3189337,-20.951683542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-44977.65,232692.95,3.0,S,-0.199016150442478,1.02961482300885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-7,-34.29902,238.54693,NA,NA,NA,NA,351.3668495,-20.928410548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34299.02,238546.93,1.0,S,-0.151765575221239,1.05551738938053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-8,-22.78326,239.92079,NA,NA,NA,NA,351.418244,-20.92274221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22783.26,239920.79,1.0,S,-0.100810884955752,1.0615964159292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-1,184.61356,154.91577,NA,NA,NA,NA,352.3450617,-21.27526811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184613.56,154915.77,1.0,S,0.816874159292035,0.685468008849557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-2,191.8534,145.85382,NA,NA,NA,NA,352.3776034,-21.312861955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191853.4,145853.82,1.0,S,0.848908849557522,0.645370884955752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-3,198.64884,136.45402,NA,NA,NA,NA,352.4081802,-21.351864386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198648.84,136454.02,1.0,S,0.878977168141593,0.603778849557522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-4,204.98415,126.73816,NA,NA,NA,NA,352.4367207,-21.392185959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204984.15,126738.16,1.0,S,0.907009513274336,0.560788318584071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-5,210.84465,116.72873,NA,NA,NA,NA,352.463158,-21.43373428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210844.65,116728.73,1.0,S,0.93294092920354,0.516498805309734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-6,216.21677,106.44891,NA,NA,NA,NA,352.48743,-21.476414052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216216.77,106448.91,1.0,S,0.956711371681416,0.471012876106195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-7,221.08806,95.92253,NA,NA,NA,NA,352.5094793,-21.520127217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221088.06,95922.53,1.0,S,0.978265752212389,0.424435973451327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-8,225.44672,85.17533,NA,NA,NA,NA,352.5292512,-21.564767721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225446.72,85175.33,1.0,S,0.99755185840708,0.376881991150442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-1,239.9828,-22.12059,NA,NA,NA,NA,352.597166,-22.011046372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239982.8,-22120.59,1.0,S,1.06187079646018,-0.0978787168141593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-2,238.64054,-33.64155,NA,NA,NA,NA,352.591445,-22.059034248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238640.54,-33641.55,1.0,S,1.05593159292035,-0.148856415929204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-3,234.7807,-44.71042,NA,NA,NA,NA,352.574982,-22.105309681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234780.7,-44710.42,2.0,S,1.03885265486726,-0.197833716814159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-4,234.30213,-56.42319,NA,NA,NA,NA,352.5725538,-22.153966727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234302.13,-56423.19,1.0,S,1.03673508849558,-0.249660132743363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-5,231.31601,-67.6311,NA,NA,NA,NA,352.5594228,-22.200690973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231316.01,-67631.1,1.0,S,1.02352216814159,-0.299252654867257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-6,227.79409,-78.68236,NA,NA,NA,NA,352.5438705,-22.246775397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227794.09,-78682.36,1.0,S,1.00793845132743,-0.34815203539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-7,223.74453,-89.55136,NA,NA,NA,NA,352.525931,-22.292112739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223744.53,-89551.36,1.0,S,0.990020044247788,-0.396244955752212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-8,217.3583,-99.37992,NA,NA,NA,NA,352.4979836,-22.333406245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217358.3,-99379.92,2.0,S,0.961762389380531,-0.439734159292035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-1,41.83481,-237.34134,NA,NA,NA,NA,351.7078142,-22.909984263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41834.81,-237341.34,1.0,S,0.185109778761062,-1.05018292035398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-2,30.36687,-239.07931,NA,NA,NA,NA,351.6559908,-22.917273551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30366.87,-239079.31,1.0,S,0.134366681415929,-1.05787305309735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-3,18.8286,-240.26349,NA,NA,NA,NA,351.6038429,-22.922243477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18828.6,-240263.49,1.0,S,0.083312389380531,-1.06311278761062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-4,7.2467,-240.89115,NA,NA,NA,NA,351.5514938,-22.924882262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7246.7,-240891.15,1.0,S,0.0320650442477876,-1.06589004424779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-5,-4.35197,-240.96083,NA,NA,NA,NA,351.4990671,-22.925183552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4351.97,-240960.83,1.0,S,-0.0192565044247788,-1.06619836283186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-6,-15.94057,-240.47237,NA,NA,NA,NA,351.4466867,-22.923146537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15940.57,-240472.37,1.0,S,-0.0705334955752212,-1.06403703539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-7,-27.49224,-239.4269,NA,NA,NA,NA,351.3944765,-22.918775918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27492.24,-239426.9,1.0,S,-0.121647079646018,-1.0594110619469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-8,-38.97879,-237.82707,NA,NA,NA,NA,351.3425662,-22.912082868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38978.79,-237827.07,1.0,S,-0.172472522123894,-1.05233216814159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-1,-58.36925,-233.82492,NA,NA,NA,NA,351.2549565,-22.895332652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58369.25,-233824.92,1.0,S,-0.258271017699115,-1.03462353982301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-2,-69.55194,-230.74573,NA,NA,NA,NA,351.2044467,-22.88244313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-69551.94,-230745.73,1.0,S,-0.307751946902655,-1.02099880530973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-3,-80.57354,-227.13205,NA,NA,NA,NA,351.154679,-22.867315552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80573.54,-227132.05,1.0,S,-0.356520088495575,-1.00500907079646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-4,-91.4085,-222.99226,NA,NA,NA,NA,351.1057708,-22.849985546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91408.5,-222992.26,1.0,S,-0.404462389380531,-0.986691415929204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-5,-102.03172,-218.33596,NA,NA,NA,NA,351.0578372,-22.830493931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102031.72,-218335.96,1.0,S,-0.45146778761062,-0.966088318584071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-6,-112.41861,-213.17391,NA,NA,NA,NA,351.0109909,-22.808886466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-112418.61,-213173.91,1.0,S,-0.497427477876106,-0.943247389380531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-7,-121.52807,-205.79584,NA,NA,NA,NA,350.9696609,-22.778535804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121528.07,-205795.84,2.0,S,-0.53773482300885,-0.910601061946903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-8,-132.38652,-201.3824,NA,NA,NA,NA,350.921003,-22.759535785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132386.52,-201382.4,1.0,S,-0.585781061946903,-0.891072566371681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-1,-207.18967,-123.09956,NA,NA,NA,NA,350.5853382,-22.43221024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-207189.67,-123099.56,1.0,S,-0.916768451327434,-0.544688318584071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-2,-212.87255,-112.98823,NA,NA,NA,NA,350.5600132,-22.389974622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-212872.55,-112988.23,1.0,S,-0.941913938053097,-0.499947920353982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-3,-218.06235,-102.61518,NA,NA,NA,NA,350.5369306,-22.346656434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-218062.35,-102615.18,1.0,S,-0.964877654867257,-0.454049469026549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-4,-222.74704,-92.00444,NA,NA,NA,NA,350.5161426,-22.302356881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-222747.04,-92004.44,1.0,S,-0.985606371681416,-0.407099292035398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-5,-226.91579,-81.18059,NA,NA,NA,NA,350.4976956,-22.257179374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-226915.79,-81180.59,1.0,S,-1.00405216814159,-0.359206150442478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-6,-230.55892,-70.1687,NA,NA,NA,NA,350.4816305,-22.21122928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-230558.92,-70168.7,1.0,S,-1.02017221238938,-0.310480973451327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-7,-233.66801,-58.99428,NA,NA,NA,NA,350.4679827,-22.164613695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-233668.01,-58994.28,1.0,S,-1.03392924778761,-0.261036637168142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-8,-236.23556,-47.68464,NA,NA,NA,NA,350.4567829,-22.117447116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-236235.56,-47684.64,1.0,S,-1.04529008849558,-0.210993982300885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
