#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,15 59 49.15,-21 57 09.1 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning Tile 001
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6246549415391762944",-137.07439,142.69272,197.865107421371,3.50831918189909,-0.805477632010222,4.31379681390931,239.3342,-21.349598,17.3612003326416,16.5375003814697,16.1895008087158,16.0058994293213,15.8842000961304,16.567287,17.18701,15.809598,-5.27148402205793,-1.61233682774485,1,1,-999,"False",-140254.901030931,136259.316556701,1,-137074.39,142692.72,NA,"P",-0.606523849557522,0.631383716814159
2,"6237407285444414208",-107.89663,-149.43977,184.320176928653,2.5244725926117,0.945452437398977,1.57902015521272,239.46109,-22.58309,15.8127002716064,15.256799697876,15.012900352478,14.9121999740601,14.8270998001099,15.274972,15.727655,14.651729,-4.86696900464587,-12.9989923315237,1,1,-999,"False",-111577.761030937,-142509.875443298,1,-107896.63,-149439.77,NA,"P",-0.477418716814159,-0.661237920353982
3,"6246536599209312512",-122.01503,131.06256,179.067200178186,0.218075457372762,-0.821132969120555,1.03920842649332,239.40025,-21.396927,16.8782997131348,16.3607997894287,16.1329002380371,16.0296001434326,15.9568996429443,16.37963,16.809439,15.767635,-1.40312535323176,-1.74654208994671,1,1,-999,"False",-125327.601030933,125562.962556702,1,-122015.03,131062.56,NA,"P",-0.539889513274336,0.579922831858407
4,"6237401787886307584",-139.04709,-157.86254,210.367950916293,2.68595156520528,0.848684502934991,1.83726706227029,239.32185,-22.614588,17.6334991455078,17.1194000244141,16.8859996795654,16.7723007202148,16.7080993652344,17.132713,17.529812,16.515793,-3.65028447534611,4.90360663979115,1,1,-999,"False",-143046.001030931,-149628.423443299,1,-139047.09,-157862.54,NA,"P",-0.615252610619469,-0.698506814159292
5,"6243460406194628096",62.47164,10.58231,63.3615900149744,3.79689971810765,3.30939360235354,0.487506115754108,240.24374,-21.906868,18.1723003387451,17.6809005737305,17.4568004608154,17.3554000854492,17.2961006164551,17.69484,18.107798,17.096235,-3.24241725536949,-5.54002429286451,1,1,-999,"False",65301.1389690673,10316.2965567014,1,62471.64,10582.31,NA,"P",0.276423185840708,0.0468243805309735
6,"6243503218428783232",-50.27272,-1.23441,50.2878727353474,-0.665769565106545,0.0245493382774415,5.5928664037956,239.72192,-21.957642,17.4612007141113,16.7658996582031,16.4549007415771,16.307300567627,16.1917991638184,16.785973,17.321226,16.075762,-3.27898970275078,-4.85425067275226,1,1,-999,"False",-52630.1810309307,-1158.62744329876,1,-50272.72,-1234.41,NA,"P",-0.222445663716814,-0.00546199115044248
7,"6243239881092378752",72.5327,-103.14716,126.09650742727,1.03746324133406,2.18366423107957,5.13698431743407,240.28934,-22.392088,18.432300567627,17.8505992889404,17.6256999969482,17.5181999206543,17.4470996856689,17.90345,18.321997,17.23156,-4.27546545514834,1.95996169580505,1,1,-999,"False",75606.7389690626,-99343.423443299,1,72532.7,-103147.16,NA,"P",0.320941150442478,-0.456403362831858
8,"6243350970430677376",165.54205,-1.49895,165.548836206435,0.935422604892621,3.13253810197576,4.08606981009645,240.71164,-21.957178,17.503999710083,16.9748992919922,16.7548999786377,16.6487998962402,16.5797004699707,17.004396,17.43636,16.38638,-6.98209821613455,1.12827437596572,1,1,-999,"False",171046.538969064,-1053.76344329856,1,165542.05,-1498.95,NA,"P",0.732486946902655,-0.00663252212389381
9,"6246647478087108480",-15.13764,213.65482,214.19040654054,0.508495182089178,-1.50006360733344,2.00855878942262,239.88669,-21.054981,15.8368997573853,15.2898998260498,15.0413999557495,14.9355001449585,14.8573999404907,15.309302,15.763265,14.682702,4.82836655312033,-3.57312943577407,1,1,-999,"False",-15392.1610309361,202842.758556701,1,-15137.64,213654.82,NA,"P",-0.0669807079646018,0.945375309734513
10,"6243648972440470656",101.56155,181.16531,207.691160105091,2.51498670824752,4.20144285098169,4.59672916444541,240.41301,-21.18984,18.0356998443604,17.1140995025635,16.6935997009277,16.4724998474121,16.3178997039795,17.129112,17.810558,16.300373,-5.61018102650687,-12.4322855177516,1,1,-999,"False",103556.15896907,172364.624556701,1,101561.55,181165.31,NA,"P",0.449387389380531,0.801616415929204
