#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,15 59 49.37,-21 51 45.5 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning Tile 017
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6243215112024953600",41.70177,-158.58115,163.972615873674,0.93558760103586,1.82794245027441,5.39083045794103,240.14717,-22.535034,18.2154998779297,17.8113994598389,17.622200012207,17.523099899292,17.470100402832,17.84895,17.910416,17.140297,-13.819304835922,-0.463541018291027,1,1,-999,"False",43264.7551515175,-151960.694727272,1,41701.77,-158581.15,NA,"P",0.18452110619469,-0.701686504424779
2,"6243209064711444096",-24.69669,-186.43701,188.065640654257,-1.37456940257611,1.43909641545641,3.46951948914707,239.84276,-22.649485,18.0795993804932,17.4934005737305,17.1896991729736,17.0680999755859,16.9617004394531,17.496042,17.895647,16.809986,-11.056263337104,-9.88073453123424,1,1,-999,"False",-25531.9048484867,-177826.620727273,1,-24696.69,-186437.01,NA,"P",-0.109277389380531,-0.824942522123894
3,"6243493975659460864",-106.11142,-19.43203,107.876027199454,-1.0331542662657,0.181121638642736,5.06890940227115,239.46649,-21.944994,18.2339992523193,17.5398006439209,17.2191009521484,17.0615005493164,16.949800491333,17.557787,18.094553,16.83739,7.52708104344599,-5.43542435390579,1,1,-999,"False",-110568.924848488,-18611.6547272726,1,-106111.42,-19432.03,NA,"P",-0.469519557522124,-0.0859824336283186
4,"6243214046873009792",55.56948,-165.48498,174.56587786011,0.921160463741632,1.89476319255829,5.30958257836292,240.21037,-22.562801,19.0788993835449,17.87380027771,17.3026008605957,16.9836006164551,16.8104000091553,17.83574,18.36674,16.836939,-4.86879414593717,-6.05346699248421,1,1,-999,"False",57547.9551515163,-158236.036727272,1,55569.48,-165484.98,NA,"P",0.245882654867257,-0.732234424778761
5,"6243347946773698816",170.6623,-25.15785,172.506631924435,-1.30966729951498,2.99523368647875,1.97828432118586,240.73497,-21.967379,18.1525993347168,17.3952007293701,17.017599105835,16.8456993103027,16.7040004730225,17.417278,17.98914,16.642513,-2.59444350875755,-2.97764564322483,1,1,-999,"False",176107.555151521,-23670.6647272726,1,170662.3,-25157.85,NA,"P",0.755142920353982,-0.111317920353982
6,"6243464872960707072",41.10175,12.10516,42.8472723949623,3.71974735809104,3.42801152098802,0.291735837103011,240.14604,-21.810507,18.5862998962402,17.7082996368408,17.3560009002686,17.1618995666504,17.0492000579834,17.74808,18.400145,16.96442,3.10826971846919,-0.879426763358553,1,1,-999,"False",43009.3751515135,11782.4072727274,1,41101.75,12105.16,NA,"P",0.181866150442478,0.0535626548672566
7,"6243454599398894336",-11.82937,-34.91315,36.8627459302668,-0.677385517322371,1.24411344712052,4.3616863427367,239.90085,-22.012787,17.5613994598389,17.0074005126953,16.7362995147705,16.6201992034912,16.5303001403809,17.018198,17.47929,16.381199,-0.0145411074901259,-0.143462166214562,1,1,-999,"False",-12403.5648484883,-33932.8727272722,1,-11829.37,-34913.15,NA,"P",-0.0523423451327434,-0.15448296460177
8,"6243485351364410496",-153.60061,-54.8164,163.088887117829,-1.32488111018797,0.342787416507805,4.61551678048381,239.2523,-22.093708,17.2780990600586,16.6875991821289,16.4169998168945,16.2786998748779,16.1868991851807,16.702679,17.167784,16.049192,-5.5016412377058,-3.38839958260409,1,1,-999,"False",-158975.864848488,-52221.0187272722,1,-153600.61,-54816.4,NA,"P",-0.679648716814159,-0.242550442477876
9,"6243597020515931136",156.42749,128.33358,202.334048996496,0.0435153592036124,3.82865121885596,2.49804944752724,240.66286,-21.320765,18.7551002502441,17.7803993225098,17.3808002471924,17.1746006011963,17.0443992614746,17.818462,18.486578,16.99745,-1.95902058774891,-11.5353736271069,1,1,-999,"False",159810.695151519,122464.099272728,1,156427.49,128333.58,NA,"P",0.69215703539823,0.567847699115044
10,"6243225729184002688",107.3938,-148.82101,183.524170876373,-1.44046055460323,2.19589246648166,2.64683228609469,240.44672,-22.490608,16.5116004943848,15.8966999053955,15.6181001663208,15.4945001602173,15.3971004486084,15.916313,16.40292,15.245598,-7.595584664745,-3.40158621256733,1,1,-999,"False",110963.05515152,-141920.418727272,1,107393.8,-148821.01,NA,"P",0.475193805309734,-0.658500044247788
11,"6243524830704396544",-93.48323,33.76147,99.3929129656325,-0.659332578652451,-0.34657328079401,5.97042600932114,239.52493,-21.717518,18.8665008544922,17.9512996673584,17.5361003875732,17.3285007476807,17.1840991973877,17.955893,18.621735,17.139977,-3.24449120576048,-3.02109073408014,1,1,-999,"False",-97361.4848484901,32797.9212727281,1,-93483.23,33761.47,NA,"P",-0.413642610619469,0.14938703539823
12,"6243218547998841472",39.11831,-142.93243,148.188804310451,4.16327001052354,1.83793859210512,2.32533141841842,240.13573,-22.47038,17.672399520874,17.0548992156982,16.7574005126953,16.5872001647949,16.503999710083,17.147968,17.483547,16.277966,-3.67599474527738,-3.24403574788264,1,1,-999,"False",40679.3151515126,-137348.890727272,1,39118.31,-142932.43,NA,"P",0.173089867256637,-0.632444380530973
13,"6243428073681430784",-56.83873,-78.44801,96.8748238758296,-1.16094438675168,0.943789642358249,4.17845127806966,239.69289,-22.198286,17.3570003509521,16.7196006774902,16.4267997741699,16.2924003601074,16.1830005645752,16.736353,17.243345,16.051125,-4.38259501205395,-7.57744799043639,1,1,-999,"False",-59402.5248484915,-75855.6467272722,1,-56838.73,-78448.01,NA,"P",-0.251498805309735,-0.347115088495575
14,"6243352482259152000",190.35749,-37.98794,194.110941434386,4.67687623668502,2.94461919958272,1.7322570371023,240.82132,-22.02056,16.5848999023438,16.0919990539551,15.8690996170044,15.7825002670288,15.7045001983643,16.094803,16.51861,15.507902,0.165892563082944,-3.07891255977962,1,1,-999,"False",195622.655151517,-35689.5707272722,1,190357.49,-37987.94,NA,"P",0.842289778761062,-0.168088230088496
15,"6243249712281825024",143.54977,-80.06254,164.367109782658,-1.37947377184246,2.63283128039556,2.27088025494156,240.6132,-22.20088,17.7523994445801,17.0132007598877,16.6571998596191,16.4827995300293,16.3561992645264,17.029829,17.61819,16.282976,-1.93451975787438,-1.10189737218241,1,1,-999,"False",148587.535151515,-76441.8907272718,1,143549.77,-80062.54,NA,"P",0.635175973451327,-0.354259026548673
16,"6243432231208953472",45.33112,-99.16304,109.033109386535,4.09575168712669,1.99956972126189,2.0961819658648,240.16513,-22.286394,14.9252004623413,14.1926002502441,13.8991003036499,13.7166004180908,13.6273002624512,14.19886,14.779389,13.487233,-3.81549873409344,-3.67125792716302,1,1,-999,"False",47323.7151515083,-95768.0547272726,1,45331.12,-99163.04,NA,"P",0.20058017699115,-0.438774513274336
17,"6243398386866496000",-46.85695,-165.49841,172.003771690712,-0.928108787632363,1.29489097991127,4.06018553963596,239.74084,-22.563322,16.9657001495361,16.4881000518799,16.257999420166,16.1532001495361,16.0839004516602,16.493101,16.900599,15.887214,-11.624739067911,-3.08985867882416,1,1,-999,"False",-48565.8248484882,-158353.782727272,1,-46856.95,-165498.41,NA,"P",-0.207331637168142,-0.732293849557522
18,"6246636551689547392",-17.2838,153.10182,154.074323070888,0.221065234146274,-1.45838138116717,1.67944661531344,239.87694,-21.21176,15.8325996398926,15.2295999526978,14.9665002822876,14.8458995819092,14.7611999511719,15.249985,15.744215,14.59654,5.86466141545259,-0.307683298123816,1,1,-999,"False",-17807.2248484885,147099.229272727,1,-17283.8,153101.82,NA,"P",-0.0764769911504425,0.677441681415929
19,"6243625367299631488",-0.5743,82.22364,82.2256456060979,3.2971120260997,-1.56381183108001,4.86092385717971,239.9531,-21.510323,15.8083000183105,15.7339000701904,15.7434997558594,15.7266998291016,15.6582002639771,15.6804905,15.837725,15.369593,-2.06423545452315,0.967395362170488,1,NA,NA,"",-595.064848484924,79623.9912727278,0,-574.3,82223.64,NA,"P",-0.00254115044247788,0.363821415929204
20,"6237408247517127424",-122.71757,-166.49958,206.837405047736,4.96787697853624,0.935638544591808,4.03223843394443,239.39688,-22.561846,15.8563003540039,15.8041000366211,15.8624000549316,15.8543996810913,15.8072004318237,15.761493,15.899831,15.478639,0.307990496072774,-4.75619552591321,1,NA,NA,"",-126300.78484849,-158020.206727272,0,-122717.57,-166499.58,NA,"P",-0.542998097345133,-0.736723805309734
NA,"Sky-A1-1",-226.46104,82.44066,NA,NA,NA,NA,238.9417265,-21.516079011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-226461.04,82440.66,1,"S",-1.00204,0.364781681415929
NA,"Sky-A1-2",-222.23219,93.24117,NA,NA,NA,NA,238.9609533,-21.471199273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-222232.19,93241.17,1,"S",-0.983328274336283,0.412571548672566
NA,"Sky-A1-3",-217.48859,103.8257,NA,NA,NA,NA,238.9824669,-21.427229236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-217488.59,103825.7,1,"S",-0.96233889380531,0.459405752212389
NA,"Sky-A1-4",-212.24121,114.16975,NA,NA,NA,NA,239.0062163,-21.384269986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-212241.21,114169.75,1,"S",-0.939120398230089,0.505175884955752
NA,"Sky-A1-5",-206.50222,124.24934,NA,NA,NA,NA,239.0321449,-21.342420365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-206502.22,124249.34,1,"S",-0.913726637168142,0.549775840707965
NA,"Sky-A1-6",-200.2849,134.04112,NA,NA,NA,NA,239.0601915,-21.301776515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-200284.9,134041.12,1,"S",-0.886216371681416,0.593102300884956
NA,"Sky-A1-7",-193.60365,143.52243,NA,NA,NA,NA,239.0902902,-21.262431644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-193603.65,143522.43,1,"S",-0.856653318584071,0.635055
NA,"Sky-A2-1",-3.01251,240.9813,NA,NA,NA,NA,239.9423367,-20.858735228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-3012.51,240981.3,1,"S",-0.0133296902654867,1.0662889380531
NA,"Sky-A2-2",8.5856,240.84715,NA,NA,NA,NA,239.9940394,-20.85930823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,8585.6,240847.15,1,"S",0.0379893805309735,1.0656953539823
NA,"Sky-A2-3",20.16382,240.15512,NA,NA,NA,NA,240.0456535,-20.862190502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,20163.82,240155.12,1,"S",0.0892204424778761,1.06263327433628
NA,"Sky-A2-4",31.69534,238.90682,NA,NA,NA,NA,240.0970617,-20.867375351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,31695.34,238906.82,1,"S",0.140244867256637,1.05710982300885
NA,"Sky-A2-5",43.15344,237.10513,NA,NA,NA,NA,240.148147,-20.874850908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,43153.44,237105.13,1,"S",0.190944424778761,1.04913774336283
NA,"Sky-A2-6",54.51158,234.75423,NA,NA,NA,NA,240.1987934,-20.884600019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,54511.58,234754.23,1,"S",0.241201681415929,1.03873553097345
NA,"Sky-A2-7",65.74346,231.85957,NA,NA,NA,NA,240.2488856,-20.896600358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,65743.46,231859.57,1,"S",0.290900265486726,1.02592730088496
NA,"Sky-A3-1",231.67752,66.38214,NA,NA,NA,NA,240.9929497,-21.583110213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,231677.52,66382.14,1,"S",1.0251217699115,0.293726283185841
