#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,15 59 56.41,-22 00 53.9 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning Tile 003
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6243430680719264768",-52.03242,-24.42091,57.478287868416,-0.763103092245454,0.438820385587616,5.08126182934652,239.74387,-22.119629,18.9323997497559,17.7271003723145,17.1275997161865,16.8092002868652,16.6247005462646,17.67472,18.578667,16.723486,3.54205718158833,6.42317281860638,1,1,-999,"False",-54500.944946237,-23653.3981505374,1,-52032.42,-24420.91,NA,"P",-0.230231946902655,-0.108057123893805
2,"6237410201722891136",-101.22716,-111.30826,150.454201223805,2.29391570228864,0.832795203733491,1.46112049855515,239.51918,-22.487553,18.4367008209229,17.7653999328613,17.4608001708984,17.3127994537354,17.198299407959,17.789669,18.276638,17.067396,-1.83744993699338,-0.0581551180835997,1,1,-999,"False",-105280.884946246,-106804.222150537,1,-101227.16,-111308.26,NA,"P",-0.447907787610619,-0.492514424778761
3,"6243450201345813760",0.08347,-19.89593,19.8961050913439,-0.596297426580799,1.57499163258318,4.11189624801561,239.98541,-22.10075,17.9092998504639,17.3348999023438,17.1266994476318,17.0130996704102,16.9356002807617,17.447174,17.785526,16.698057,-5.27325120287165,3.61387456819418,1,1,-999,"False",87.0950537598674,-19386.7441505378,1,83.47,-19895.93,NA,"P",0.000369336283185841,-0.0880350884955752
4,"6237463532336363904",-179.67067,-93.45646,202.523232183324,-1.55832786474949,0.479640691384184,4.24521675104591,239.16672,-22.406387,18.9528007507324,17.7928009033203,17.2621994018555,16.9698009490967,16.7772998809814,17.775991,18.542196,16.826223,0.998387353328904,-7.76022965059154,1,1,-999,"False",-184936.844946235,-88460.7061505372,1,-179670.67,-93456.46,NA,"P",-0.79500296460177,-0.413524159292035
5,"6237406220292643456",-160.2935,-121.8132,201.326753901438,-1.4856472489015,0.649831457280579,4.14770660099751,239.2542,-22.526297,15.164400100708,14.3451995849609,13.9869003295898,13.7992000579834,13.6787996292114,14.360514,14.991911,13.601608,-10.6504657538245,-11.8389022431224,1,1,-999,"False",-165166.364946241,-115560.366150537,1,-160293.5,-121813.2,NA,"P",-0.709263274336283,-0.538996460176991
6,"6243448998761484672",63.5019,27.39752,69.1600708918116,1.32525124970703,3.54890882432771,4.0595277325589,240.27858,-21.89721,18.286600112915,17.7595996856689,17.506799697876,17.4027996063232,17.3320999145508,17.77604,18.185896,17.132935,-0.363925886899602,-5.5259612586968,1,1,-999,"False",66343.5150537542,26613.2958494622,1,63501.9,27397.52,NA,"P",0.28098185840708,0.12122796460177
7,"6243422198166159872",-92.52449,-53.37609,106.816610288139,-1.01560926518126,0.52325056097169,4.74432548102664,239.5575,-22.242664,17.7236003875732,16.86549949646,16.5039005279541,16.3164005279541,16.17919921875,16.902899,17.539452,16.125797,-6.70399993386166,-1.33319422992825,1,1,-999,"False",-96620.5649462395,-51459.3081505378,1,-92524.49,-53376.09,NA,"P",-0.409400398230089,-0.236177389380531
8,"6237414638423644928",-128.2279,-91.83631,157.722231067234,-1.25249851038693,0.62151326719131,4.40917352960135,239.39598,-22.403898,18.2457008361816,17.4953994750977,17.1608009338379,16.9925994873047,16.8752994537354,17.522898,18.093092,16.77146,-3.10072899743784,-4.78563298565537,1,1,-999,"False",-133124.084946245,-87898.1921505379,1,-128227.9,-91836.31,NA,"P",-0.567380088495575,-0.406355353982301
9,"6246528799548604672",-120.96451,95.87684,154.352781406509,-0.225166136695298,-0.670214306534677,0.445048169839379,239.43196,-21.606445,17.2698993682861,16.5951995849609,16.2826995849609,16.1499004364014,16.0380992889404,16.614775,17.149475,15.923554,-0.113478539751206,-4.33171145663891,1,1,-999,"False",-124992.60494624,92326.1858494623,1,-120964.51,95876.84,NA,"P",-0.535241194690265,0.424233805309735
10,"6243410893811507072",-34.00534,-78.55072,85.5954365666418,1.79745726510821,1.16224552034222,0.635211744765986,239.82756,-22.351265,16.8348007202148,16.2378997802734,15.9930000305176,15.8639001846313,15.7829999923706,16.266113,16.724485,15.62041,-1.23706314720755,-2.86638622078635,1,1,-999,"False",-35587.0049462393,-76003.134150537,1,-34005.34,-78550.72,NA,"P",-0.15046610619469,-0.347569557522124
