#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,16 00 19.71,-22 12 04.8 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning Tile 013
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6237411820929980416",-175.03475,-79.13148,192.091006646727,2.73095753370783,0.424590706093663,2.30636682761417,239.28264,-22.533175,15.5790996551514,14.9891996383667,14.7597999572754,14.6529998779297,14.5841999053955,15.020659,15.490179,14.387431,-5.57331216551558,-1.56998497939036,1,1,-999,"False",-180682.999189194,-74995.119243243,1,-175034.75,-79131.48,NA,"P",-0.774490044247788,-0.350139292035398
2,"6243246448106484096",43.65789,-11.64768,45.184951130155,1.36987105127793,2.880871024665,4.77218533379251,240.28484,-22.25128,16.81130027771,15.9081001281738,15.5581998825073,15.3797998428345,15.2607002258301,15.952079,16.603697,15.177657,-5.20174996276736,-8.84064339458485,1,1,-999,"False",45814.2008108101,-11286.8492432425,1,43657.89,-11647.68,NA,"P",0.193176504424779,-0.051538407079646
3,"6243356536707899648",184.2453,88.97453,204.604001820128,0.955437719071951,3.59147780930456,3.64714521694697,240.91736,-21.82483,18.6912994384766,17.4610996246338,16.8428001403809,16.5172004699707,16.3185997009277,17.392654,18.296143,16.424664,3.3736845435936,-3.48272010594463,1,1,-999,"False",188763.72081081,85090.8507567573,1,184245.3,88974.53,NA,"P",0.815244690265487,0.393692610619469
4,"6243232635491828608",132.719,-41.38945,139.023089925028,4.32493935797686,2.83929299369936,1.4856463642775,240.6931,-22.376421,17.0223999023438,16.31369972229,15.9848003387451,15.8138999938965,15.6878995895386,16.322445,16.892124,15.597687,-2.12547222464487,-3.64965825318525,1,1,-999,"False",138080.960810807,-39568.7152432431,1,132719,-41389.45,NA,"P",0.587252212389381,-0.183139159292035
5,"6243444085318808320",46.93182,41.64074,62.7419074961863,3.58878537008172,3.86732448651419,6.00464619074712,240.2994,-22.022497,17.3817005157471,16.986400604248,16.8239002227783,16.7598991394043,16.7024993896484,17.00157,17.356657,16.456228,-4.07067031381811,-6.24614863707363,1,1,-999,"False",49104.7608108075,40418.1087567567,1,46931.82,41640.74,NA,"P",0.207662920353982,0.184251061946903
6,"6243469408445769600",-132.80798,-3.48577,132.853717088282,-1.07558699316808,0.0262406663721024,5.18135764763941,239.47064,-22.215021,17.1455001831055,16.6002006530762,16.3687000274658,16.255500793457,16.1793994903564,16.619205,17.0546,15.996954,4.3560466970451,0.562373078994206,1,1,-999,"False",-138194.99918919,-3092.31524324301,1,-132807.98,-3485.77,NA,"P",-0.58764592920354,-0.0154237610619469
7,"6243195801851770624",45.63466,-124.60092,132.694805693976,1.14790078821731,1.92187076309872,5.50921533229817,240.29291,-22.732094,18.4353008270264,17.7581996917725,17.4631996154785,17.3227996826172,17.2068996429443,17.7817,18.23403,17.065924,-9.80015065663223,-7.56142899492821,1,1,-999,"False",47638.0208108109,-119950.813243243,1,45634.66,-124600.92,NA,"P",0.201923274336283,-0.551331504424779
8,"6243130277830370944",106.4178,-174.43013,204.329680684566,0.451250391718665,2.11860076926741,4.61583492963084,240.56816,-22.934385,18.4083003997803,17.800500869751,17.5063991546631,17.3558006286621,17.2367000579834,17.82023,18.272583,17.120493,-1.05095275986527,-6.00376739041126,1,1,-999,"False",109844.520810811,-165668.579243243,1,106417.8,-174430.13,NA,"P",0.470875221238938,-0.771814734513274
9,"6243416322651005440",-89.60803,-46.43624,100.925335896486,2.03366909205886,0.478113325919516,1.55555576613934,239.66731,-22.399527,14.9980001449585,14.2189998626709,13.854700088501,13.6656999588013,13.5349998474121,14.220559,14.845707,13.471219,-5.77040373568033,0.0907941001817123,1,1,-999,"False",-93747.5791891872,-44790.6712432428,1,-89608.03,-46436.24,NA,"P",-0.396495707964602,-0.205470088495575
10,"6237479578334291072",-191.61918,0.7113,191.620500186077,4.63327101546051,-0.00371203306971246,4.63698304853022,239.20876,-22.19596,17.93869972229,17.2824993133545,16.9918994903564,16.8456001281738,16.7259006500244,17.315975,17.812235,16.608772,-4.68564646529672,-0.215935365255954,1,1,-999,"False",-197379.879189188,1215.47075675713,1,-191619.18,711.3,NA,"P",-0.847872477876106,0.00314734513274336
11,"6237393301030788224",-120.2611,-121.40824,170.887954265676,2.14483665112664,0.790144861445818,1.35469178968082,239.5298,-22.714699,17.1161994934082,16.3794002532959,16.0492992401123,15.8868999481201,15.7821998596191,16.397753,16.978899,15.669503,-4.44191945940824,-1.64387169696603,1,1,-999,"False",-124824.839189192,-116019.543243243,1,-120261.1,-121408.24,NA,"P",-0.532128761061947,-0.537204601769912
12,"6237459301789046272",-183.47516,-63.52486,194.161124262931,4.48595396026828,0.333313547574628,4.15264041269365,239.24483,-22.467035,17.9699001312256,17.2966995239258,17.0028991699219,16.838399887085,16.7099990844727,17.320276,17.845942,16.611368,-10.4773252301755,0.443463437550258,1,1,-999,"False",-189228.059189195,-60047.4792432428,1,-183475.16,-63524.86,NA,"P",-0.811836991150442,-0.281083451327434
13,"6243551528222659456",97.6625,112.67965,149.112935154441,3.0160387103924,3.99826380317601,5.30096021439598,240.52933,-21.721436,18.1056995391846,17.4671993255615,17.1735992431641,17.0331993103027,16.9314002990723,17.486034,18.003614,16.786163,-3.42841581638542,-1.85436931594143,1,1,-999,"False",101068.940810807,108457.894756758,1,97662.5,112679.65,NA,"P",0.432134955752212,0.498582522123894
14,"6243250158958430208",109.43418,7.73391,109.707124272585,4.12160022742463,3.21214714368915,0.909453083735482,240.58727,-22.167526,18.0412998199463,17.4923992156982,17.2283000946045,17.0972003936768,17.0048007965088,17.505375,17.93847,16.845564,2.41317469353466,-7.15115183840618,1,1,-999,"False",114163.380810814,7641.5547567565,1,109434.18,7733.91,NA,"P",0.48422203539823,0.0342208407079646
15,"6243462257319635968",20.88505,91.0411,93.4059270213218,3.18492424753957,4.4868882087119,4.98122134600725,240.17851,-21.811283,17.770299911499,17.1825008392334,16.9158000946045,16.7765007019043,16.6783008575439,17.19894,17.67535,16.530663,-7.41378690097584,-0.622595841635268,1,1,-999,"False",21783.6208108133,88152.4727567571,1,20885.05,91041.1,NA,"P",0.0924117256637168,0.402836725663717
