#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,15 59 46.95,-22 01 02.5 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,a test_label
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6243612654196418688",30.38942,109.00114,113.158143185703,3.16577474009124,4.44049421609486,5.00846583117597,240.08531,-21.551422,15.5901002883911,15.0113000869751,14.7532997131348,14.6321001052856,14.5541000366211,15.024826,15.496384,14.383414,-3.14497998752111,-9.47590329159734,1,1,-999,"False",31564.5829629633,105300.818938272,1,30389.42,109001.14,NA,"P",0.134466460176991,0.48230592920354
2,"6243488611238509056",-141.36377,8.9738,141.648312926956,-1.08927883223549,-0.0633951333341427,5.25730160827824,239.2967,-21.977842,18.3337993621826,17.6765995025635,17.3708000183105,17.2045001983643,17.1096992492676,17.695522,18.225088,16.985773,-8.64034680868221,-2.99010178892257,1,1,-999,"False",-146661.277037044,8929.89893827146,1,-141363.77,8973.8,NA,"P",-0.625503407079646,0.0397070796460177
3,"6243513114033689600",16.86942,61.65365,63.9198708498296,3.42116186207598,4.445309994931,5.25903717432456,240.0236,-21.75275,16.3563003540039,15.8039999008179,15.5590000152588,15.4336004257202,15.3568000793457,15.82113,16.274694,15.1789465,-0.841558735795584,-4.8796743502766,1,1,-999,"False",17618.1229629557,59800.6909382723,1,16869.42,61653.65,NA,"P",0.0746434513274336,0.272803761061947
4,"6243411684085521536",-23.90725,-65.89553,70.0983414678507,-0.805586000451662,1.22275949103541,4.25483981569251,239.83482,-22.299902,16.1709003448486,15.5797004699707,15.3225002288818,15.2049999237061,15.1140003204346,15.594542,16.071688,14.950118,-4.32092901771226,-3.06239248836211,1,1,-999,"False",-25046.1570370397,-63855.6610617278,1,-23907.25,-65895.53,NA,"P",-0.105784292035398,-0.29157314159292
5,"6243479682007999360",-55.01748,8.9504,55.7407639498276,-0.636741652155447,-0.161270037313898,5.80771369233804,239.69086,-21.978708,16.6840000152588,15.9844999313354,15.71399974823,15.5839004516602,15.5003004074097,16.028458,16.567715,15.341712,-9.2316667305159,1.22358302833783,1,1,-999,"False",-57581.1170370381,8734.18293827261,1,-55017.48,8950.4,NA,"P",-0.24344017699115,0.0396035398230088
6,"6243434842549106048",66.50558,-35.49718,75.3859533274522,4.24262782643417,2.65131301732462,1.59131480910954,240.25346,-22.169235,17.3083000183105,16.9291000366211,16.7625999450684,16.7145004272461,16.6695995330811,16.933104,17.275452,16.4014,-0.855412785911843,-5.6064891183421,1,1,-999,"False",69566.4829629626,-34324.9190617281,1,66505.58,-35497.18,NA,"P",0.294272477876106,-0.157067168141593
7,"6243459719000258432",41.08482,22.36975,46.7799973225192,3.67171707459194,3.64018586717289,0.0315312074190515,240.13596,-21.921127,17.3218002319336,16.9172992706299,16.7199001312256,16.6301002502441,16.56369972229,16.908838,17.26158,16.353477,-11.7788342677699,-7.38055421253767,1,1,-999,"False",43011.4829629611,21747.4889382724,1,41084.82,22369.75,NA,"P",0.181791238938053,0.0989811946902655
8,"6243525861496573440",-95.27247,82.2606,125.871560935189,-0.29696975592598,-0.712236325457521,0.415266569531541,239.5082,-21.665728,16.4666004180908,15.8996000289917,15.6527004241943,15.5328998565674,15.4496002197266,15.909156,16.37621,15.272838,-8.78307680138563,-2.59928479654385,1,1,-999,"False",-98862.2770370442,79467.6629382717,1,-95272.47,82260.6,NA,"P",-0.421559601769911,0.363984955752212
9,"6237410377821364480",-94.87084,-104.7079,141.294800345645,2.23456933585123,0.834647424537988,1.39992191131324,239.50871,-22.462385,18.50950050354,17.8728008270264,17.5881996154785,17.4503002166748,17.3721008300781,17.908667,18.350372,17.228205,3.14535650172813,-5.90595819598629,1,1,-999,"False",-98747.0170370397,-100576.819061728,1,-94870.84,-104707.9,NA,"P",-0.419782477876106,-0.463309292035398
10,"6243225591745040896",103.75449,-117.7932,156.972074463581,0.806400372590776,2.29291256124428,4.79667311852609,240.42253,-22.516846,18.4985008239746,17.5452003479004,17.1445007324219,16.9465007781982,16.8031997680664,17.574982,18.186005,16.733078,-1.8502715219628,-2.90194749262699,1,1,-999,"False",107776.302962957,-112885.005061727,1,103754.49,-117793.2,NA,"P",0.459090663716814,-0.521208849557522
11,"6243451610101573632",25.52776,-9.83386,27.3563764617538,-0.784399520009567,2.77389030525535,2.72489548191467,240.06424,-22.05966,18.1802997589111,17.6669998168945,17.4178009033203,17.3118991851807,17.2089004516602,17.702003,18.117908,17.056767,-3.57858653423707,-7.37701611920123,1,1,-999,"False",26802.7629629549,-9560.96906172817,1,25527.76,-9833.86,NA,"P",0.112954690265487,-0.0435126548672566
12,"6243538849478474240",113.7868,21.06576,115.720361642269,4.21681078338078,3.32465359630029,0.89215718708049,240.4696,-21.926567,18.1676998138428,17.6082000732422,17.37380027771,17.2590007781982,17.1898002624512,17.63821,18.05768,16.999119,-4.56973504147534,1.41225388270386,1,1,-999,"False",118414.122962962,20518.0489382716,1,113786.8,21065.76,NA,"P",0.503481415929204,0.0932113274336283
13,"6243627772481325696",19.07749,142.12744,143.402091427056,2.97816998311858,4.57895845685045,4.68239683344771,240.03288,-21.412422,18.3013000488281,17.7709007263184,17.5289001464844,17.4351005554199,17.3619003295898,17.792831,18.24223,17.150183,-7.46601249684398,-0.219109425990771,1,1,-999,"False",19715.4029629534,136714.818938272,1,19077.49,142127.44,NA,"P",0.0844136725663717,0.628882477876106
14,"6243219196532696320",44.22952,-96.30556,105.976465907974,1.1501349149727,2.00132609282466,5.43199412932763,240.15024,-22.429056,18.4398994445801,17.9251003265381,17.7005996704102,17.6326999664307,17.5359001159668,17.955511,18.324448,17.302446,-3.97355407920074,0.485047271178761,1,1,-999,"False",46238.7629629578,-93044.4650617278,1,44229.52,-96305.56,NA,"P",0.195705840707965,-0.426130796460177
