#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,15 59 56.14,-21 56 49.9 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning Tile 006
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6243535207345415936",-45.14474,106.22239,115.417692261541,0.206965965654809,-1.1689238912039,1.37588985685871,239.7766,-21.49314,17.4937992095947,16.8894996643066,16.6401996612549,16.5179004669189,16.4374008178711,16.918592,17.394772,16.266514,-0.617885798796882,-3.10944574953587,1,1,-999,"False",-46852.8652873598,102615.019448276,1,-45144.74,106222.39,NA,"P",-0.199755486725664,0.470010575221239
2,"6243626810408654848",-10.55743,116.42755,116.905233959851,-0.251993168128169,-1.48036553356815,1.22837236543998,239.93547,-21.449768,18.6695003509521,17.9508991241455,17.6098003387451,17.4393005371094,17.3351993560791,17.972551,18.505264,17.23116,-0.0688624600196887,-1.22723750363699,1,1,-999,"False",-10948.2452873581,112417.091448276,1,-10557.43,116427.55,NA,"P",-0.0467142920353982,0.515166150442478
3,"6246501689714891392",-161.22252,27.68366,163.582046649826,-1.18652987672003,-0.170052505347516,5.26670793580708,239.2469,-21.828028,17.2667007446289,16.6543006896973,16.3663005828857,16.218900680542,16.1299991607666,16.672403,17.149883,15.99922,0.331443367667284,-6.03901305495471,1,1,-999,"False",-166565.065287358,26930.3314482761,1,-161222.52,27683.66,NA,"P",-0.713373982300885,0.12249407079646
4,"6237465559561004160",-182.39089,-82.69886,200.263671693824,4.43511282501329,0.425690640959938,4.00942218405335,239.15344,-22.293447,18.516300201416,17.986499786377,17.7385997772217,17.6079998016357,17.5330009460449,18.00629,18.40426,17.354168,2.19903792866704,-13.4781168842612,1,1,-999,"False",-187687.025287363,-78254.3625517241,1,-182390.89,-82698.86,NA,"P",-0.807039336283186,-0.365924159292035
5,"6243404777778755584",-49.65998,-107.61902,118.524120242931,1.96799317507814,1.13846773769126,0.829525437386881,239.75455,-22.406515,18.406099319458,17.8087997436523,17.5417995452881,17.4097995758057,17.3304996490479,17.838324,18.255468,17.168041,-6.89742540826728,-3.05337174470753,1,1,-999,"False",-51836.1652873614,-103807.730551724,1,-49659.98,-107619.02,NA,"P",-0.219734424778761,-0.476190353982301
6,"6243357361342024064",161.23648,16.52369,162.08095142245,0.984067897698797,3.24371722125359,4.02353598362479,240.72115,-21.875473,17.3446006774902,16.7070007324219,16.4526996612549,16.3441009521484,16.2541999816895,16.742626,17.252348,16.08192,-2.9346921106397,-6.28743365767209,1,1,-999,"False",166615.434712638,16207.7614482761,1,161236.48,16523.69,NA,"P",0.713435752212389,0.0731136725663717
7,"6243550497430501376",125.79495,46.31061,134.048655510134,1.13804611680838,3.49433875549292,3.92689266849505,240.561,-21.74889,16.5592994689941,15.9463996887207,15.6723003387451,15.5448999404907,15.4422998428345,15.961522,16.47023,15.2950325,0.72704030772276,-3.2068703266761,1,1,-999,"False",130421.534712635,44815.5194482762,1,125794.95,46310.61,NA,"P",0.55661482300885,0.204914203539823
8,"6243460539332521472",45.1812,12.1545,46.7875272235026,1.38331060340839,3.40438782863202,4.26210808195596,240.19316,-21.894838,18.3075008392334,17.8187007904053,17.5830993652344,17.480899810791,17.421199798584,17.837925,18.25113,17.215603,3.07457398594318,0.649996398762429,1,1,-999,"False",47289.6947126411,11831.271448276,1,45181.2,12154.5,NA,"P",0.199916814159292,0.0537809734513274
9,"6237410687059011968",-103.40236,-115.79528,155.24366307147,2.3243600494246,0.84187569018998,1.48248435923462,239.50862,-22.43842,17.6541996002197,17.1187992095947,16.8726997375488,16.7518005371094,16.6800003051758,17.128004,17.572014,16.495699,-3.61636503289472,-1.94407804007682,1,1,-999,"False",-107416.345287359,-111018.260551724,1,-103402.36,-115795.28,NA,"P",-0.457532566371681,-0.512368495575221
10,"6243593378383623808",154.39971,131.12429,202.565668058751,0.0517195583264112,3.84565240838547,2.48925245712052,240.68219,-21.393618,15.9312000274658,15.3492002487183,15.0957002639771,14.9822998046875,14.8940000534058,15.3676405,15.838192,14.724288,9.34111447382456,-0.792410715766793,1,1,-999,"False",157810.474712638,125106.991448276,1,154399.71,131124.29,NA,"P",0.683184557522124,0.580195973451327
11,"6243460028237555072",22.53569,9.475,24.44653244892,1.47538380512857,3.53959817208889,4.21897094021927,240.08855,-21.906345,17.7779998779297,17.0308990478516,16.7140998840332,16.5659999847412,16.4552993774414,17.07264,17.652853,16.345,-0.828284661609733,-2.97000301277663,1,1,-999,"False",23647.8347126393,9230.68944827564,1,22535.69,9475,NA,"P",0.0997154424778761,0.0419247787610619
12,"6243556132426775936",63.06199,42.04225,75.791591669674,-0.26761961294545,3.72960539361497,2.28596030061917,240.27501,-21.766722,16.8050994873047,16.2541007995605,16.0181999206543,15.9125003814697,15.8351001739502,16.275885,16.718307,15.644729,-2.70698659183099,-5.18695623224612,1,1,-999,"False",65787.7947126418,40785.4874482757,1,63061.99,42042.25,NA,"P",0.279035353982301,0.186027654867257
13,"6243519642383815424",-82.78787,22.04085,85.6716434291966,1.89293720156458,-0.260197325969517,2.1531345275341,239.60185,-21.852318,17.7199993133545,16.9757995605469,16.6338005065918,16.460599899292,16.3313007354736,16.990967,17.582628,16.25124,1.18322433735786,-24.2719406179349,1,1,-999,"False",-86346.3652873573,21440.7914482759,1,-82787.87,22040.85,NA,"P",-0.366318008849558,0.0975258849557522
14,"6243640554304926592",30.6359,173.19306,175.881762559322,2.79195604964746,4.53731129949091,4.53783005733613,240.12308,-21.213823,18.4030990600586,17.0743999481201,16.2304000854492,15.8204002380371,15.5777997970581,16.86114,17.928915,15.798657,-1.89186819048103,-17.4623243057477,1,1,-999,"False",31451.6147126369,165740.661448276,1,30635.9,173193.06,NA,"P",0.135557079646018,0.766340973451327
15,"6237401616087607040",-140.35468,-159.14582,212.195259658115,2.69706531839249,0.848057627792801,1.84900769059969,239.3453,-22.614334,18.2803001403809,17.680700302124,17.421199798584,17.3064002990723,17.2227001190186,17.711819,18.185358,17.042273,0.4234634770639,-0.727703410036858,1,1,-999,"False",-144326.665287358,-150774.824551724,1,-140354.68,-159145.82,NA,"P",-0.621038407079646,-0.704185044247788
16,"6243542044934154624",88.42401,12.60004,89.3172242766293,1.21589305223495,3.28313546296356,4.21594289645098,240.39188,-21.892767,17.1497993469238,16.5804004669189,16.3255996704102,16.2185001373291,16.1338996887207,16.598248,17.063452,15.959352,-1.89600256071502,-7.58803564725706,1,1,-999,"False",92200.4147126366,12299.3174482754,1,88424.01,12600.04,NA,"P",0.391256681415929,0.055752389380531
17,"6243551356423973760",133.76348,59.58766,146.435507326557,3.79027912709157,3.56067331439429,0.229605812697275,240.59616,-21.692673,18.9207992553711,17.6455993652344,16.9803009033203,16.6625995635986,16.4720001220703,17.561474,18.520893,16.57654,-0.743132240911276,-8.90200878429898,1,1,-999,"False",138367.694712639,57520.5614482754,1,133763.48,59587.66,NA,"P",0.591873805309735,0.263662212389381
18,"6243570597877521152",107.36132,106.80303,151.437578722467,3.32325547188413,3.92438399313736,5.68205678592636,240.47455,-21.492357,17.57200050354,16.9615001678467,16.6825008392334,16.5548000335693,16.4549007415771,16.978937,17.490625,16.30804,-2.88309761370518,-2.66694952271023,1,1,-999,"False",110883.834712638,102791.977448276,1,107361.32,106803.03,NA,"P",0.475050088495575,0.472579778761062
19,"6237480849644658816",-187.48166,-47.33137,193.363986880785,4.64137235942942,0.247291360760008,4.39408099866941,239.13013,-22.144575,17.4895992279053,16.7668991088867,16.4293003082275,16.2625007629395,16.1217994689941,16.790714,17.33376,16.060595,2.57431304251543,-0.0151298652802615,1,1,-999,"False",-192955.085287365,-44609.2905517239,1,-187481.66,-47331.37,NA,"P",-0.829564867256637,-0.209430840707965
20,"6243173261863308416",117.8702,-178.99923,214.322440235811,0.379428529776391,2.1531206638019,4.50949317315408,240.88663,-22.157232,17.9571990966797,17.9461002349854,17.9955997467041,18.0562000274658,18.0228004455566,17.899406,17.998837,17.608362,-5.40630827541848,-2.25834544380631,1,NA,NA,"",204013.914712633,-47469.7725517241,0,198753.67,-50509.12,NA,"P",0.879441017699115,-0.223491681415929
21,"6243330212844797440",198.75367,-50.50912,205.071188960427,0.723318706310278,2.89273143446073,4.11377257902914,240.52002,-22.697481,16.3575000762939,16.3076992034912,16.3512001037598,16.3553009033203,16.3026008605957,16.250769,16.380014,15.967155,-1.63899432748345,-3.6965521273355,1,NA,NA,"",121160.054712643,-169566.046551724,0,117870.2,-178999.23,NA,"P",0.521549557522124,-0.792031991150443
NA,"Sky-A1-1",-226.46104,82.44066,NA,NA,NA,NA,238.969316,-21.600612874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-226461.04,82440.66,1,"S",-1.00204,0.364781681415929
NA,"Sky-A1-2",-222.23219,93.24117,NA,NA,NA,NA,238.9885553,-21.555733644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-222232.19,93241.17,1,"S",-0.983328274336283,0.412571548672566
NA,"Sky-A1-3",-217.48859,103.8257,NA,NA,NA,NA,239.0100828,-21.511764162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-217488.59,103825.7,1,"S",-0.96233889380531,0.459405752212389
NA,"Sky-A1-4",-212.24121,114.16975,NA,NA,NA,NA,239.0338471,-21.468805511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-212241.21,114169.75,1,"S",-0.939120398230089,0.505175884955752
NA,"Sky-A1-5",-206.50222,124.24934,NA,NA,NA,NA,239.0597919,-21.426956526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-206502.22,124249.34,1,"S",-0.913726637168142,0.549775840707965
NA,"Sky-A1-6",-200.2849,134.04112,NA,NA,NA,NA,239.0878558,-21.386313344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-200284.9,134041.12,1,"S",-0.886216371681416,0.593102300884956
NA,"Sky-A1-7",-193.60365,143.52243,NA,NA,NA,NA,239.1179729,-21.346969167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-193603.65,143522.43,1,"S",-0.856653318584071,0.635055
NA,"Sky-A2-1",-3.01251,240.9813,NA,NA,NA,NA,239.9705102,-20.943282593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-3012.51,240981.3,1,"S",-0.0133296902654867,1.0662889380531
NA,"Sky-A2-2",8.5856,240.84715,NA,NA,NA,NA,240.022242,-20.943855586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,8585.6,240847.15,1,"S",0.0379893805309735,1.0656953539823
NA,"Sky-A2-3",20.16382,240.15512,NA,NA,NA,NA,240.0738852,-20.946737781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,20163.82,240155.12,1,"S",0.0892204424778761,1.06263327433628
NA,"Sky-A2-4",31.69534,238.90682,NA,NA,NA,NA,240.1253224,-20.951922483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,31695.34,238906.82,1,"S",0.140244867256637,1.05710982300885
NA,"Sky-A2-5",43.15344,237.10513,NA,NA,NA,NA,240.1764366,-20.959397828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,43153.44,237105.13,1,"S",0.190944424778761,1.04913774336283
NA,"Sky-A2-6",54.51158,234.75423,NA,NA,NA,NA,240.2271116,-20.969146661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,54511.58,234754.23,1,"S",0.241201681415929,1.03873553097345
NA,"Sky-A2-7",65.74346,231.85957,NA,NA,NA,NA,240.2772321,-20.98114666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,65743.46,231859.57,1,"S",0.290900265486726,1.02592730088496
NA,"Sky-A3-1",231.67752,66.38214,NA,NA,NA,NA,241.0217372,-21.667643778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,231677.52,66382.14,1,"S",1.0251217699115,0.293726283185841
NA,"Sky-A3-2",234.60313,55.15828,NA,NA,NA,NA,241.035152,-21.714290274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,234603.13,55158.28,1,"S",1.03806694690265,0.244063185840708
NA,"Sky-A3-3",236.98531,43.80666,NA,NA,NA,NA,241.046144,-21.761480065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,236985.31,43806.66,1,"S",1.04860756637168,0.193834778761062
NA,"Sky-A3-4",238.81857,32.35357,NA,NA,NA,NA,241.0546855,-21.809104395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238818.57,32353.57,1,"S",1.05671933628319,0.143157389380531
NA,"Sky-A3-5",240.09865,20.82553,NA,NA,NA,NA,241.0607548,-21.857053439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,240098.65,20825.53,1,"S",1.06238340707965,0.0921483628318584
NA,"Sky-A3-6",240.82258,9.24926,NA,NA,NA,NA,241.0643355,-21.905216425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,240822.58,9249.26,1,"S",1.06558663716814,0.0409259292035398
NA,"Sky-A3-7",240.98869,2.34844,NA,NA,NA,NA,241.0652807,-21.933933656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,240988.69,2348.44,1,"S",1.06632163716814,0.0103913274336283
NA,"Sky-A4-1",210.21182,-117.86456,NA,NA,NA,NA,240.9302948,-22.434995612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,210211.82,-117864.56,1,"S",0.930140796460177,-0.521524601769911
NA,"Sky-A4-2",204.2974,-127.84223,NA,NA,NA,NA,240.9039261,-22.476655392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,204297.4,-127842.23,1,"S",0.903970796460177,-0.565673584070796
NA,"Sky-A4-3",197.90977,-137.52377,NA,NA,NA,NA,240.8754044,-22.517089832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,197909.77,-137523.77,1,"S",0.875706946902655,-0.608512256637168
