#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,15 59 05.42,-22 07 33.0 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning Tile 021
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6243408419910266496",63.60534,-49.92535,80.8590121701848,4.03103607523203,2.47611231155261,1.55492376367942,240.06718,-22.33947,18.0139007568359,17.4277992248535,17.1553993225098,17.0368003845215,16.9645004272461,17.442238,17.891779,16.784428,-9.5611691171002,-0.323011294788924,1,1,-999,"False",66578.2210169386,-48281.1614237295,1,63605.34,-49925.35,NA,"P",0.281439557522124,-0.220908628318584
2,"6243465972472370560",71.508,81.56656,108.47348880825,-0.11708898620691,3.99260668639268,2.17348963458,240.10188,-21.77673,17.8945007324219,17.3551998138428,17.0846004486084,16.9456996917725,16.8721008300781,17.361992,17.80881,16.710308,-62.2495808195277,-13.6922558002009,1,1,-999,"False",74420.421016942,78898.0785762709,1,71508,81566.56,NA,"P",0.316407079646018,0.360913982300885
3,"6243214562269093504",100.77306,-95.95901,139.152223201585,4.17629001279399,2.38065969042556,1.79563032236842,240.23697,-22.533653,17.5317001342773,16.6849994659424,16.3346996307373,16.1648006439209,16.0291004180908,16.717386,17.28471,15.93736,-7.6185333612926,0.989319745943748,1,1,-999,"False",104950.761016946,-92166.5194237293,1,100773.06,-95959.01,NA,"P",0.445898495575221,-0.424597389380531
4,"6243629353029305984",47.87756,185.32795,191.412407651009,0.288622852069767,4.45957675556183,2.11223140368752,239.98956,-21.343506,17.7007999420166,17.1940002441406,16.9533996582031,16.8481006622314,16.771900177002,17.208515,17.635992,16.586529,-8.4646910939807,1.27179850529947,1,1,-999,"False",49036.101016946,176806.702576271,1,47877.56,185327.95,NA,"P",0.211847610619469,0.82003517699115
5,"6243486725753941248",-96.46537,12.6225,97.2876925180513,-0.791014028839572,-0.130110851339118,5.62228212967913,239.32684,-22.071157,18.1697998046875,17.4836006164551,17.1909999847412,17.0361995697021,16.9099006652832,17.51721,18.039354,16.788807,-4.80617472581847,-0.387854130535429,1,1,-999,"False",-100738.618983056,12357.5765762711,1,-96465.37,12622.5,NA,"P",-0.426837920353982,0.0558517699115044
6,"6243190166855273984",56.98218,-174.28269,183.361459612396,0.711968622515076,1.88679327798324,5.10836065171143,240.0338,-22.8619,16.3962001800537,15.8236999511719,15.5735998153687,15.4555997848511,15.3624000549316,15.839477,16.29402,15.200591,-7.17178753897628,0.217645806516216,1,1,-999,"False",59034.3410169464,-166350.341423729,1,56982.18,-174282.69,NA,"P",0.252133539823009,-0.771162345132743
7,"6237451815665516032",-166.3144,-107.45242,198.006318614373,-1.43818380128184,0.573614623710643,4.27138688218711,239.01343,-22.576912,18.1166000366211,17.5667991638184,17.3087005615234,17.1965007781982,17.0949993133545,17.589289,18.031738,16.938969,-4.01101438964872,-0.860490845165167,1,1,-999,"False",-171569.278983063,-101943.053423729,1,-166314.4,-107452.42,NA,"P",-0.735904424778761,-0.475453185840708
8,"6243538810816556032",141.22531,50.80068,150.084300554916,3.99290350368406,3.48689476606226,0.506008737621804,240.41989,-21.908573,18.3122997283936,17.798999786377,17.5636005401611,17.4641990661621,17.3922996520996,17.81354,18.234592,17.19473,-5.43477859443467,-2.05088813421676,1,1,-999,"False",146290.681016939,49101.5605762709,1,141225.31,50800.68,NA,"P",0.624890752212389,0.224781769911504
9,"6243539399234278656",171.29757,43.80355,176.809525989149,0.315607424482615,3.39194391680525,3.20684881485696,240.55403,-21.938667,16.5604000091553,16.029899597168,15.7992000579834,15.6929998397827,15.5996999740601,16.042896,16.487877,15.420668,-6.12467428270304,1.83721092164024,1,1,-999,"False",176606.32101694,42300.3165762705,1,171297.57,43803.55,NA,"P",0.757953849557522,0.193821017699115
10,"6243200062459436416",83.879,-127.21186,152.376323507491,0.53526128275051,2.15372661751945,4.66471997241065,240.15884,-22.665983,16.3551998138428,15.5609998703003,15.174599647522,14.9476003646851,14.7875995635986,15.565359,16.119604,14.759966,3.72952048672053,-4.68427689472928,1,1,-999,"False",87293.3810169429,-122073.099423728,1,83879,-127211.86,NA,"P",0.371146017699115,-0.562884336283186
