#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,15 59 47.27,-21 56 40.9 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning Tile 008
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6243190407373445376",27.55847,-216.11026,217.86030787183,-0.717823221467515,1.69763218587209,3.86772989983998,240.07233,-22.850752,16.9410991668701,15.9686002731323,15.464599609375,15.1871004104614,15.0052003860474,15.922483,16.654776,15.052277,-4.52449386295575,-2.47965751180814,1,1,-999,"False",28328.9093975822,-204768.035180723,1,27558.47,-216110.26,NA,"P",0.121940132743363,-0.956240088495575
2,"6243192812554584704",44.91479,-190.25249,195.482347826969,3.90271657522048,1.80263143032446,2.10008514489603,240.15224,-22.746538,18.3924999237061,17.6909999847412,17.3715000152588,17.2075004577637,17.0963001251221,17.715082,18.152567,16.950336,0.609301281753815,3.21023615433395,1,1,-999,"False",46388.5693975786,-181215.671180723,1,44914.79,-190252.49,NA,"P",0.198738008849558,-0.84182517699115
3,"6243446181262893696",52.94186,-15.97783,55.3003760544944,-0.612753672849845,2.84848570636848,2.82194592796126,240.19218,-22.013136,16.032600402832,15.4392995834351,15.1922998428345,15.0853004455566,14.9910001754761,15.465678,15.9300785,14.819762,-4.24943264180225,-1.15359531373464,1,1,-999,"False",55415.0093975789,-15466.8191807225,1,52941.86,-15977.83,NA,"P",0.234256017699115,-0.0706983628318584
4,"6243196901363358464",103.55018,-179.80643,207.49214936324,4.17066037841261,2.0933052847832,2.0773550936294,240.41875,-22.699837,17.7252006530762,17.0976009368896,16.778299331665,16.6221008300781,16.5126991271973,17.093485,17.583143,16.39445,-2.68899619680951,-3.04091700164419,1,1,-999,"False",106619.829397581,-170661.245180722,1,103550.18,-179806.43,NA,"P",0.458186637168142,-0.795603672566372
5,"6243471744907992576",-135.85058,-60.82804,148.847003787708,-1.23909445179281,0.420987030681074,4.6231038247057,239.32283,-22.202225,17.7511005401611,17.1068000793457,16.7787990570068,16.6215000152588,16.5137996673584,17.101904,17.625654,16.396702,-4.32055072813524,-7.42462554701561,1,1,-999,"False",-141058.09060242,-58200.9331807223,1,-135850.58,-60828.04,NA,"P",-0.601108761061947,-0.269150619469027
6,"6243527442044538496",-82.4569,73.17663,110.244997781155,-0.338095190051485,-0.725839696920733,0.387744506869248,239.5677,-21.631348,17.7684993743896,17.1333999633789,16.8264999389648,16.6543998718262,16.5604000091553,17.155903,17.673527,16.444906,-0.940894886943769,-11.2322276177974,1,1,-999,"False",-85717.4706024159,70817.2688192768,1,-82456.9,73176.63,NA,"P",-0.364853539823009,0.323790398230088
7,"6246502613128611840",-161.23158,31.91526,164.35998968777,-1.16862125253928,-0.195420460387712,5.30998451502802,239.21013,-21.8076,18.31130027771,17.7292995452881,17.4528007507324,17.3122997283936,17.2292995452881,17.741016,18.226416,17.064466,-6.85564717106145,-2.86533417762958,1,1,-999,"False",-166528.290602418,30984.3168192772,1,-161231.58,31915.26,NA,"P",-0.71341407079646,0.14121796460177
8,"6243350523753907584",156.84439,-5.54039,156.942214193072,4.06494136205969,3.1062832153435,0.95865814671619,240.66522,-21.966705,18.0860004425049,17.6082000732422,17.3980007171631,17.2908992767334,17.2282009124756,17.640226,18.005922,17.03578,-2.99083567601777,-1.55082514117197,1,1,-999,"False",162322.049397585,-4973.41318072203,1,156844.39,-5540.39,NA,"P",0.694001725663717,-0.024515
9,"6243202914317777280",74.43445,-135.32779,154.447719611157,0.469031497125636,2.07366316952112,4.6785536347841,240.28925,-22.519224,17.806999206543,17.1042995452881,16.7963008880615,16.6394996643066,16.5209007263184,17.132114,17.621418,16.40491,-0.49837418995939,-2.82169200971973,1,1,-999,"False",77352.8293975858,-129842.707180722,1,74434.45,-135327.79,NA,"P",0.329355973451327,-0.598795530973451
10,"6243622549801977728",61.48786,139.70296,152.635755837684,0.103447302594958,4.29777082092967,2.08886178884487,240.22769,-21.350502,18.284200668335,17.6371994018555,17.346399307251,17.2080001831055,17.1079998016357,17.670397,18.189793,16.980246,0.765175383142239,-3.31534720155915,1,1,-999,"False",63440.2693975826,134288.464819278,1,61487.86,139702.96,NA,"P",0.27207017699115,0.618154690265487
11,"6243456695342946048",5.41518,-1.1959,5.54566057764086,-0.635304753829639,2.92423921797806,2.72364133537188,239.97244,-21.949913,18.2716007232666,17.6284008026123,17.3509006500244,17.2120990753174,17.1254005432129,17.657503,18.18149,16.979422,-4.91364044520411,-4.88455054710134,1,1,-999,"False",5753.76939757854,-1178.42118072311,1,5415.18,-1195.9,NA,"P",0.0239609734513274,-0.00529159292035398
12,"6243637427568727552",54.4901,168.65792,177.241826262134,0.218879504761544,4.39989410192454,2.10217071001659,240.19444,-21.230633,15.048999786377,14.5200004577637,14.2769002914429,14.1812000274658,14.0950002670288,14.537352,14.980838,13.9143715,10.1779333626981,-8.10294818610032,1,1,-999,"False",55925.7693975804,161378.858819278,1,54490.1,168657.92,NA,"P",0.241106637168142,0.746273982300885
13,"6243530568780789632",-40.44629,91.51528,100.05472926475,-0.137492216144127,-1.15464674859688,1.01715453245275,239.76082,-21.552794,16.2042999267578,15.4690999984741,15.0973997116089,14.9146995544434,14.7813997268677,15.461571,16.062279,14.718063,0.700876308660975,0.614642938436246,1,1,-999,"False",-42072.350602411,88570.4728192777,1,-40446.29,91515.28,NA,"P",-0.178965884955752,0.404934867256637
14,"6243617017884065152",85.80192,110.67717,140.040727771942,-0.00825073558932843,4.05292587999224,2.22200869159801,240.33957,-21.473017,17.5282001495361,17.1163997650146,16.9337005615234,16.853099822998,16.7966003417969,17.12292,17.499655,16.563797,-5.09978156194568,-9.82013098679104,1,1,-999,"False",88725.1493975857,106600.074819277,1,85801.92,110677.17,NA,"P",0.379654513274336,0.489721991150443
15,"6243644883631565952",113.29678,164.57566,199.803173705535,2.58246953446498,4.10947881296582,4.75617602867875,240.45926,-21.250416,18.4578990936279,17.9293994903564,17.6956996917725,17.6014995574951,17.5130996704102,17.962605,18.391233,17.333454,-0.356059507159613,-1.68440190645132,1,1,-999,"False",115775.089397584,156907.900819277,1,113296.78,164575.66,NA,"P",0.501313185840708,0.728210884955752
16,"6237404772884012032",-146.1325,-155.79033,213.600876584716,-1.38835732083214,0.817375003328058,4.07745298301939,239.28238,-22.597431,18.4009990692139,17.9134006500244,17.6891002655029,17.5993995666504,17.531400680542,17.929762,18.289564,17.324211,-5.57045570767449,-4.90740502998476,1,1,-999,"False",-150199.790602419,-147517.489180723,1,-146132.5,-155790.33,NA,"P",-0.646603982300885,-0.689337743362832
17,"6243228100006373376",123.98094,-110.11424,165.8204430523,-0.49520604125038,2.41536066126458,3.37261860466463,240.51549,-22.410551,16.4876003265381,15.7875995635986,15.459400177002,15.2876996994019,15.1626996994019,15.804829,16.359114,15.077062,-16.7674826024038,-38.2517647908466,1,1,-999,"False",128483.069397584,-105282.609180723,1,123980.94,-110114.24,NA,"P",0.548588230088496,-0.487231150442478
18,"6243577401105160576",181.8991,89.16137,202.575991867464,1.03474367560347,3.59734488754295,3.72058409524011,240.7705,-21.567303,18.9253005981445,17.8048000335693,17.301399230957,17.0249004364014,16.8474006652832,17.760384,18.57102,16.854004,-3.89158086245202,-4.01531837959656,1,1,-999,"False",186115.329397583,85291.4388192776,1,181899.1,89161.37,NA,"P",0.804863274336283,0.394519336283186
19,"6243407286038928000",-7.48955,-101.08351,101.360590729941,-0.849566247355206,1.49683876666314,3.93678029316124,239.91231,-22.377203,16.3950996398926,15.7248001098633,15.4624996185303,15.3217000961304,15.2224998474121,15.762589,16.278957,15.08018,1.90748215559647,-1.34824254548312,1,1,-999,"False",-7835.61060241203,-97745.9611807229,1,-7489.55,-101083.51,NA,"P",-0.0331396017699115,-0.447272168141593
20,"6246556046821272192",-111.71559,158.78112,194.143805251423,0.498975847114564,-0.957670159738393,1.45664600685296,239.44125,-21.274052,16.2418994903564,16.0158004760742,15.944899559021,15.9210996627808,15.8916997909546,15.989198,16.190979,15.587759,-1.50020361354834,-1.29094569359323,1,NA,NA,"",-114295.170602417,151566.164819278,0,-111715.59,158781.12,NA,"P",-0.494316769911504,0.702571327433628
21,"6246648955555426176",3.27626,215.85606,215.880922080464,0.477052199107713,4.69721216093645,2.06302534535085,239.96175,-21.03833,16.4372997283936,16.1284999847412,16.0179004669189,15.9785003662109,15.9448003768921,16.126968,16.42052,15.655238,0.360515312676188,-7.08454972713823,1,NA,NA,"",3337.82939758248,204839.336819278,0,3276.26,215856.06,NA,"P",0.0144967256637168,0.955115309734513
NA,"Sky-A1-1",-226.46104,82.44066,NA,NA,NA,NA,238.9324005,-21.598123442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-226461.04,82440.66,1,"S",-1.00204,0.364781681415929
NA,"Sky-A1-2",-222.23219,93.24117,NA,NA,NA,NA,238.9516394,-21.553244193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-222232.19,93241.17,1,"S",-0.983328274336283,0.412571548672566
NA,"Sky-A1-3",-217.48859,103.8257,NA,NA,NA,NA,238.9731665,-21.50927469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-217488.59,103825.7,1,"S",-0.96233889380531,0.459405752212389
NA,"Sky-A1-4",-212.24121,114.16975,NA,NA,NA,NA,238.9969304,-21.466316017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-212241.21,114169.75,1,"S",-0.939120398230089,0.505175884955752
NA,"Sky-A1-5",-206.50222,124.24934,NA,NA,NA,NA,239.0228747,-21.424467008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-206502.22,124249.34,1,"S",-0.913726637168142,0.549775840707965
NA,"Sky-A1-6",-200.2849,134.04112,NA,NA,NA,NA,239.0509381,-21.383823801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-200284.9,134041.12,1,"S",-0.886216371681416,0.593102300884956
NA,"Sky-A1-7",-193.60365,143.52243,NA,NA,NA,NA,239.0810546,-21.344479597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-193603.65,143522.43,1,"S",-0.856653318584071,0.635055
NA,"Sky-A2-1",-3.01251,240.9813,NA,NA,NA,NA,239.9335774,-20.940792571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-3012.51,240981.3,1,"S",-0.0133296902654867,1.0662889380531
NA,"Sky-A2-2",8.5856,240.84715,NA,NA,NA,NA,239.9853084,-20.941365554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,8585.6,240847.15,1,"S",0.0379893805309735,1.0656953539823
NA,"Sky-A2-3",20.16382,240.15512,NA,NA,NA,NA,240.0369507,-20.944247742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,20163.82,240155.12,1,"S",0.0892204424778761,1.06263327433628
NA,"Sky-A2-4",31.69534,238.90682,NA,NA,NA,NA,240.088387,-20.949432439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,31695.34,238906.82,1,"S",0.140244867256637,1.05710982300885
NA,"Sky-A2-5",43.15344,237.10513,NA,NA,NA,NA,240.1395004,-20.95690778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,43153.44,237105.13,1,"S",0.190944424778761,1.04913774336283
NA,"Sky-A2-6",54.51158,234.75423,NA,NA,NA,NA,240.1901745,-20.966656613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,54511.58,234754.23,1,"S",0.241201681415929,1.03873553097345
NA,"Sky-A2-7",65.74346,231.85957,NA,NA,NA,NA,240.2402942,-20.978656613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,65743.46,231859.57,1,"S",0.290900265486726,1.02592730088496
NA,"Sky-A3-1",231.67752,66.38214,NA,NA,NA,NA,240.9847866,-21.665153971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,231677.52,66382.14,1,"S",1.0251217699115,0.293726283185841
NA,"Sky-A3-2",234.60313,55.15828,NA,NA,NA,NA,240.9982011,-21.711800476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,234603.13,55158.28,1,"S",1.03806694690265,0.244063185840708
NA,"Sky-A3-3",236.98531,43.80666,NA,NA,NA,NA,241.0091928,-21.758990273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,236985.31,43806.66,1,"S",1.04860756637168,0.193834778761062
NA,"Sky-A3-4",238.81857,32.35357,NA,NA,NA,NA,241.0177342,-21.806614609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238818.57,32353.57,1,"S",1.05671933628319,0.143157389380531
NA,"Sky-A3-5",240.09865,20.82553,NA,NA,NA,NA,241.0238034,-21.854563658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,240098.65,20825.53,1,"S",1.06238340707965,0.0921483628318584
