#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,15 59 39.12,-22 05 13.2 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning Tile 016
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6243465044759404416",43.73911,62.2193,76.0549211825382,3.46405259894807,4.09966380879928,5.64757409732837,240.11499,-21.820152,16.5837993621826,15.8528003692627,15.5233001708984,15.3571996688843,15.2404003143311,15.871774,16.452414,15.1449175,-10.1404129364928,-4.49101368745265,1,1,-999,"False",45649.3411764591,60306.6509411762,1,43739.11,62219.3,NA,"P",0.193535884955752,0.275306637168142
2,"6246493065420405248",-191.89044,26.796,193.752333094065,-1.5263809683758,-0.138744985964873,4.89554932476866,239.04015,-21.971601,15.3235998153687,14.7540998458862,14.4906997680664,14.3678998947144,14.2847995758057,14.757583,15.225167,14.114927,3.59838069388765,-3.73082602213678,1,1,-999,"False",-197264.498823533,26079.1769411763,1,-191890.44,26796,NA,"P",-0.849072743362832,0.118566371681416
3,"6237400684075027456",-118.07926,-134.95908,179.322795306659,2.32103024499215,0.852008022092489,1.46902222289966,239.37184,-22.656843,18.4048004150391,17.8791007995605,17.6497001647949,17.5372009277344,17.4708995819092,17.899368,18.291142,17.255905,0.659806669860615,-4.4679481872536,1,1,-999,"False",-122302.558823538,-128785.515058823,1,-118079.26,-134959.08,NA,"P",-0.522474601769911,-0.59716407079646
4,"6243183020029108608",179.57155,-90.09926,200.907486724487,4.45374781530148,2.67654942910664,1.77719838619484,240.73112,-22.46434,18.2915000915527,17.7590999603271,17.5118999481201,17.3941993713379,17.3118000030518,17.774647,18.21429,17.123142,2.14958301193304,-2.65308619104418,1,1,-999,"False",184894.721176472,-85279.8370588237,1,179571.55,-90099.26,NA,"P",0.794564380530973,-0.398669292035398
5,"6243532218048161664",-22.76298,133.99255,135.912312591549,0.120782364534913,-1.40252043950135,1.52330280403626,239.80876,-21.515995,18.3736000061035,17.9318008422852,17.7152996063232,17.607400894165,17.5459995269775,17.936329,18.314896,17.34495,-10.0806951752355,-6.22678655984189,1,1,-999,"False",-23558.6388235343,129046.132941176,1,-22762.98,133992.55,NA,"P",-0.100721150442478,0.592887389380531
6,"6243400723329610240",-13.15134,-88.45756,89.4298477296546,1.40699021000602,1.42320344427097,6.26697207291463,239.85207,-22.465628,18.0522994995117,17.4272003173828,17.1581001281738,17.0247001647949,16.9270992279053,17.44906,17.91513,16.771969,-3.02572529649532,-1.1242749810797,1,1,-999,"False",-13770.5788235299,-85570.9250588234,1,-13151.34,-88457.56,NA,"P",-0.0581917699115044,-0.391405132743363
7,"6243496346481224320",-85.28509,53.31625,100.579168272414,-0.495469421781796,-0.558709499967756,0.0632400781859603,239.51964,-21.85827,17.9302997589111,17.1949996948242,16.823299407959,16.6380996704102,16.4948997497559,17.186243,17.774128,16.439556,-2.17620690947144,1.08409456656229,1,1,-999,"False",-88899.75882354,51691.9829411761,1,-85285.09,53316.25,NA,"P",-0.377367654867257,0.235912610619469
8,"6243420475876600832",-94.07893,-47.66449,105.46444271367,-1.0067218077781,0.468948371595932,4.80751512780555,239.47807,-22.29028,18.6179008483887,17.8983001708984,17.5862998962402,17.4248008728027,17.2966003417969,17.937092,18.48392,17.204891,-5.11388643762431,5.03743428435213,1,1,-999,"False",-98294.5788235288,-45942.2770588235,1,-94078.93,-47664.49,NA,"P",-0.416278451327434,-0.21090482300885
9,"6237199855705739136",-47.66549,-182.4374,188.561406060997,-1.32835619023158,1.31523869075228,3.63959042619573,239.69467,-22.856792,18.243200302124,17.5041007995605,17.1867008209229,17.044900894165,16.933500289917,17.544703,18.122583,16.818483,-1.48724973697865,-1.00008413279225,1,1,-999,"False",-49342.9788235289,-173973.989058824,1,-47665.49,-182437.4,NA,"P",-0.210909247787611,-0.807245132743363
10,"6243644230796529536",109.00031,187.42953,216.819962863471,2.43232277395517,4.18564347605655,4.52986460507821,240.40405,-21.299622,18.2359008789063,17.6445007324219,17.3537006378174,17.2381000518799,17.1091995239258,17.669634,18.142002,16.982616,-8.08868637606726,-1.45137875853841,1,1,-999,"False",110976.901176467,177946.430941176,1,109000.31,187429.53,NA,"P",0.482302256637168,0.829334203539823
