#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,15 59 48.92,-21 57 05.5 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning Tile 002
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6237462054867570816",-127.06335,-93.29843,157.637850637743,-1.23501245364685,0.63335574441001,4.41481710912273,239.37036,-22.346706,16.6728000640869,16.1257991790771,15.8899002075195,15.7753000259399,15.692099571228,16.135725,16.58534,15.516018,-1.80129674023334,-1.93899238882383,1,1,-999,"False",-131862.269263162,-89307.5778526317,1,-127063.35,-93298.43,NA,"P",-0.562227212389381,-0.412824911504425
2,"6237410274742148224",-96.34047,-124.19581,157.181695439949,2.66215151129937,0.911040128574475,1.7511113827249,239.51102,-22.47836,18.9309997558594,17.7763996124268,17.2535991668701,17.0000991821289,16.8325996398926,17.752108,18.522379,16.847973,-8.97888294836625,-5.65130195980158,1,1,-999,"False",-100073.109263156,-119061.381852632,1,-96340.47,-124195.81,NA,"P",-0.426285265486726,-0.549538982300885
3,"6246636822265408128",-32.16381,168.8572,171.893178065786,0.617403641485224,-1.3825717708648,1.99997541235002,239.80762,-21.235912,18.5398006439209,17.886100769043,17.5960998535156,17.4671993255615,17.367000579834,17.924578,18.429981,17.238176,-4.61465950017507,-1.13643337329849,1,1,-999,"False",-33041.5092631596,161731.866147369,1,-32163.81,168857.2,NA,"P",-0.142317743362832,0.747155752212389
4,"6243538608960306816",99.36293,-0.08295,99.3629646240862,3.48041530757903,3.14075783540629,0.339657472172744,240.41235,-21.951283,17.8381996154785,16.7367000579834,16.1734008789063,15.9253997802734,15.7215003967285,16.68376,17.505993,15.772417,-2.83280835225436,7.71227525609075,1,1,-999,"False",103627.470736838,58.0201473685378,1,99362.93,-82.95,NA,"P",0.439658982300885,-0.000367035398230088
5,"6243552593374031872",150.20744,59.73096,161.647958891769,0.380520981565441,3.5200771129758,3.14362917576923,240.6399,-21.696665,17.9207000732422,17.3372993469238,17.0613994598389,16.9349002838135,16.8285999298096,17.354914,17.842983,16.691002,-3.80428586906631,0.497905873931261,1,1,-999,"False",155053.77073684,57601.6881473687,1,150207.44,59730.96,NA,"P",0.664634690265487,0.264296283185841
6,"6243629662266949504",-22.37595,122.09342,124.126896141404,3.09992253745455,-1.38953870718993,4.48946124464448,239.85124,-21.430378,17.4342994689941,16.8701992034912,16.6093997955322,16.5009002685547,16.4160995483398,16.891188,17.364584,16.249756,3.60977797109339,-1.3079082672299,1,1,-999,"False",-23183.3892631651,117782.550147368,1,-22375.95,122093.42,NA,"P",-0.0990086283185841,0.540236371681416
7,"6243429516789849856",-42.96009,-49.11338,65.2510032706969,-0.815089245945565,0.85212915227943,4.61596690895459,239.75479,-22.162128,16.0746994018555,15.538200378418,15.3003997802734,15.2024002075195,15.1302995681763,15.559093,16.002726,14.945352,-5.38878125080022,-15.3774355082169,1,1,-999,"False",-44981.0892631661,-47592.9498526313,1,-42960.09,-49113.38,NA,"P",-0.19008889380531,-0.217315840707965
8,"6243524345366995200",-105.44552,50.36985,116.858373585691,-0.606526644406868,-0.445637599178719,6.12229626195144,239.46886,-21.735613,18.667200088501,17.9743995666504,17.6203002929688,17.4582004547119,17.3335990905762,17.982128,18.537209,17.249943,-7.98965944302098,3.08366249423556,1,1,-999,"False",-109601.269263161,48799.4401473684,1,-105445.52,50369.85,NA,"P",-0.466573097345133,0.222875442477876
9,"6237390066915698304",-85.28249,-188.41864,206.820422105869,2.74120216898799,1.14576378313763,1.59543838585036,239.56496,-22.743345,16.5872993469238,16.0510005950928,15.7147998809814,15.5371999740601,15.1981000900269,16.018713,16.485334,15.331677,-9.8526012645433,2.72438970606426,1,1,-999,"False",-87882.6692631598,-178947.991852632,1,-85282.49,-188418.64,NA,"P",-0.377356150442478,-0.833710796460177
10,"6243420411458841216",-99.74785,-82.74661,129.601832726681,-1.38764813916615,0.692505969077868,4.20303119893556,239.49413,-22.303673,16.6201000213623,15.766900062561,15.3772001266479,15.1794004440308,15.0445003509521,15.776779,16.434101,14.992621,-2.46640021627153,0.840774721696093,1,1,-999,"False",-103890.249263166,-79582.1198526314,1,-99747.85,-82746.61,NA,"P",-0.441362168141593,-0.366135442477876
11,"6246555836365935872",-131.31512,156.74832,204.483976299946,0.613587241373925,-0.873460091645752,1.48704733301968,239.36043,-21.290438,18.0442008972168,17.4743003845215,17.2187004089355,17.0949993133545,16.9981002807617,17.490444,17.93965,16.826471,-5.09207149142307,-1.63575680093622,1,1,-999,"False",-134106.449263167,149408.990147368,1,-131315.12,156748.32,NA,"P",-0.581040353982301,0.693576637168142
12,"6237396427767035904",-88.33197,-156.82514,179.99072603915,2.6537451830138,1.05783630007831,1.59590888293549,239.5492,-22.614124,18.4412994384766,17.8794994354248,17.6566009521484,17.5615005493164,17.4743995666504,17.911165,18.28794,17.277245,-2.11268852131576,-0.278941834383755,1,1,-999,"False",-91444.4292631599,-149744.045852632,1,-88331.97,-156825.14,NA,"P",-0.390849424778761,-0.693916548672566
