#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,15 59 37.80,-21 51 30.2 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning Tile 018
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6243627978639924864",31.84586,106.45604,111.117268017267,-0.028748192159199,4.42171618849051,1.83272092652988,240.05374,-21.40321,16.7476997375488,16.1312999725342,15.8337001800537,15.6759996414185,15.5742998123169,16.136215,16.640789,15.457659,-7.85482961950129,-5.49941151306468,1,1,-999,"False",33051.723124996,102869.51115625,1,31845.86,106456.04,NA,"P",0.140910884955752,0.471044424778761
2,"6243632514125410048",20.42125,131.00581,132.587894263838,0.0831131771170917,4.55775296145571,1.80854552284097,240.00095,-21.299885,15.2648000717163,14.4351997375488,14.0516004562378,13.8407001495361,13.7020998001099,14.434241,15.092716,13.657222,-4.53993118131493,-10.294006763194,1,1,-999,"False",21121.1831249924,126220.96115625,1,20421.25,131005.81,NA,"P",0.0903595132743363,0.579671725663717
3,"6243643749760173696",136.06008,138.19514,193.933602269504,0.117598459697915,3.93477559814695,2.46600816873055,240.5233,-21.274448,15.3660001754761,14.8617000579834,14.6423997879028,14.5488004684448,14.4728002548218,14.874478,15.297903,14.280242,-2.17088663424288,-6.53264370125857,1,1,-999,"False",139172.283124996,131969.72315625,1,136060.08,138195.14,NA,"P",0.602035752212389,0.611482920353982
4,"6246505538005730432",-124.00829,46.56377,132.462223540665,-1.19067068504417,-0.359199463465682,5.4517140856011,239.33868,-21.658876,17.9302997589111,17.4034004211426,17.1525993347168,17.0391998291016,16.9673004150391,17.412981,17.856695,16.780123,-2.75997220686232,2.90772472538565,1,1,-999,"False",-128551.836875009,45088.9951562503,1,-124008.29,46563.77,NA,"P",-0.548709247787611,0.206034380530973
5,"6243419621184855040",-99.82405,-118.44293,154.898575285208,2.10343309463332,0.870495392380502,1.23293770225282,239.44888,-22.36094,17.4232997894287,16.531400680542,16.1546993255615,15.9540004730225,15.8147001266479,16.557966,17.222525,15.763295,-10.1312790703776,-4.2435314470262,1,1,-999,"False",-103646.636875011,-113577.46884375,1,-99824.05,-118442.93,NA,"P",-0.441699336283186,-0.524083761061947
6,"6243450682388683776",-8.43921,-56.09032,56.7216384030513,1.62042434351158,1.42145896464928,0.1989653788623,239.86838,-22.09919,16.6968002319336,16.172700881958,15.9502000808716,15.8608999252319,15.7767000198364,16.188915,16.619661,15.584768,-0.855537196505157,-0.660682362098221,1,1,-999,"False",-8839.63687501108,-54421.9688437499,1,-8439.21,-56090.32,NA,"P",-0.0373416371681416,-0.248187256637168
7,"6243241770878052480",85.79922,-116.85547,144.971400702102,0.904584656213039,2.20413038618506,4.98363957720757,240.30199,-22.354868,18.1224002838135,17.538200378418,17.2714996337891,17.1354007720947,17.0347995758057,17.566628,17.978102,16.883541,-2.28811719937435,0.392075573164396,1,1,-999,"False",89156.2231249925,-112205.19684375,1,85799.22,-116855.47,NA,"P",0.379642566371681,-0.517059601769912
8,"6243663094292979456",113.88894,183.15022,215.672654132071,2.35813939461529,4.15606994913458,4.4852547526603,240.41997,-21.088707,16.1291999816895,15.447699546814,15.1506996154785,15.0150995254517,14.897500038147,15.475871,16.01957,14.78205,3.63495724456945,-2.55926292926108,1,1,-999,"False",115819.703124996,173947.18915625,1,113888.94,183150.22,NA,"P",0.503933362831858,0.810399203539823
9,"6243520741895485952",-76.64083,13.88524,77.8884889630458,-0.972814468282564,-0.179228778067129,5.48959961696415,239.55368,-21.798471,18.5860996246338,17.9769992828369,17.6853008270264,17.5030994415283,17.3684997558594,18.005518,18.44432,17.27196,-14.2734365956204,-0.640897062599648,1,1,-999,"False",-79961.8368750083,13540.5251562503,1,-76640.83,13885.24,NA,"P",-0.339118716814159,0.0614391150442478
10,"6243621519009819392",75.86224,112.5827,135.756929094273,3.11532463098428,4.11943962323191,5.27907031493196,240.25461,-21.378372,18.2394008636475,17.6296997070313,17.347900390625,17.2129993438721,17.1077995300293,17.651533,18.14631,16.967838,-0.579902384846629,-3.74608555922052,1,1,-999,"False",78448.343124998,108482.89915625,1,75862.24,112582.7,NA,"P",0.335673628318584,0.498153539823009
