#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,17 59 11.82,-21 51 39.4 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,a test_label
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"4070980937586026752",-111.03231,179.22694,210.832800782278,0.704258634026819,-1.01615692579623,1.72041555982305,269.29907,-21.106539,19.3847007751465,17.3605995178223,16.2973003387451,15.6845998764038,15.2781000137329,16.990347,18.282633,15.609325,-1.26017899182087,-3.88618830147559,1,1,-999,"False",-113042.543917524,170493.078948454,1,-111032.31,179226.94,NA,"P",-0.491293407079646,0.793039557522124
2,"4070815774656364544",-2.6139,172.14834,172.168183582117,3.34559138541201,-1.55561349583487,4.90120488124688,269.78757,-21.131487,17.6487007141113,16.3185005187988,15.5120000839233,15.0392999649048,14.7553997039795,16.078989,17.22168,14.990288,-0.778245311511717,-2.99639577818072,1,1,-999,"False",-2641.54391752629,164854.830948454,1,-2613.9,172148.34,NA,"P",-0.0115659292035398,0.761718318584071
3,"4070284671846676864",-75.31477,-102.86091,127.486004667889,2.11971876129693,0.938784810376809,1.18093395092012,269.452,-22.299158,18.7070007324219,17.4869003295898,16.8295993804932,16.4307994842529,16.1991004943848,17.37738,18.278496,16.39683,2.78242624656287,1.05458687655409,1,1,-999,"False",-78480.3639175304,-99038.8150515456,1,-75314.77,-102860.91,NA,"P",-0.333251194690266,-0.455136769911504
4,"4070791310494246528",-17.67095,149.16172,150.204797484171,2.63585259214176,-1.45287753333009,4.08873012547185,269.71878,-21.226377,18.1688995361328,17.1653003692627,16.6537990570068,16.2810001373291,16.1706008911133,17.175245,17.870375,16.051735,1.25744422121042,-1.68813730770331,1,1,-999,"False",-18188.0839175343,143409.690948454,1,-17670.95,149161.72,NA,"P",-0.0781900442477876,0.660007610619469
5,"4070324773994195968",-49.59241,-39.4438,63.3657674777801,1.8306183135431,0.671905025838369,1.15871328770473,269.56964,-22.02999,18.8388996124268,17.3572006225586,16.5216999053955,16.0461006164551,15.7228002548218,17.151012,18.373556,16.014044,-0.373980033974482,2.20436831770956,1,1,-999,"False",-51893.7239175317,-38206.8470515455,1,-49592.41,-39443.8,NA,"P",-0.219435442477876,-0.174530088495575
6,"4070976505176462848",-93.96741,154.94926,181.215747981945,0.720837391156093,-1.02565507394549,1.74649246510158,269.37308,-21.204857,19.9232997894287,17.6853008270264,16.7425994873047,15.9570999145508,15.5693998336792,17.398138,18.66959,15.903654,-1.24300530795913,-3.60401596870842,1,1,-999,"False",-96316.2839175393,148273.210948454,1,-93967.41,154949.26,NA,"P",-0.415785,0.685616194690266
7,"4070398922315961856",-154.15485,44.61371,160.480842777219,-1.02464306577529,-0.281711638579639,5.54025387998394,269.09497,-21.66986,17.8915004730225,16.3929996490479,15.4441003799438,14.7636995315552,14.3429002761841,16.426739,17.185751,14.729296,-5.96421806244594,-2.06183555577893,1,1,-999,"False",-159169.14391752,43182.5329484541,1,-154154.85,44613.71,NA,"P",-0.68210110619469,0.197405796460177
8,"4070691525506383488",41.76504,-27.09309,49.7830703347001,1.36383018786858,2.56613003063057,5.0808854644176,269.9927,-21.977245,19.4379005432129,17.9283008575439,17.0694007873535,16.5398998260498,16.1900005340576,17.68331,18.93712,16.551315,6.66539848512251,-14.9616729454511,1,1,-999,"False",43717.836082473,-26286.4770515459,1,41765.04,-27093.09,NA,"P",0.184801061946903,-0.11988092920354
9,"4069972998978484352",189.49675,40.47912,193.771972732222,1.24229218762395,3.35204347852796,4.17343401627557,270.65918,-21.688204,15.5633001327515,14.9713001251221,14.7144002914429,14.5783004760742,14.4940996170044,14.983785,15.4811,14.338161,0.194516173036287,-6.0873843905358,1,1,-999,"False",194342.316082468,39036.7889484535,1,189496.75,40479.12,NA,"P",0.838481194690265,0.179111150442478
10,"4070984442279494656",-44.5865,189.89023,195.054493492723,3.43062071803054,-1.34017254034583,4.77079325837637,269.59787,-21.059525,17.6527996063232,16.4115009307861,15.7795000076294,15.5156002044678,15.0544996261597,16.294264,17.244463,15.200234,-0.400000396528835,-1.72302038453189,1,1,-999,"False",-45513.74391753,181118.242948454,1,-44586.5,189890.23,NA,"P",-0.197285398230089,0.840222256637168
