#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,17 59 34.59,-21 51 49.5 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,a test_label
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"4070289727060121856",-142.82781,-110.78847,180.759144704596,2.46281218448181,0.659733863519727,1.80307832096209,269.24112,-22.330769,18.7719993591309,17.4095001220703,16.6091003417969,16.1389007568359,15.8290996551514,17.218376,18.22626,16.123623,4.8455677731125,1.5542583938085,1,1,-999,"False",-147578.068484847,-105547.691090909,1,-142827.81,-110788.47,NA,"P",-0.631981460176991,-0.490214469026549
2,"4070299072908533888",-122.27169,-71.46992,141.627383087673,2.19952138310904,0.528957378870718,1.67056400423832,269.3321,-22.166862,19.3589000701904,17.2490997314453,16.0247001647949,15.2369003295898,14.75,16.666708,18.407612,15.362306,-2.94844350663826,1.97676579968488,1,1,-999,"False",-127016.588484847,-68504.709090909,1,-122271.69,-71469.92,NA,"P",-0.54102517699115,-0.316238584070796
3,"4070389709565263232",-111.92009,48.59817,122.015936143428,3.34795291790303,-0.409655797371789,3.75760871527482,269.38007,-21.655363,19.1180000305176,17.3892993927002,16.3033008575439,15.6861000061035,15.2655000686646,16.969555,18.48827,15.736302,1.69626091538635,-1.48754763512835,1,1,-999,"False",-116175.368484842,47094.0649090903,1,-111920.09,48598.17,NA,"P",-0.495221637168142,0.215036150442478
4,"4070376309266921984",-125.99451,-9.21098,126.330751215611,2.09726631768689,0.0729763781625805,2.02428993952431,269.31476,-21.901909,19.0344009399414,17.6277008056641,16.8596992492676,16.3798007965088,16.0226001739502,17.427877,18.576757,16.322485,-0.195876465079378,-1.95031815306079,1,1,-999,"False",-130935.428484844,-8625.33109090935,1,-125994.51,-9210.98,NA,"P",-0.557497831858407,-0.0407565486725664
5,"4070348993277577600",-165.87456,-54.7528,174.67752792799,-1.14401588590352,0.318824732159751,4.82034468911631,269.13608,-22.093678,18.8178997039795,17.4585990905762,16.7171001434326,16.2289009094238,15.9198999404907,17.277794,18.271347,16.128231,-5.47893057982307,-7.11766635849711,1,1,-999,"False",-171317.108484854,-51965.1250909095,1,-165874.56,-54752.8,NA,"P",-0.733958230088496,-0.242269026548673
6,"4070379298567750016",-145.74079,-5.08935,145.829624402062,-1.11135447177634,0.0349063757920374,5.13692445961121,269.22598,-21.88391,16.2593002319336,15.1485004425049,14.5474004745483,14.220100402832,13.9696998596191,15.071066,15.838381,14.018996,-0.668486837403491,-1.44138022346445,1,1,-999,"False",-150999.708484854,-4557.55709090943,1,-145740.79,-5089.35,NA,"P",-0.644870752212389,-0.0225192477876106
7,"4070734097225634176",89.49547,90.73425,127.444667497638,3.10215137254676,3.93386404795461,5.45147263177173,270.30444,-21.476297,18.5212001800537,17.3180999755859,16.7590007781982,16.3978004455566,16.1128005981445,17.285294,18.160633,16.22985,0.791182141788053,-3.44222487925518,1,1,-999,"False",92732.2515151476,87562.9809090909,1,89495.47,90734.25,NA,"P",0.395997654867257,0.401478982300885
8,"4070979670568853120",-134.77342,168.07147,215.434198228734,0.734787551084278,-0.89490911748895,1.62969666857323,269.2874,-21.156666,19.8059997558594,17.7198009490967,16.681999206543,16.1032009124756,15.6751003265381,17.593737,18.511562,15.961748,-4.62553916957331,-7.89500573998631,1,1,-999,"False",-137118.788484854,159799.58690909,1,-134773.42,168071.47,NA,"P",-0.596342566371681,0.74367907079646
9,"4070396620196664064",-181.79838,26.30916,183.692195997898,1.97199642511416,-0.143718396781837,2.11571482189599,269.06674,-21.750296,19.1336002349854,17.7166004180908,16.9272994995117,16.4622993469238,16.1660003662109,17.495264,18.54267,16.329147,-0.618357509245547,-1.89156251961934,1,1,-999,"False",-186987.948484856,25639.2069090909,1,-181798.38,26309.16,NA,"P",-0.804417610619469,0.116412212389381
10,"4069905791326939008",192.20771,-29.85424,194.512414589459,4.68779522148781,2.98750114067275,1.70029408081505,270.76782,-21.987457,19.2457008361816,17.3402004241943,16.2392997741699,15.53600025177,15.085599899292,16.87175,18.54455,15.625826,0.493594313318474,-1.51777824543577,1,1,-999,"False",197456.131515154,-27959.1790909092,1,192207.71,-29854.24,NA,"P",0.850476592920354,-0.132098407079646
11,"4069534190753789824",41.08535,-142.07815,147.899312682801,1.1155300749839,1.8522919378347,5.54642344432879,270.08304,-22.467897,18.6497001647949,17.3050994873047,16.516300201416,16.0224990844727,15.7225999832153,17.097961,18.240807,16.022577,0.900796451134494,-1.57974565617204,1,1,-999,"False",42695.8515151438,-136538.61909091,1,41085.35,-142078.15,NA,"P",0.181793584070796,-0.628664380530973
12,"4069494505242490624",102.04261,-122.27477,159.260207315465,0.793575255100085,2.26624353218649,4.81051703009318,270.36237,-22.382149,19.320499420166,17.9001007080078,17.1016998291016,16.5884990692139,16.2178001403809,17.677284,18.872496,16.589382,4.28138204997999,-0.454995380535835,1,1,-999,"False",105824.431515147,-117159.571090909,1,102042.61,-122274.77,NA,"P",0.451515973451327,-0.541038805309735
13,"4070693522701043968",44.08922,-8.85953,44.9705524985996,3.81855546383756,2.94328813244403,0.875267331393532,270.09833,-21.901735,15.7218999862671,14.788200378418,14.311900138855,14.0759000778198,13.9421997070313,14.7569685,15.4922695,13.926178,-5.11420469446867,-3.13192882531771,1,1,-999,"False",46151.3915151422,-8586.00709090987,1,44089.22,-8859.53,NA,"P",0.195085044247788,-0.0392014601769912
14,"4070330885692684032",-53.11329,-26.88969,59.5321510019603,3.65373781019077,0.468651388334814,3.18508642185596,269.64822,-21.978941,18.9060001373291,17.4053993225098,16.4979991912842,15.9484996795654,15.5740995407104,17.12833,18.348269,15.93114,-1.21031575337239,1.7456426054092,1,1,-999,"False",-55573.4684848438,-26034.5630909091,1,-53113.29,-26889.69,NA,"P",-0.235014557522124,-0.11898092920354
15,"4070780830799077504",-92.84974,100.49063,136.819007947962,3.18491482479165,-0.824898013931127,4.00981283872277,269.46924,-21.434961,18.3731002807617,16.9759006500244,16.1912002563477,15.7196998596191,15.4399003982544,16.768156,17.914383,15.685457,-1.25145674887335,-0.937473529690848,1,1,-999,"False",-96022.9484848493,96904.9169090911,1,-92849.74,100490.63,NA,"P",-0.410839557522124,0.444648805309735
16,"4069502236195679232",-37.99092,-209.31629,212.736031884142,-1.39362832071435,1.39125078242721,3.49830620403803,269.72095,-22.74243,17.1322994232178,15.2706003189087,14.3134002685547,13.6492004394531,13.2721996307373,14.906274,16.370354,13.709146,-2.11374758796697,-7.01212005723379,1,1,-999,"False",-39136.4884848487,-198583.077090909,1,-37990.92,-209316.29,NA,"P",-0.168101415929204,-0.926178274336283
17,"4070755782548401024",122.68636,151.20602,194.718266770968,2.65962325246965,4.0307441625513,4.91206439709793,270.44928,-21.225311,16.2457008361816,14.9728002548218,14.4034004211426,14.0767002105713,13.891300201416,14.932738,15.839757,13.950885,14.0506745320984,-5.16425930752424,1,1,-999,"False",125466.091515145,144285.816909091,1,122686.36,151206.02,NA,"P",0.54286,0.669053185840708
