#OBS_TEMP,281.149994
#ROBOT_TEMP,292.149994
#MDLPARS,0,0.9997970635,-0.006807024613,0,0.004483847745,0.9998102979,0,1,0,0,0,13366713.7,1089450000,6.21e+11,3.312e+14,-1086.367969,1926.071753,0,0,0
#EQUINOX,J2000.0
#CENTRE,23 25 40.09,-22 03 10.0 #Field centre
#UTTIME,14 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,350_m20_comissioning Tile 000
#TILING_DATE,2021 07 10 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,Mstar,Re,z,GAL_MU_E_R,pmRA,pmDEC,priority,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyPosition,fibre_type,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
11,2382261816123739136,-174.06080925963172,-111.0547718517797,205.913130357657,2.35757535414735,0.567909292692109,1.78966606145524,350.90573,-22.7801,18.1025009155273,17.0781002044678,16.5776996612549,16.361499786377,16.1998996734619,17.077723,17.834259,16.227045,-99.0,1.0,0.0,19.0,27.9381808011169,-2.07097941775362,1.0,-115561.41020408,-164372.479714286,1.0,-173590.4,-110754.64,,P,rectangular_magnet,R11,1.0,I,11.0,O,134.92088232329652,1.78966606145524,circular_magnet,Mag,1.0,TL,0.0,0.0
12,2385404460874259328,-10.79226990948315,8.408076797803044,13.1229665315317,-0.51510812536281,-0.661856068726494,0.146747943363684,351.45435,-22.097692,18.5904998779297,17.7898998260498,17.4382991790771,17.2985000610352,17.17799949646,17.841677,18.487274,17.083288,-99.0,1.0,0.0,19.0,3.11993162387048,0.576641678437693,1.0,8426.70979591355,-10148.2717142854,1.0,-10352.09,8065.14,,P,rectangular_magnet,R12,1.0,I,12.0,P,-60.48647842381527,0.146747943363684,circular_magnet,Blu,1.0,TR,0.0,0.0
13,2385392503685276416,-21.384623702695922,-144.40116004227468,145.418015675386,1.74225202680694,1.42377313701768,0.318478889789261,350.75528,-22.139286,18.6944007873535,17.7007999420166,17.270299911499,17.0746994018555,16.9552001953125,17.748308,18.441267,16.930058,-99.0,1.0,0.0,19.0,-16.6823025550485,-9.42894430083464,1.0,-149563.110204075,-19548.5157142854,1.0,-21302.88,-143849.18,,P,rectangular_magnet,R13,1.0,I,13.0,Q,170.17631201584874,0.318478889789261,circular_magnet,Gre,1.0,TR,0.0,0.0
14,2385372235734637824,-63.35781002304977,-69.52463273411975,93.5052055999109,2.23092975352157,0.831772997481785,1.39915675603978,351.09473,-22.320932,17.8567008972168,16.7117004394531,16.1718997955322,15.938099861145,15.7847995758057,16.69877,17.50673,15.802766,-99.0,1.0,0.0,19.0,0.828201671977452,-16.6961837029558,1.0,-72847.4102040751,-60600.5117142856,1.0,-62981.96,-69112.2,,P,rectangular_magnet,R14,1.0,I,14.0,R,142.17714073305336,1.39915675603978,circular_magnet,Gre,1.0,TL,0.0,0.0
15,2382380872617134848,-67.81558304241292,96.95113263250586,117.757152969128,0.174000177086381,-0.960418022624677,1.13441819971106,351.8605,-22.342339,17.7674007415771,16.5548992156982,15.6012001037598,15.1856002807617,14.9618997573853,16.27186,17.434332,15.207109,-99.0,1.0,0.0,19.0,1.50496924863887,0.168902000065175,1.0,100216.609795919,-65438.4937142856,1.0,-67495.75,96493.89,,P,rectangular_magnet,R15,1.0,I,15.0,S,-99.96947578157864,1.13441819971106,circular_magnet,Gre,1.0,TL,0.0,0.0
16,2382327138281652864,-111.1083953508656,112.86707149098008,157.821453668695,0.0006715084758086,-0.79325009478222,0.793921603258029,351.93057,-22.524336,17.9722003936768,17.4365997314453,16.261100769043,15.6983995437622,15.3713998794556,16.920288,17.85195,15.825025,-99.0,1.0,0.0,19.0,4.43632457803852,-6.22761795025399,1.0,116052.429795916,-106569.815714286,1.0,-110716.94,112469.42,,P,rectangular_magnet,R16,1.0,I,16.0,T,-90.03847460157115,0.793921603258029,circular_magnet,Yel,1.0,TL,0.0,0.0
17,2385365428211739392,-108.14132231796916,-146.23921479940526,181.322327517369,2.44277902738584,0.934060547867095,1.50871847951875,350.74588,-22.504463,18.7329006195068,17.5280990600586,16.3855991363525,15.8529996871948,15.5749998092651,17.103634,18.391628,15.9485035,-99.0,1.0,0.0,19.0,-22.554112085302,8.48988770860577,1.0,-151687.510204081,-102078.517714286,1.0,-107809.55,-145790.56,,P,rectangular_magnet,R17,1.0,I,17.0,E,130.03907144771892,1.50871847951875,circular_magnet,Yel,1.0,TL,0.0,0.0
18,2382373867525866240,-112.19167197421423,17.394361722951178,112.974088328008,-0.849888240458671,-0.153816796734682,5.5871138634556,351.49338,-22.530188,15.7065000534058,14.7562999725342,14.3844995498657,14.2089004516602,14.0836000442505,14.804202,15.480455,14.020985,-99.0,1.0,0.0,19.0,-1.01398689037071,-0.352694696437129,1.0,17247.4897959192,-107892.367714286,1.0,-111640.26,17308.87,,P,rectangular_magnet,R18,1.0,I,18.0,F,-41.30499076391868,5.5871138634556,circular_magnet,Gre,1.0,TR,0.0,0.0
19,2391521769908812288,188.4235688586047,11.908776578838525,188.24152399574,4.63486897778004,3.20471086092752,1.43015811685252,351.47717,-21.259356,17.6539001464844,16.7796001434326,16.3715000152588,16.1830005645752,16.0410003662109,16.836075,17.446432,16.005428,-99.0,1.0,0.0,19.0,4.18436928113351,9.13952827276091,1.0,13584.029795919,179315.664285714,1.0,187866.68,11873.58,,P,rectangular_magnet,R19,1.0,I,19.0,G,4.441568977089816,1.43015811685252,circular_magnet,Yel,1.0,RO,0.0,0.0
20,2388329745918987008,-73.37276930856481,192.12271864803898,205.098758451361,0.570300661193426,-1.20598509589416,1.77628575708758,352.32013,-21.894636,16.4323997497559,16.0351009368896,15.8619003295898,15.8278999328613,15.7643995285034,16.047516,16.413538,15.529031,,,,,3.47677900996327,-6.25498052533237,1.0,204092.98979592,35742.3842857146,0.0,37882.04,198630.42,,P,rectangular_magnet,R20,1.0,I,20.0,H,-122.6758209399034,1.77628575708758,circular_magnet,Mag,1.0,RI,0.0,0.0
21,2388423277422273920,37.986575504671364,199.17854072416858,202.210515809485,2.64451416975515,4.52393587342599,4.40376360350875,352.28665,-22.36205,15.3479995727539,14.8898000717163,14.7098999023438,14.6564998626709,14.5967998504639,14.916585,15.3108,14.3654175,,,,,6.55448014356631,-8.55060320513763,1.0,196526.509795921,-69893.1797142858,0.0,-73173.69,191601.44,,P,rectangular_magnet,R21,1.0,I,21.0,U,118.48049921048649,4.40376360350875,circular_magnet,Mag,1.0,TR,0.0,0.0
22,2388342566396803328,-146.70736530660963,-61.93669732671331,158.687739380832,4.98861598335895,0.399478397341991,4.58913758601696,352.3248,-22.24946,,11.5868997573853,,,,,,,,,,,24.2750486239887,2.84497133375296,,205148.409795915,-44447.8397142856,2.0,-46423.54,199947.94,,G,rectangular_magnet,R22,1.0,I,22.0,GS1,-15.826641457972867,4.58913758601696,circular_magnet,Yel,1.0,TR,0.0,0.0
23,2391490189013813120,158.44306416490446,138.21428874755284,209.697544982661,-0.152177525587071,3.85890718605695,2.27210059553557,351.2506,-21.421366,,11.9776000976563,,,,,,,,,,,78.0714533562508,38.6414672538206,,-37620.7902040767,142701.404285714,2.0,148273.36,-37512.55,,G,rectangular_magnet,R23,1.0,I,23.0,GS2,-81.2808700471168,2.27210059553557,circular_magnet,Mag,1.0,TL,0.0,0.0
24,2385369315156805120,-124.29247145501587,-66.35708716506053,140.338704991378,2.22961120341468,0.490381723881997,1.73922947953268,351.04855,-22.436876,,12.1532001495361,,,,,,,,,,,32.480798058487,-46.2295130411374,,-83284.0902040863,-86803.8557142861,2.0,-90413.18,-79077.47,,G,rectangular_magnet,R24,1.0,I,24.0,GS3,142.25268808925455,1.73922947953268,circular_magnet,Gre,1.0,TL,0.0,0.0
25,2388387401559966208,-46.54973857153703,200.49148201359418,205.266470170788,0.875702994588701,-1.34266022391938,2.21836321850808,351.9347,-22.224596,,12.2288999557495,,,,,,,,,,,19.4450324037153,23.23215179311,,116985.809795924,-38828.5757142854,2.0,-39910.59,112468.58,,G,rectangular_magnet,R25,1.0,I,25.0,GS4,-140.17408569689997,2.21836321850808,circular_magnet,Mag,1.0,TL,0.0,0.0
26,2388416130596679040,199.60983060932173,-1.1580672687203646,199.055189934135,1.1746874833399,3.13579106419791,4.32208172632158,351.9716,-21.824066,,12.7131996154785,,,,,,,,,,,10.977704707767,-4.6133736326454,,125325.209795924,51691.2042857146,2.0,53984.41,120307.66,,G,rectangular_magnet,R26,1.0,I,26.0,GS5,-157.30463504222053,4.32208172632158,circular_magnet,Mag,1.0,RI,0.0,0.0
27,2385437033906033792,-132.31085370300588,-31.003996001619093,135.336848230853,5.13066540317234,0.230174018765589,4.90049138440675,350.4936,-22.136738,,13.1969003677368,,,,,,,,,,,13.0151537637436,-2.80007543343046,,-208702.790204078,-18972.667714286,2.0,-21486.94,-202913.29,,G,rectangular_magnet,R27,1.0,I,27.0,GS6,-23.96547369556185,4.90049138440675,circular_magnet,Gre,1.0,TR,0.0,0.0
