# Robot File 
# Label, 300_m20_comissioning_within_half_radius Tile 0
# Date and Time file was created/configured: 16-June-21 10:29:15
# Radial Offset Adjustment, -9999
# Radial offset is in millimetre(mm) with +ve values actioning radial outward movement 
# and -ve values actioning radial inward movement of the magnets. 
# Temp1, -9999
# Temp2, -9999
# Temp1 is the temperature the distortion code assumed the field would be observed at, 
# and Temp2 is the actual temperature it is going to be observed at in degrees C. 
# Radial Scale factor, 1.0
# Radial scale factor is thermal coefficient of invar times temperature difference 
# applied radially relative to the plate centre.

Magnet,Label,Center_x,Center_y,rot_holdingPosition,rot_platePlacing,order,Pickup_option,Magnet_title,rePosition_magnets,ID,Index,Hexabundle,rectMag_inputOrientation
rectangular_magnet,R15,309.5102007422801,460.4948245657288,180,309.40611903923326,1,I,R15,[0],6864246526660028416,15,S,0.890198046787364
rectangular_magnet,R16,470.44241789794,261.23203006887985,180,65.49721314270022,1,I,R16,[0],6864158531370344448,16,T,0.834378750041672
rectangular_magnet,R17,342.2038478291501,292.0297569399889,180,213.80319765664603,1,I,R17,[0],6864268138935234560,17,E,3.63846918250554
rectangular_magnet,R18,256.89802987880523,187.83517458842138,180,197.4173307694028,1,I,R18,[0],6864492061350380544,18,F,0.338034254435659
rectangular_magnet,R19,292.286429221483,195.77962361993684,180,-140.36658913804314,1,I,R19,[0],6864475809194047488,19,G,5.82561118315945
rectangular_magnet,R20,135.82760758552246,240.4784351040397,180,149.36142080822765,1,I,R20,[0],6864589917885825024,20,H,1.93322880853649
rectangular_magnet,R21,505.79918695812194,189.42796525640517,180,24.20334970420987,1,I,R21,[0],6864133757999068160,21,U,1.83504037303102
rectangular_magnet,R22,492.68414755727605,253.05775874166233,180,-118.31120178509877,1,I,R22,[0],-999999,22,GS1,3.81566611903093
rectangular_magnet,R23,192.60574739300577,166.89705115416348,180,4.156128878424056,1,I,R23,[0],-999999,23,GS2,3.7831392648369
rectangular_magnet,R24,147.43512809585306,396.6548608795165,180,34.88243502051023,1,I,R24,[0],-999999,24,GS3,4.46338538308631
rectangular_magnet,R25,328.99910902544764,502.5612747375494,180,274.90914272207465,1,I,R25,[0],-999999,25,GS4,1.6171838664549
rectangular_magnet,R26,458.6406599753926,174.16413600163537,180,37.586472467767635,1,I,R26,[0],-999999,26,GS5,1.83342472625224
rectangular_magnet,R27,208.15044134544,155.33307063057165,180,1.4051541614607004,1,I,R27,[0],-999999,27,GS6,3.7344617829201
