#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,20 00 13.56,-22 00 32.4 #Field centre
#UTTIME,14 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,300_m20_comissioning Tile 000
#TILING_DATE,2021 06 10 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","Re","GAL_MU_E_R","Mstar","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
NA,"Sky-H4-3",241.65712,-46.01993,NA,NA,NA,NA,301.1411687,-22.196915684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,241657.12,-46019.93,0,"S",1.0692792920354,-0.203628008849558
NA,"Sky-H4-4",234.30213,-56.42319,NA,NA,NA,NA,301.109937,-22.24067404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,234302.13,-56423.19,1,"S",1.03673508849558,-0.249660132743363
NA,"Sky-H4-5",236.11497,-69.0342,NA,NA,NA,NA,301.1169406,-22.292700461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,236114.97,-69034.2,0,"S",1.04475650442478,-0.305461061946903
NA,"Sky-H4-6",227.79409,-78.68236,NA,NA,NA,NA,301.0812842,-22.333471244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,227794.09,-78682.36,1,"S",1.00793845132743,-0.34815203539823
NA,"Sky-H4-7",221.88761,-88.80815,NA,NA,NA,NA,301.0555388,-22.375961899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,221887.61,-88808.15,2,"S",0.981803584070796,-0.392956415929204
NA,"Sky-H4-8",219.17732,-100.21161,NA,NA,NA,NA,301.0430882,-22.423275796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,219177.32,-100211.61,1,"S",0.969811150442478,-0.443414203539823
NA,"Sky-H5-1",41.14043,-233.40194,NA,NA,NA,NA,300.242387,-22.981231148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,41140.43,-233401.94,3,"S",0.182037300884956,-1.03275194690265
NA,"Sky-H5-2",30.36687,-239.07931,NA,NA,NA,NA,300.193506,-23.003824859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,30366.87,-239079.31,1,"S",0.134366681415929,-1.05787305309735
NA,"Sky-H5-3",18.8286,-240.26349,NA,NA,NA,NA,300.1413509,-23.008789277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,18828.6,-240263.49,1,"S",0.083312389380531,-1.06311278761062
NA,"Sky-H5-4",7.12642,-236.89283,NA,NA,NA,NA,300.0884859,-22.995879446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,7126.42,-236892.83,3,"S",0.0315328318584071,-1.04819836283186
NA,"Sky-H5-5",-4.31585,-238.96103,NA,NA,NA,NA,300.0367134,-23.003951855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-4315.85,-238961.03,2,"S",-0.0190966814159292,-1.05734969026549
NA,"Sky-H5-6",-15.94057,-240.47237,NA,NA,NA,NA,299.9841677,-23.009676761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-15940.57,-240472.37,1,"S",-0.0705334955752212,-1.06403703539823
NA,"Sky-H5-7",-27.03592,-235.45288,NA,NA,NA,NA,299.9338921,-22.98985258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-27035.92,-235452.88,3,"S",-0.11962796460177,-1.04182690265487
NA,"Sky-H5-8",-38.97879,-237.82707,NA,NA,NA,NA,299.8800255,-22.998603596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-38978.79,-237827.07,1,"S",-0.172472522123894,-1.05233216814159
NA,"Sky-H6-1",-58.36925,-233.82492,NA,NA,NA,NA,299.792395,-22.9818459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-58369.25,-233824.92,1,"S",-0.258271017699115,-1.03462353982301
NA,"Sky-H6-2",-69.55194,-230.74573,NA,NA,NA,NA,299.7418723,-22.968952285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-69551.94,-230745.73,1,"S",-0.307751946902655,-1.02099880530973
NA,"Sky-H6-3",-80.57354,-227.13205,NA,NA,NA,NA,299.692091,-22.953820839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-80573.54,-227132.05,1,"S",-0.356520088495575,-1.00500907079646
NA,"Sky-H6-4",-90.64987,-221.14158,NA,NA,NA,NA,299.6463925,-22.929305475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-90649.87,-221141.58,2,"S",-0.401105619469027,-0.978502566371681
NA,"Sky-H6-5",-102.03172,-218.33596,NA,NA,NA,NA,299.5952207,-22.916992189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-102031.72,-218335.96,1,"S",-0.45146778761062,-0.966088318584071
NA,"Sky-H6-6",-112.41861,-213.17391,NA,NA,NA,NA,299.5483595,-22.895381581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-112418.61,-213173.91,1,"S",-0.497427477876106,-0.943247389380531
NA,"Sky-H6-7",-122.54511,-207.51809,NA,NA,NA,NA,299.5026952,-22.871706305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-122545.11,-207518.09,1,"S",-0.542235,-0.918221637168142
NA,"Sky-H6-8",-132.38652,-201.3824,NA,NA,NA,NA,299.4583407,-22.846025398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-132386.52,-201382.4,1,"S",-0.585781061946903,-0.891072566371681
NA,"Sky-H7-1",-207.18967,-123.09956,NA,NA,NA,NA,299.1225214,-22.51868956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-207189.67,-123099.56,1,"S",-0.916768451327434,-0.544688318584071
NA,"Sky-H7-2",-212.87255,-112.98823,NA,NA,NA,NA,299.09718,-22.476454481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-212872.55,-112988.23,1,"S",-0.941913938053097,-0.499947920353982
NA,"Sky-H7-3",-218.06235,-102.61518,NA,NA,NA,NA,299.0740812,-22.433137159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-218062.35,-102615.18,1,"S",-0.964877654867257,-0.454049469026549
NA,"Sky-H7-4",-222.74704,-92.00444,NA,NA,NA,NA,299.0532771,-22.388838802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-222747.04,-92004.44,1,"S",-0.985606371681416,-0.407099292035398
NA,"Sky-H7-5",-231.62346,-82.86479,NA,NA,NA,NA,299.0150313,-22.350064188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-231623.46,-82864.79,0,"S",-1.02488256637168,-0.366658362831858
NA,"Sky-H7-6",-228.64545,-69.58635,NA,NA,NA,NA,299.026796,-22.295501419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-228645.45,-69586.35,2,"S",-1.01170553097345,-0.307904203539823
NA,"Sky-H7-7",-233.66801,-58.99428,NA,NA,NA,NA,299.0050702,-22.251101177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-233668.01,-58994.28,1,"S",-1.03392924778761,-0.261036637168142
NA,"Sky-H7-8",-241.13658,-48.67392,NA,NA,NA,NA,298.9732977,-22.207635103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-241136.58,-48673.92,0,"S",-1.06697601769911,-0.215371327433628
