"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","Re","GAL_MU_E_R","Mstar","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","SkyFibrePosition","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,Re,GAL_MU_E_R,Mstar,priority,remaining_observations,Tile_number,COMPLETED,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyFibrePosition,fibre_type,fraction_plate_radius_X,fraction_plate_radius_Y,grads,gangs,gazAngs,gangs_gazAng,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
11.0,6864191379279345024,93.4237410748578,-135.35856434784338,164.459549720472,0.714573196051161,2.17507907899819,4.82267942423255,300.2532,-22.547285,17.385799407959,16.497200012207,16.1502990722656,15.9855003356934,15.8632001876831,16.546124,17.19085,15.775208,-4.26819965673957,2.40972481647499,1.0,19.0,-99.0,1.0,1.0,-999.0,False,96921.0685714177,-129584.954653061,1.0,93441.31,-135335.38,NA,P,0.413457123893805,-0.598829115044248,NA,NA,NA,NA,rectangular_magnet,R11,1.0,I,11.0,O,-130.94202828690578,4.82267942423255,circular_magnet,Yel,1.0,TR,0.028463680639999975,0.006
12.0,6864095687409267968,88.70796106482261,-164.58247188497924,186.956675111874,0.69651024855835,2.06535029569742,4.91434526004051,300.2301,-22.668116,17.1124000549316,16.4078998565674,16.0862007141113,15.9385995864868,15.8144998550415,16.430332,16.99098,15.722234,-4.22376171785455,-3.23514834684218,1.0,19.0,-99.0,1.0,1.0,-999.0,False,91700.4685714178,-156892.760653062,1.0,88736.95,-164555.62,NA,P,0.392641371681416,-0.728122212389381,NA,NA,NA,NA,rectangular_magnet,R12,1.0,I,12.0,P,-129.90709763000115,4.91434526004051,circular_magnet,Yel,1.0,TR,0.03946368063999998,0.002
13.0,6864217423961203072,78.38476179087351,-65.02419926753808,101.830129993913,1.11768311458688,2.44946480545677,4.9514036163097,300.18668,-22.25161,15.5479001998901,14.7068004608154,14.3452997207642,14.1535997390747,14.0296001434326,14.731528,15.376797,13.966559,-1.24227886193078,-2.56707911285755,1.0,19.0,-99.0,1.0,1.0,-999.0,False,81887.5485714248,-62762.4046530613,1.0,78397.98,-64985.63,NA,P,0.346893716814159,-0.28754703539823,NA,NA,NA,NA,rectangular_magnet,R13,1.0,I,13.0,Q,-154.03852529886512,4.9514036163097,circular_magnet,Gre,1.0,TR,0.04046368063999998,0.005
14.0,6864185469405447808,-91.25499813416803,-58.75224570362551,108.523600605364,-0.722232275863999,0.572175596492123,4.98877743482346,299.40286,-22.224525,18.5314998626709,17.7089004516602,17.368200302124,17.1991996765137,17.0928993225098,17.753624,18.366657,16.99642,1.61780212986328,-2.58375560358213,1.0,19.0,-99.0,1.0,1.0,-999.0,False,-95255.7714285862,-56641.1946530614,1.0,-91238.5,-58761.45,NA,P,-0.40371017699115,-0.260006415929204,NA,NA,NA,NA,rectangular_magnet,R14,1.0,I,14.0,R,-48.61913876486449,4.98877743482346,circular_magnet,Gre,1.0,TR,0.018463680639999976,0.004
15.0,6864246526660028416,143.25635737887424,-0.9873593332157748,143.231589868968,4.02462245771724,3.13442441092988,0.890198046787364,300.48145,-21.977095,16.8414001464844,16.156400680542,15.8706998825073,15.7321996688843,15.6496000289917,16.18988,16.718124,15.500914,-4.20268413538608,-5.82314851110123,1.0,19.0,-99.0,1.0,1.0,-999.0,False,148505.568571418,-722.014653061073,1.0,143227.91,-1026.71,NA,P,0.633751814159292,-0.0045429646017699,NA,NA,NA,NA,rectangular_magnet,R15,1.0,I,15.0,S,39.40611903923349,0.890198046787364,circular_magnet,Gre,1.0,TL,0.04846368063999998,0.003
16.0,6864158531370344448,-50.022855910030174,-116.23454061091631,126.512730173881,1.99845063336917,1.1640718833275,0.834378750041672,299.59323,-22.469244,18.6284008026123,17.9613990783691,17.6893997192383,17.5615005493164,17.4855003356934,18.006987,18.524551,17.285067,-1.69666877137323,-3.32346769251917,1.0,19.0,-99.0,1.0,1.0,-999.0,False,-52232.1514285794,-111947.688653061,1.0,-50048.83,-116192.02,NA,P,-0.221455,-0.514123982300885,NA,NA,NA,NA,rectangular_magnet,R16,1.0,I,16.0,T,155.4972131427004,0.834378750041672,circular_magnet,Gre,1.0,TL,0.04946368063999998,0.006
17.0,6864268138935234944,14.621319023665748,-27.83662701958463,31.4475552877899,-0.589977096810904,2.05473902786314,3.63846918250554,299.89227,-22.093689,18.8169994354248,17.9993991851807,17.6392002105713,17.4857006072998,17.3446998596191,18.031122,18.59221,17.267637,-0.764694425900438,1.31292652895772,1.0,19.0,-99.0,1.0,1.0,-999.0,False,15350.8885714185,-27072.2586530617,1.0,14631.69,-27836.35,NA,P,0.0647419911504425,-0.123169690265487,NA,NA,NA,NA,rectangular_magnet,R17,1.0,I,17.0,E,-56.196802343353966,3.63846918250554,circular_magnet,Blu,1.0,TR,0.008463680639999974,0.006
18.0,6864492061350380672,-86.24472119190362,64.46420243558649,107.645803429797,-0.303989768834996,-0.642024023270655,0.338034254435659,299.42755,-21.697632,16.925199508667,16.1697006225586,15.8166999816895,15.6337995529175,15.5186004638672,16.184126,16.788244,15.441077,2.01056728357788,-3.86328444896472,1.0,19.0,-99.0,1.0,1.0,-999.0,False,-89675.8314285814,62436.6233469389,1.0,-86211.95,64460.21,NA,P,-0.381468805309735,0.285222168141593,NA,NA,NA,NA,rectangular_magnet,R18,1.0,I,18.0,F,-72.58266923059722,0.338034254435659,circular_magnet,Gre,1.0,TR,0.03246368063999998,0.006
19.0,6864475809194047616,-83.3054506395413,19.877702043811986,85.60881792606,-0.691733513336826,-0.234159389316694,5.82561118315945,299.43997,-21.888292,16.9465007781982,16.2938995361328,16.0167007446289,15.8877000808716,15.8037004470825,16.329153,16.815248,15.647866,6.94380840938664,-7.73351207391967,1.0,19.0,-99.0,1.0,1.0,-999.0,False,-86868.9114285769,19347.4633469386,1.0,-83272.53,19863.42,NA,P,-0.368462522123894,0.0878912389380531,NA,NA,NA,NA,rectangular_magnet,R19,1.0,I,19.0,G,-50.3665891380432,5.82561118315945,circular_magnet,Blu,1.0,TR,0.03446368063999998,0.01
20.0,6864589917885825024,-36.14960678919726,207.50880609039035,210.653638880297,0.534744085029446,-1.39848472350704,1.93322880853649,299.6618,-21.101221,17.7367992401123,17.2896003723145,17.1049003601074,17.0307998657227,16.9719009399414,17.307835,17.674417,16.741894,1.85799972967074,-4.47487567647148,NA,NA,NA,1.0,NA,NA,NA,-36735.3314285743,197225.509346939,0.0,-36118.71,207534.08,NA,P,-0.159817300884956,0.918292389380531,NA,NA,NA,NA,rectangular_magnet,R20,1.0,I,20.0,H,-120.6385791917722,1.93322880853649,circular_magnet,Mag,1.0,TL,0.03946368063999998,0.006
21.0,6864133757999068416,-135.36539787443346,-165.1482871902282,213.545860303616,2.71916451123973,0.884124138208715,1.83504037303102,299.2082,-22.666004,16.3978004455566,16.4615001678467,16.5895004272461,16.6790008544922,16.6835994720459,16.391766,16.44871,16.232773,5.64196492104251,-7.33589503547838,NA,NA,NA,1.0,NA,NA,NA,-139248.931428586,-156415.448653062,0.0,-135381.05,-165147.83,NA,P,-0.599031194690265,-0.730742610619469,NA,NA,NA,NA,rectangular_magnet,R21,1.0,I,21.0,U,114.20334970420993,1.83504037303102,circular_magnet,Mag,1.0,TL,0.014463680639999974,0.006
22.0,6864397331552485504,-34.05782168037791,-187.11455926710372,NA,NA,NA,NA,299.0445,-21.900139,NA,10.7496004104614,NA,NA,NA,NA,NA,NA,19.2359437314273,-21.3549588838021,NA,NA,NA,NA,NA,NA,NA,-176245.131428574,16670.0413469387,2.0,-170768.25,16935.75,NA,G,NA,NA,190.20185980516,5.20651266673116,1.39084654770023,3.81566611903093,rectangular_magnet,R22,1.0,I,22.0,GS1,-28.31120178509877,3.81566611903093,circular_magnet,Yel,1.0,TR,0.021463680639999975,0.006
23.0,6864235050507494528,-160.20060158360846,138.86933638044343,NA,NA,NA,NA,300.73398,-22.083553,NA,11.1969995498657,NA,NA,NA,NA,NA,NA,11.8207138893405,-47.3446832355894,NA,NA,NA,NA,NA,NA,NA,205577.348571413,-24781.5226530611,2.0,200233.61,-26599.33,NA,G,NA,NA,212.032430796164,3.06905452052408,-0.714084744312826,3.7831392648369,rectangular_magnet,R23,1.0,I,23.0,GS2,94.15612887842406,3.7831392648369,circular_magnet,Mag,1.0,TL,0.030463680639999977,0.006
24.0,6865825906392800384,74.37448318968818,197.60504048252568,NA,NA,NA,NA,300.3992,-21.50024,NA,11.7093000411987,NA,NA,NA,NA,NA,NA,1.18179553357165,-5.20155589946197,NA,NA,NA,NA,NA,NA,NA,129917.068571421,107047.215346938,2.0,126143.89,111526.65,NA,G,NA,NA,211.141065434466,2.53277931136891,4.35257923546219,4.46338538308631,rectangular_magnet,R24,1.0,I,24.0,GS3,124.88243502051048,4.46338538308631,circular_magnet,Mag,1.0,TR,0.03546368063999998,0.006
25.0,6864153270030444288,200.24927926197037,-26.592181005715485,NA,NA,NA,NA,299.15057,-22.447823,NA,12.0662002563477,NA,NA,NA,NA,NA,NA,9.06264939074602,-12.5170083484214,NA,NA,NA,NA,NA,NA,NA,-152273.311428577,-107106.542653061,2.0,-147390.06,-112549.8,NA,G,NA,NA,201.992630880636,4.62670827643417,3.00952440997927,1.6171838664549,rectangular_magnet,R25,1.0,I,25.0,GS4,4.909142722074932,1.6171838664549,circular_magnet,Mag,1.0,TL,0.008463680639999974,-0.015
26.0,6864536076175760128,-147.38073590486493,-112.5695963661809,NA,NA,NA,NA,299.93243,-21.221102,NA,12.2386999130249,NA,NA,NA,NA,NA,NA,1.45566444745194,-12.0459181073714,NA,NA,NA,NA,NA,NA,NA,24427.0485714218,170132.403346939,2.0,23771.29,177915.89,NA,G,NA,NA,185.448880468024,2.48558495481705,0.65216022856481,1.83342472625224,rectangular_magnet,R26,1.0,I,26.0,GS5,127.58647246776758,1.83342472625224,circular_magnet,Yel,1.0,TL,0.019463680639999974,-0.01
27.0,6864317097262996096,-171.8081543617502,122.02132071988605,NA,NA,NA,NA,299.99063,-21.762323,NA,12.3168001174927,NA,NA,NA,NA,NA,NA,0.857401274660125,-2.78388136381946,NA,NA,NA,NA,NA,NA,NA,37580.2485714216,47816.4573469389,2.0,35966.52,49279.4,NA,G,NA,NA,210.768761598573,3.1170680869742,-0.617393695945896,3.7344617829201,rectangular_magnet,R27,1.0,I,27.0,GS6,91.4051541614607,3.7344617829201,circular_magnet,Mag,1.0,TR,0.05046368063999998,0.006
NA,Sky-A1-1,-226.46104,82.44066,NA,NA,NA,NA,298.8096492,-21.627167363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-226461.04,82440.66,1.0,S,-1.00204,0.364781681415929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A1-2,-220.38782,92.46733,NA,NA,NA,NA,298.8366033,-21.585351994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-220387.82,92467.33,2.0,S,-0.975167345132743,0.409147477876106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A1-3,-217.48859,103.8257,NA,NA,NA,NA,298.8504433,-21.538325205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-217488.59,103825.7,1.0,S,-0.96233889380531,0.459405752212389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A1-4,-216.64444,116.53835,NA,NA,NA,NA,298.8559193,-21.486068021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-216644.44,116538.35,0.0,S,-0.958603716814159,0.515656415929204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A1-5,-206.50222,124.24934,NA,NA,NA,NA,298.9001804,-21.453525519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-206502.22,124249.34,1.0,S,-0.913726637168142,0.549775840707965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A1-6,-198.62268,132.92867,NA,NA,NA,NA,298.9351836,-21.417257701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-198622.68,132928.67,2.0,S,-0.878861415929204,0.588179955752212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A1-7,-191.99688,142.3313,NA,NA,NA,NA,298.9650803,-21.378222329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-191996.88,142331.3,2.0,S,-0.849543716814159,0.629784513274336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A2-1,-3.01251,240.9813,NA,NA,NA,NA,299.8111617,-20.969992625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3012.51,240981.3,1.0,S,-0.0133296902654867,1.0662889380531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A2-2,8.5856,240.84715,NA,NA,NA,NA,299.8629021,-20.970573408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8585.6,240847.15,1.0,S,0.0379893805309735,1.0656953539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A2-3,20.58215,245.13746,NA,NA,NA,NA,299.9162849,-20.954126314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20582.15,245137.46,0.0,S,0.0910714601769912,1.08467902654867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A2-4,31.43229,236.92406,NA,NA,NA,NA,299.9649066,-20.986376887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31432.29,236924.06,2.0,S,0.13908092920354,1.04833654867257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A2-5,44.04872,242.02419,NA,NA,NA,NA,300.0208197,-20.967046046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44048.72,242024.19,0.0,S,0.194905840707965,1.07090349557522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A2-6,54.05917,232.80594,NA,NA,NA,NA,300.0659248,-21.00348295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54059.17,232805.94,2.0,S,0.239199867256637,1.03011477876106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A2-7,65.74346,231.85957,NA,NA,NA,NA,300.1179273,-21.007902553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65743.46,231859.57,1.0,S,0.290900265486726,1.02592730088496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A3-1,231.67752,66.38214,NA,NA,NA,NA,300.8624159,-21.694507838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231677.52,66382.14,1.0,S,1.0251217699115,0.293726283185841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A3-2,234.60313,55.15828,NA,NA,NA,NA,300.8758233,-21.741156242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234603.13,55158.28,1.0,S,1.03806694690265,0.244063185840708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A3-3,236.98531,43.80666,NA,NA,NA,NA,300.8868073,-21.788347595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236985.31,43806.66,1.0,S,1.04860756637168,0.193834778761062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A3-4,238.81857,32.35357,NA,NA,NA,NA,300.8953404,-21.835973137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238818.57,32353.57,1.0,S,1.05671933628319,0.143157389380531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A3-5,236.11348,20.47987,NA,NA,NA,NA,300.8847036,-21.885372313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236113.48,20479.87,3.0,S,1.04474991150442,0.0906188938053097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A3-6,240.82258,9.24926,NA,NA,NA,NA,300.904972,-21.932086533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240822.58,9249.26,1.0,S,1.06558663716814,0.0409259292035398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A3-7,240.98869,2.34844,NA,NA,NA,NA,300.9059113,-21.960803897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240988.69,2348.44,1.0,S,1.06632163716814,0.0103913274336283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-1,210.21182,-117.86456,NA,NA,NA,NA,300.7707952,-22.461846482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210211.82,-117864.56,1.0,S,0.930140796460177,-0.521524601769911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-2,204.2974,-127.84223,NA,NA,NA,NA,300.7444127,-22.503502465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204297.4,-127842.23,1.0,S,0.903970796460177,-0.565673584070796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-3,196.26726,-136.38242,NA,NA,NA,NA,300.7089436,-22.539536297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196267.26,-136382.42,2.0,S,0.868439203539823,-0.60346203539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
