#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,15 59 17.51,-21 55 23.1 #Field centre
#UTTIME,14 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning_within_half_radius Tile 005
#TILING_DATE,2021 06 16 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","Re","GAL_MU_E_R","Mstar","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","SkyFibrePosition","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
12,"6243476246034642816",-44.32258,-47.16497,64.722681441341,1.46647632821456,0.816456771731452,0.650019556483105,239.61769,-22.125338,16.4312992095947,15.8077001571655,15.5256004333496,15.3825998306274,15.2796001434326,15.825229,16.333193,15.149222,-1.55363632374817,3.17930053115903,1,19,-99,1,1,-999,"False",-46393.602857142,-45710.0082040811,1,-44322.58,-47164.97,NA,"P",-0.196117610619469,-0.208694557522124
13,"6243461157807927936",88.17501,17.50618,89.8960439991243,3.09620417130868,3.33758303029974,6.04180644818853,240.22969,-21.84762,19.0377998352051,17.9608001708984,17.4776992797852,17.230899810791,17.0776996612549,17.971752,18.724943,17.078539,-12.1636268697856,-7.17474952539785,1,19,-99,1,1,-999,"False",91918.3971428568,17054.2597959189,1,88175.01,17506.18,NA,"P",0.390154911504425,0.0774609734513274
14,"6243446524860279424",85.33495,-17.14796,87.0408307845467,3.24817702209869,2.94328490543006,0.304892116668636,240.21712,-21.996016,16.9111003875732,16.3896007537842,16.1790008544922,16.0725994110107,15.9857997894287,16.411497,16.835413,15.807058,-7.75351762728603,1.7190168164938,1,19,-99,1,1,-999,"False",89077.5771428544,-16483.2362040815,1,85334.95,-17147.96,NA,"P",0.377588274336283,-0.0758759292035398
15,"6243350455029434880",189.26187,-15.54236,189.898974168547,0.838375155214568,3.05965558795509,4.06190487443906,240.68436,-21.986376,17.9815006256104,17.3754997253418,17.1201992034912,17.0160007476807,16.8467998504639,17.425371,17.75877,16.691051,0.467390209290201,-0.648438541074597,1,19,-99,1,1,-999,"False",194673.817142855,-14304.5962040812,1,189261.87,-15542.36,NA,"P",0.837441902654867,-0.0687715044247788
16,"6243564756721956096",129.53503,64.97488,144.917421409972,0.463453475082937,3.60652011523559,3.14011866702694,240.41585,-21.645586,17.6422004699707,17.153299331665,16.942699432373,16.8500003814697,16.801700592041,17.165712,17.58425,16.578972,-0.987466631008547,-3.47310606618816,1,19,-99,1,1,-999,"False",133990.557142857,62713.9437959184,1,129535.03,64974.88,NA,"P",0.573163849557522,0.287499469026549
17,"6243225076348943872",126.07528,-151.77514,197.308563800708,0.532094820832332,2.26396161457333,4.55131851343859,240.39844,-22.561556,17.2994995117188,16.8311004638672,16.5886001586914,16.4687995910645,16.3766002655029,16.833267,17.24801,16.195826,-6.20400016115107,3.0286069419675,1,19,-99,1,1,-999,"False",130055.897142854,-144295.276204081,1,126075.28,-151775.14,NA,"P",0.557855221238938,-0.671571415929204
18,"6243568708091895424",140.83452,89.66681,166.956577705721,-0.00778180011349949,3.70854846944712,2.56685503761897,240.46498,-21.541607,18.2276992797852,17.7140007019043,17.4780006408691,17.3750991821289,17.2873992919922,17.726261,18.153015,17.122105,0.247034017243136,-0.0518351851817072,1,19,-99,1,1,-999,"False",145093.937142855,86213.197795919,1,140834.52,89666.81,NA,"P",0.623161592920354,0.396755796460177
19,"6243481125117293568",-78.41937,-31.70012,84.584249120101,-0.56239837599442,0.384154814528875,5.33663211665629,239.46051,-22.058487,18.3143005371094,17.7861995697021,17.539400100708,17.4379997253418,17.3766994476318,17.79875,18.214613,17.169706,-1.78873409047307,-1.29828556107414,1,19,-99,1,1,-999,"False",-81916.2828571445,-30601.6822040811,1,-78419.37,-31700.12,NA,"P",-0.346988362831858,-0.140266017699115
20,"6237401027672360320",-116.65036,-180.19379,214.655790610674,2.76741290175569,0.996278810329432,1.77113409142625,239.29243,-22.678576,17.2837009429932,17.0011005401611,16.8850994110107,16.8495998382568,16.8432006835938,16.989151,17.244759,16.52848,-4.48635431359566,-0.688822069942163,NA,NA,NA,1,NA,NA,"",-119902.362857145,-170741.796204081,0,-116650.36,-180193.79,NA,"P",-0.51615203539823,-0.797317654867257
21,"6237406009834692224",-123.33558,-148.07021,192.708205282963,2.57808147263401,0.87628233482033,1.70179913781368,239.25983,-22.546618,18.0578994750977,17.7684993743896,17.6587009429932,17.6249008178711,17.5941009521484,17.748343,17.977957,17.277533,-9.30312418832899,-0.588341722384249,NA,NA,NA,1,NA,NA,"",-127269.962857146,-140919.288204081,0,-123335.58,-148070.21,NA,"P",-0.545732654867257,-0.655177920353982
NA,"Sky-A1-1",-226.46104,82.44066,NA,NA,NA,NA,238.8082731,-21.576601047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-226461.04,82440.66,1,"S",-1.00204,0.364781681415929
NA,"Sky-A1-2",-222.23219,93.24117,NA,NA,NA,NA,238.8275003,-21.531718621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-222232.19,93241.17,1,"S",-0.983328274336283,0.412571548672566
NA,"Sky-A1-3",-217.48859,103.8257,NA,NA,NA,NA,238.849016,-21.48774573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-217488.59,103825.7,1,"S",-0.96233889380531,0.459405752212389
NA,"Sky-A1-4",-210.47976,113.22222,NA,NA,NA,NA,238.8801163,-21.448514792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-210479.76,113222.22,2,"S",-0.931326371681416,0.500983274336283
NA,"Sky-A1-5",-204.78839,123.21816,NA,NA,NA,NA,238.9058476,-21.406985625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-204788.39,123218.16,2,"S",-0.906143318584071,0.545213097345133
NA,"Sky-A1-6",-200.2849,134.04112,NA,NA,NA,NA,238.9267557,-21.362283506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-200284.9,134041.12,1,"S",-0.886216371681416,0.593102300884956
NA,"Sky-A1-7",-193.60365,143.52243,NA,NA,NA,NA,238.9568625,-21.322935165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-193603.65,143522.43,1,"S",-0.856653318584071,0.635055
NA,"Sky-A2-1",-3.01251,240.9813,NA,NA,NA,NA,239.8093017,-20.919151143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-3012.51,240981.3,1,"S",-0.0133296902654867,1.0662889380531
NA,"Sky-A2-2",8.51435,238.84829,NA,NA,NA,NA,239.860741,-20.927503007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,8514.35,238848.29,2,"S",0.0376741150442478,1.05685084070796
NA,"Sky-A2-3",20.16382,240.15512,NA,NA,NA,NA,239.9126787,-20.922596043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,20163.82,240155.12,1,"S",0.0892204424778761,1.06263327433628
NA,"Sky-A2-4",31.43229,236.92406,NA,NA,NA,NA,239.9630302,-20.935497328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,31432.29,236924.06,2,"S",0.13908092920354,1.04833654867257
NA,"Sky-A2-5",43.15344,237.10513,NA,NA,NA,NA,240.0152344,-20.935246142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,43153.44,237105.13,1,"S",0.190944424778761,1.04913774336283
NA,"Sky-A2-6",54.51158,234.75423,NA,NA,NA,NA,240.0659124,-20.944990157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,54511.58,234754.23,1,"S",0.241201681415929,1.03873553097345
NA,"Sky-A2-7",67.1074,236.66981,NA,NA,NA,NA,240.1216624,-20.938309771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,67107.4,236669.81,0,"S",0.296935398230088,1.04721154867257
NA,"Sky-A3-1",231.67752,66.38214,NA,NA,NA,NA,240.8607194,-21.643425032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,231677.52,66382.14,1,"S",1.0251217699115,0.293726283185841
NA,"Sky-A3-2",234.60313,55.15828,NA,NA,NA,NA,240.874146,-21.690071266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,234603.13,55158.28,1,"S",1.03806694690265,0.244063185840708
NA,"Sky-A3-3",236.98531,43.80666,NA,NA,NA,NA,240.8851497,-21.737261043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,236985.31,43806.66,1,"S",1.04860756637168,0.193834778761062
NA,"Sky-A3-4",236.83654,32.08506,NA,NA,NA,NA,240.8854138,-21.785983096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,236836.54,32085.06,2,"S",1.0479492920354,0.141969292035398
NA,"Sky-A3-5",238.106,20.65269,NA,NA,NA,NA,240.8914457,-21.833561373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238106,20652.69,2,"S",1.05356637168142,0.0913835840707965
NA,"Sky-A3-6",240.82258,9.24926,NA,NA,NA,NA,240.9033775,-21.880998853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,240822.58,9249.26,1,"S",1.06558663716814,0.0409259292035398
NA,"Sky-A3-7",240.98869,2.34844,NA,NA,NA,NA,240.9043298,-21.909716637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,240988.69,2348.44,1,"S",1.06632163716814,0.0103913274336283
NA,"Sky-A4-1",210.21182,-117.86456,NA,NA,NA,NA,240.769472,-22.410803235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,210211.82,-117864.56,1,"S",0.930140796460177,-0.521524601769911
NA,"Sky-A4-2",204.2974,-127.84223,NA,NA,NA,NA,240.7431141,-22.452466585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,204297.4,-127842.23,1,"S",0.903970796460177,-0.565673584070796
NA,"Sky-A4-3",194.62485,-135.24114,NA,NA,NA,NA,240.7007223,-22.484106608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,194624.85,-135241.14,3,"S",0.861171902654867,-0.598412123893805
NA,"Sky-A4-4",195.02758,-149.93413,NA,NA,NA,NA,240.7006924,-22.543728905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,195027.58,-149934.13,0,"S",0.86295389380531,-0.663425353982301
NA,"Sky-A4-5",180.72478,-153.32173,NA,NA,NA,NA,240.6384826,-22.559736584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,180724.78,-153321.73,3,"S",0.799667168141593,-0.678414734513274
NA,"Sky-A4-6",176.06079,-164.57115,NA,NA,NA,NA,240.6168246,-22.605938504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,176060.79,-164571.15,1,"S",0.779030044247788,-0.72819092920354
NA,"Sky-A4-7",166.5449,-171.41703,NA,NA,NA,NA,240.5745028,-22.635018493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,166544.9,-171417.03,2,"S",0.736924336283186,-0.758482433628319
NA,"Sky-A5-1",-148.4702,-189.83588,NA,NA,NA,NA,239.1530747,-22.711976719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-148470.2,-189835.88,1,"S",-0.656947787610619,-0.839981769911504
NA,"Sky-A5-2",-156.12548,-180.9581,NA,NA,NA,NA,239.1182923,-22.675316818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-156125.48,-180958.1,2,"S",-0.690820707964602,-0.800699557522124
NA,"Sky-A5-3",-164.65131,-173.23667,NA,NA,NA,NA,239.0799455,-22.643010179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-164651.31,-173236.67,2,"S",-0.728545619469027,-0.766533938053097
NA,"Sky-A5-4",-174.24185,-166.49577,NA,NA,NA,NA,239.0372241,-22.614372971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-174241.85,-166495.77,1,"S",-0.770981637168142,-0.736706946902655
NA,"Sky-A5-5",-182.05086,-157.91943,NA,NA,NA,NA,239.0021811,-22.578519802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-182050.86,-157919.43,1,"S",-0.805534778761062,-0.698758539823009
NA,"Sky-A5-6",-189.43818,-148.97731,NA,NA,NA,NA,238.9690637,-22.5411444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-189438.18,-148977.31,1,"S",-0.83822203539823,-0.659191637168142
NA,"Sky-A5-7",-194.75684,-138.53077,NA,NA,NA,NA,238.9448364,-22.497862851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-194756.84,-138530.77,2,"S",-0.86175592920354,-0.612968008849557
NA,"Sky-H1-1",-181.17025,158.92893,NA,NA,NA,NA,239.0128018,-21.259018063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-181170.25,158928.93,1,"S",-0.801638274336283,0.703225353982301
NA,"Sky-H1-2",-173.31368,167.46173,NA,NA,NA,NA,239.0481015,-21.223629521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-173313.68,167461.73,1,"S",-0.766874690265487,0.74098110619469
NA,"Sky-H1-3",-163.68583,174.14922,NA,NA,NA,NA,239.0908678,-21.19555892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-163685.83,174149.22,2,"S",-0.724273584070796,0.770571769911504
NA,"Sky-H1-4",-156.41534,183.34477,NA,NA,NA,NA,239.123927,-21.157779549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-156415.34,183344.77,1,"S",-0.692103274336283,0.811260044247788
NA,"Sky-H1-5",-147.4127,190.65822,NA,NA,NA,NA,239.1642772,-21.127468713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-147412.7,190658.22,1,"S",-0.652268584070796,0.843620442477876
NA,"Sky-H1-6",-136.92273,195.8907,NA,NA,NA,NA,239.2108891,-21.105396955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-136922.73,195890.7,2,"S",-0.605852787610619,0.866773008849558
NA,"Sky-H1-7",-128.4047,203.94434,NA,NA,NA,NA,239.2493879,-21.072421365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-128404.7,203944.34,1,"S",-0.568162389380531,0.902408584070796
NA,"Sky-H1-8",-118.44464,209.88551,NA,NA,NA,NA,239.293947,-21.047813508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-118444.64,209885.51,1,"S",-0.524091327433628,0.928696946902655
NA,"Sky-H2-1",-100.81652,218.89973,NA,NA,NA,NA,239.3727584,-21.010487446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-100816.52,218899.73,1,"S",-0.446090796460177,0.968582876106195
NA,"Sky-H2-2",-88.67096,219.78731,NA,NA,NA,NA,239.4265546,-21.005933797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-88670.96,219787.31,3,"S",-0.392349380530974,0.972510221238938
NA,"Sky-H2-3",-78.65156,225.68769,NA,NA,NA,NA,239.4715666,-20.981934787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-78651.56,225687.69,2,"S",-0.348015752212389,0.998618097345133
NA,"Sky-H2-4",-68.26826,231.12877,NA,NA,NA,NA,239.5181375,-20.959873517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-68268.26,231128.77,1,"S",-0.302071946902655,1.02269367256637
NA,"Sky-H2-5",-56.59499,232.20251,NA,NA,NA,NA,239.5700949,-20.954964432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-56594.99,232202.51,2,"S",-0.250420309734513,1.02744473451327
NA,"Sky-H2-6",-45.35721,234.65661,NA,NA,NA,NA,239.6202762,-20.944809338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-45357.21,234656.61,2,"S",-0.200695619469027,1.0383035840708
NA,"Sky-H2-7",-33.72972,234.58752,NA,NA,NA,NA,239.6721003,-20.944632264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-33729.72,234587.52,3,"S",-0.149246548672566,1.03799787610619
NA,"Sky-H2-8",-22.78326,239.92079,NA,NA,NA,NA,239.7211108,-20.923519988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-22783.26,239920.79,1,"S",-0.100810884955752,1.0615964159292
NA,"Sky-H3-1",181.54934,152.34447,NA,NA,NA,NA,240.6351797,-21.285970004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,181549.34,152344.47,3,"S",0.803315663716814,0.674090575221239
NA,"Sky-H3-2",191.8534,145.85382,NA,NA,NA,NA,240.6804894,-21.313481112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,191853.4,145853.82,1,"S",0.848908849557522,0.645370884955752
NA,"Sky-H3-3",198.64884,136.45402,NA,NA,NA,NA,240.7110882,-21.352476598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,198648.84,136454.02,1,"S",0.878977168141593,0.603778849557522
NA,"Sky-H3-4",204.98415,126.73816,NA,NA,NA,NA,240.7396524,-21.392791391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,204984.15,126738.16,1,"S",0.907009513274336,0.560788318584071
NA,"Sky-H3-5",210.84465,116.72873,NA,NA,NA,NA,240.7661151,-21.434333115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,210844.65,116728.73,1,"S",0.93294092920354,0.516498805309734
NA,"Sky-H3-6",214.42233,105.56546,NA,NA,NA,NA,240.782938,-21.480485776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,214422.33,105565.46,2,"S",0.948771371681416,0.467103805309734
NA,"Sky-H3-7",217.41843,94.3304,NA,NA,NA,NA,240.7971803,-21.527001616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,217418.43,94330.4,3,"S",0.962028451327434,0.417391150442478
NA,"Sky-H3-8",221.70475,83.76159,NA,NA,NA,NA,240.8166718,-21.570945182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,221704.75,83761.59,3,"S",0.980994469026549,0.370626504424779
NA,"Sky-H4-1",237.99111,-21.937,NA,NA,NA,NA,240.8921981,-22.010925806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,237991.11,-21937,2,"S",1.05305800884956,-0.0970663716814159
NA,"Sky-H4-2",238.64054,-33.64155,NA,NA,NA,NA,240.8948725,-22.059569614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,238640.54,-33641.55,1,"S",1.05593159292035,-0.148856415929204
NA,"Sky-H4-3",234.7807,-44.71042,NA,NA,NA,NA,240.8784528,-22.105843922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,234780.7,-44710.42,2,"S",1.03885265486726,-0.197833716814159
