#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,16 00 09.88,-22 01 26.5 #Field centre
#UTTIME,14 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,240_m20_comissioning Tile 000
#TILING_DATE,2021 06 15 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,Re,GAL_MU_E_R,Mstar,priority,remaining_observations,Tile_number,COMPLETED,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyFibrePosition,fibre_type,fraction_plate_radius_X,fraction_plate_radius_Y,grads,gangs,gazAngs,gangs_gazAng,Magnet,Label,order,Pickup_option,Index,Hexabundle,probe_orientation,rectMag_inputOrientation,Magnet_C,Label_C,order_C,Pickup_option_C,offset_P,offset_Q
NA,Sky-A4-1,210.21182,-117.86456,NA,NA,NA,NA,240.9883708,-22.511731584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210211.82,-117864.56,1.0,S,0.930140796460177,-0.521524601769911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-2,204.2974,-127.84223,NA,NA,NA,NA,240.9619951,-22.553395665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204297.4,-127842.23,1.0,S,0.903970796460177,-0.565673584070796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-3,194.62485,-135.24114,NA,NA,NA,NA,240.9195733,-22.585036844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194624.85,-135241.14,3.0,S,0.861171902654867,-0.598412123893805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-4,189.47801,-145.66771,NA,NA,NA,NA,240.8961408,-22.628255126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189478.01,-145667.71,2.0,S,0.838398274336283,-0.644547389380531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-5,183.77509,-155.90952,NA,NA,NA,NA,240.8702032,-22.670662139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183775.09,-155909.52,1.0,S,0.813164115044248,-0.689865132743363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-6,174.59961,-163.20532,NA,NA,NA,NA,240.8294344,-22.701596949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174599.61,-163205.32,2.0,S,0.772564646017699,-0.722147433628319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A4-7,167.93867,-172.85157,NA,NA,NA,NA,240.7991664,-22.741495068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167938.67,-172851.57,1.0,S,0.743091460176991,-0.764829955752212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-1,-148.4702,-189.83588,NA,NA,NA,NA,239.3707918,-22.812912054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-148470.2,-189835.88,1.0,S,-0.656947787610619,-0.839981769911504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-2,-156.12548,-180.9581,NA,NA,NA,NA,239.3359849,-22.776251456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-156125.48,-180958.1,2.0,S,-0.690820707964602,-0.800699557522124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-3,-166.02924,-174.68645,NA,NA,NA,NA,239.2917726,-22.749553449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-166029.24,-174686.45,1.0,S,-0.734642654867257,-0.77294889380531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-4,-174.24185,-166.49577,NA,NA,NA,NA,239.254859,-22.715305822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-174241.85,-166495.77,1.0,S,-0.770981637168142,-0.736706946902655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-5,-180.53997,-156.60881,NA,NA,NA,NA,239.2261876,-22.674387917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-180539.97,-156608.81,2.0,S,-0.798849424778761,-0.692959336283186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-6,-189.43818,-148.97731,NA,NA,NA,NA,239.1866511,-22.642075611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-189438.18,-148977.31,1.0,S,-0.83822203539823,-0.659191637168142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-A5-7,-196.38671,-139.6901,NA,NA,NA,NA,239.1555141,-22.603264687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-196386.71,-139690.1,1.0,S,-0.868967743362832,-0.61809778761062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-1,-181.17025,158.92893,NA,NA,NA,NA,239.2304621,-21.359951438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-181170.25,158928.93,1.0,S,-0.801638274336283,0.703225353982301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-2,-171.8753,166.07192,NA,NA,NA,NA,239.2717745,-21.330004414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-171875.3,166071.92,2.0,S,-0.76051017699115,0.734831504424779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-3,-165.05567,175.60663,NA,NA,NA,NA,239.3028838,-21.290792735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-165055.67,175606.63,1.0,S,-0.73033482300885,0.777020486725664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-4,-153.81915,180.30161,NA,NA,NA,NA,239.3524747,-21.270624255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-153819.15,180301.61,3.0,S,-0.680615707964602,0.797794734513274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-5,-147.4127,190.65822,NA,NA,NA,NA,239.3820447,-21.228405567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-147412.7,190658.22,1.0,S,-0.652268584070796,0.843620442477876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-6,-140.93302,201.62808,NA,NA,NA,NA,239.4120626,-21.183979055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-140933.02,201628.08,0.0,S,-0.623597433628319,0.892159646017699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-7,-128.4047,203.94434,NA,NA,NA,NA,239.4672146,-21.173359849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-128404.7,203944.34,1.0,S,-0.568162389380531,0.902408584070796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H1-8,-116.47869,206.40183,NA,NA,NA,NA,239.5199783,-21.162360032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-116478.69,206401.83,3.0,S,-0.515392433628319,0.913282433628319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-1,-100.81652,218.89973,NA,NA,NA,NA,239.5906699,-21.111427882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-100816.52,218899.73,1.0,S,-0.446090796460177,0.968582876106195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-2,-90.16757,223.49692,NA,NA,NA,NA,239.6382838,-21.09239777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90167.57,223496.92,1.0,S,-0.398971548672566,0.988924424778761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-3,-77.99338,223.79909,NA,NA,NA,NA,239.6922824,-21.090251858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-77993.38,223799.09,3.0,S,-0.345103451327434,0.990261460176991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-4,-68.26826,231.12877,NA,NA,NA,NA,239.7361479,-21.060815636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-68268.26,231128.77,1.0,S,-0.302071946902655,1.02269367256637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-5,-57.06862,234.14576,NA,NA,NA,NA,239.7861749,-21.048335408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-57068.62,234145.76,1.0,S,-0.252516017699115,1.03604318584071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-6,-45.35721,234.65661,NA,NA,NA,NA,239.8383556,-21.045752234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-45357.21,234656.61,2.0,S,-0.200695619469027,1.0383035840708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-7,-34.01436,236.56716,NA,NA,NA,NA,239.8890307,-21.03784995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34014.36,236567.16,2.0,S,-0.150506017699115,1.04675734513274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H2-8,-22.59418,237.92962,NA,NA,NA,NA,239.9400437,-21.032218518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22594.18,237929.62,2.0,S,-0.0999742477876106,1.05278592920354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-1,184.61356,154.91577,NA,NA,NA,NA,240.8667078,-21.376826894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184613.56,154915.77,1.0,S,0.816874159292035,0.685468008849557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-2,190.26115,144.64334,NA,NA,NA,NA,240.8926682,-21.419155925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190261.15,144643.34,2.0,S,0.841863495575221,0.640014778761062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-3,195.35166,134.18915,NA,NA,NA,NA,240.9161754,-21.46229902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195351.66,134189.15,3.0,S,0.864387876106195,0.593757300884956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-4,203.28293,125.68632,NA,NA,NA,NA,240.9514139,-21.497851769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203282.93,125686.32,2.0,S,0.899481991150442,0.556134159292035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-5,210.84465,116.72873,NA,NA,NA,NA,240.9849814,-21.535262285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210844.65,116728.73,1.0,S,0.93294092920354,0.516498805309734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-6,216.21677,106.44891,NA,NA,NA,NA,241.0092986,-21.577934906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216216.77,106448.91,1.0,S,0.956711371681416,0.471012876106195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-7,219.25319,95.12644,NA,NA,NA,NA,241.0237392,-21.624782795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219253.19,95126.44,2.0,S,0.97014685840708,0.420913451327434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H3-8,221.70475,83.76159,NA,NA,NA,NA,241.0355774,-21.671872733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221704.75,83761.59,3.0,S,0.980994469026549,0.370626504424779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-1,235.99955,-21.75343,NA,NA,NA,NA,241.1027964,-22.11119063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235999.55,-21753.43,3.0,S,1.04424579646018,-0.0962541150442478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-2,238.64054,-33.64155,NA,NA,NA,NA,241.1138498,-22.160494308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238640.54,-33641.55,1.0,S,1.05593159292035,-0.148856415929204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-3,232.81601,-44.33627,NA,NA,NA,NA,241.0891473,-22.205366042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232816.01,-44336.27,3.0,S,1.03015933628319,-0.196178185840708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-4,234.30213,-56.42319,NA,NA,NA,NA,241.0950323,-22.255423007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234302.13,-56423.19,1.0,S,1.03673508849558,-0.249660132743363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-5,229.39625,-67.06981,NA,NA,NA,NA,241.0738575,-22.300016945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229396.25,-67069.81,2.0,S,1.01502765486726,-0.29676907079646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-6,227.79409,-78.68236,NA,NA,NA,NA,241.0664168,-22.348229791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227794.09,-78682.36,1.0,S,1.00793845132743,-0.34815203539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-7,223.74453,-89.55136,NA,NA,NA,NA,241.0485088,-22.393566909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223744.53,-89551.36,1.0,S,0.990020044247788,-0.396244955752212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H4-8,219.17732,-100.21161,NA,NA,NA,NA,241.028254,-22.438046374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219177.32,-100211.61,1.0,S,0.969811150442478,-0.443414203539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-1,41.83481,-237.34134,NA,NA,NA,NA,240.2305576,-23.01153285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41834.81,-237341.34,1.0,S,0.185109778761062,-1.05018292035398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-2,30.36687,-239.07931,NA,NA,NA,NA,240.1787166,-23.018830026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30366.87,-239079.31,1.0,S,0.134366681415929,-1.05787305309735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-3,18.67234,-238.26948,NA,NA,NA,NA,240.1258831,-23.016064224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18672.34,-238269.48,2.0,S,0.0826209734513274,-1.05428973451327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-4,7.2467,-240.89115,NA,NA,NA,NA,240.0741781,-23.026454939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7246.7,-240891.15,1.0,S,0.0320650442477876,-1.06589004424779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-5,-4.35197,-240.96083,NA,NA,NA,NA,240.0217276,-23.026764496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4351.97,-240960.83,1.0,S,-0.0192565044247788,-1.06619836283186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-6,-15.80827,-238.47662,NA,NA,NA,NA,239.9698822,-23.01698431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15808.27,-238476.62,2.0,S,-0.0699480973451327,-1.05520628318584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-7,-27.49224,-239.4269,NA,NA,NA,NA,239.9170836,-23.020373617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27492.24,-239426.9,1.0,S,-0.121647079646018,-1.0594110619469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H5-8,-38.33182,-233.87961,NA,NA,NA,NA,239.8678934,-22.998343472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-38331.82,-233879.61,3.0,S,-0.16960982300885,-1.03486553097345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-1,-58.36925,-233.82492,NA,NA,NA,NA,239.7774802,-22.996953225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-58369.25,-233824.92,1.0,S,-0.258271017699115,-1.03462353982301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-2,-70.99489,-235.53286,NA,NA,NA,NA,239.720828,-23.002595625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-70994.89,-235532.86,0.0,S,-0.314136681415929,-1.04218079646018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-3,-80.57354,-227.13205,NA,NA,NA,NA,239.6771338,-22.968952941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-80573.54,-227132.05,1.0,S,-0.356520088495575,-1.00500907079646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-4,-91.4085,-222.99226,NA,NA,NA,NA,239.628189,-22.951631259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91408.5,-222992.26,1.0,S,-0.404462389380531,-0.986691415929204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-5,-102.03172,-218.33596,NA,NA,NA,NA,239.5802176,-22.932147887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-102031.72,-218335.96,1.0,S,-0.45146778761062,-0.966088318584071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-6,-111.48562,-211.40472,NA,NA,NA,NA,239.5372925,-22.903685776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-111485.62,-211404.72,2.0,S,-0.493299203539823,-0.935419115044248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-7,-122.54511,-207.51809,NA,NA,NA,NA,239.4876435,-22.8868842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-122545.11,-207518.09,1.0,S,-0.542235,-0.918221637168142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H6-8,-132.38652,-201.3824,NA,NA,NA,NA,239.4432637,-22.861213802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-132386.52,-201382.4,1.0,S,-0.585781061946903,-0.891072566371681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-1,-205.47015,-122.07792,NA,NA,NA,NA,239.1144554,-22.530021171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-205470.15,-122077.92,2.0,S,-0.909159955752212,-0.540167787610619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-2,-211.10586,-112.05051,NA,NA,NA,NA,239.0892818,-22.488119599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-211105.86,-112050.51,2.0,S,-0.934096725663717,-0.495798716814159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-3,-218.06235,-102.61518,NA,NA,NA,NA,239.0586935,-22.448410757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-218062.35,-102615.18,1.0,S,-0.964877654867257,-0.454049469026549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-4,-222.74704,-92.00444,NA,NA,NA,NA,239.037862,-22.404116384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-222747.04,-92004.44,1.0,S,-0.985606371681416,-0.407099292035398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-5,-223.14943,-79.83315,NA,NA,NA,NA,239.0352683,-22.353794568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-223149.43,-79833.15,3.0,S,-0.98738685840708,-0.353244026548673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Sky-H7-6,-230.55892,-70.1687,NA,NA,NA,NA,239.0032645,-22.312998301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-230558.92,-70168.7,1.0,S,-1.02017221238938,-0.310480973451327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
