probe,ID,x,y,rads,angs,azAngs,angs_azAng,RA,DEC,g_mag,r_mag,i_mag,z_mag,y_mag,GAIA_g_mag,GAIA_bp_mag,GAIA_rp_mag,pmRA,pmDEC,Re,GAL_MU_E_R,Mstar,priority,remaining_observations,Tile_number,COMPLETED,MagnetX_noDC,MagnetY_noDC,type,MagnetX,MagnetY,SkyFibrePosition,fibre_type,fraction_plate_radius_X,fraction_plate_radius_Y,grads,gangs,gazAngs,gangs_gazAng
11.0,6864510340731590656,-10.32187,99.61617,100.149499877762,3.27765921496825,-1.46754836638175,4.74520758135,299.95547,-21.50551,18.7334003448486,17.7784004211426,17.3213005065918,17.0818996429443,16.9200000762939,17.77622,18.499184,16.92839,-3.55240463431366,-8.60642387825435,1.0,19.0,-99.0,1.0,1.0,-999.0,False,-10709.0330612286,96383.4837551019,1.0,-10321.87,99616.17,NA,P,-0.0456719911504425,0.440779513274336,NA,NA,NA,NA
12.0,6864536518552856192,-7.85224,174.93486,175.1110016996,3.11639672710693,-1.52593978549885,4.64233651260579,299.96738,-21.191137,16.3770008087158,15.7182998657227,15.3977003097534,15.2433996200562,15.1513996124268,15.7222595,16.25828,15.027593,-2.61251891653919,-1.36855276330123,1.0,19.0,-99.0,1.0,1.0,-999.0,False,-8017.37306122857,167431.781755102,1.0,-7852.24,174934.86,NA,P,-0.0347444247787611,0.774048053097345,NA,NA,NA,NA
13.0,6852178390112328576,106.09158,-160.79482,192.640591479908,0.551094543784,2.15402635710959,4.680253493854,300.4872,-22.609297,17.9307994842529,16.9444007873535,16.5247993469238,16.3076992034912,16.1669006347656,16.969423,17.67567,16.143202,-4.90068133198859,-6.28896361140133,1.0,19.0,-99.0,1.0,1.0,-999.0,False,109461.946938767,-153072.378244898,1.0,106091.58,-160794.82,NA,P,0.469431769911504,-0.711481504424779,NA,NA,NA,NA
14.0,6864205879088985600,99.34723,-75.22628,124.614867938426,4.23917634252569,2.49349588117028,1.74568046135541,300.46066,-22.252338,18.6336002349854,17.9813995361328,17.7247009277344,17.600700378418,17.5366992950439,18.033855,18.521282,17.350311,-1.56569205905204,-2.72058958337654,1.0,19.0,-99.0,1.0,1.0,-999.0,False,103463.906938778,-72399.6442448982,1.0,99347.23,-75226.28,NA,P,0.439589513274336,-0.332859646017699,NA,NA,NA,NA
15.0,6864307927512636416,110.76474,62.03221,126.952048840307,3.54281445160632,3.65210816124188,6.17389159754402,300.5113,-21.666716,16.7801990509033,16.0244998931885,15.6555004119873,15.4659996032715,15.3348999023438,16.026884,16.626127,15.274111,-3.76341239638354,-2.75782397955147,1.0,19.0,-99.0,1.0,1.0,-999.0,False,114908.546938775,59950.9277551019,1.0,110764.74,62032.21,NA,P,0.490109469026549,0.274478805309735,NA,NA,NA,NA
16.0,6865738735736324480,196.2993,-12.40228,196.690700669067,-1.56619071148196,3.07849606047873,1.6384985352189,300.8951,-21.982035,18.2896995544434,17.2057991027832,16.721700668335,16.4958992004395,16.3542995452881,17.218922,17.982904,16.348543,3.47457248823804,-2.24557444660152,1.0,19.0,-99.0,1.0,1.0,-999.0,False,201647.346938776,-11311.1662448978,1.0,196299.3,-12402.28,NA,P,0.868580973451327,-0.0548773451327434,NA,NA,NA,NA
17.0,6864492061350374784,-125.34294,52.56109,135.917330719197,1.99362174102892,-0.397065343440509,2.39068708446943,299.42807,-21.70691,16.9276008605957,16.1566009521484,15.805700302124,15.622200012207,15.4974002838135,16.17382,16.77322,15.428307,-4.25648489530055,-7.84799880219155,1.0,19.0,-99.0,1.0,1.0,-999.0,False,-129901.433061229,50867.083755102,1.0,-125342.94,52561.09,NA,P,-0.554614778761062,0.232571194690265,NA,NA,NA,NA
18.0,6864172206546336000,-146.5385,-131.38292,196.812102397125,-1.37219449825116,0.730920232565429,4.18007057636299,299.33417,-22.484333,18.2031002044678,17.3061008453369,16.8780994415283,16.6788005828857,16.5841999053955,17.383993,17.972923,16.471642,-7.22244519741455,0.272080848208948,1.0,19.0,-99.0,1.0,1.0,-999.0,False,-151122.833061233,-124830.514244898,1.0,-146538.5,-131382.92,NA,P,-0.648400442477876,-0.581340353982301,NA,NA,NA,NA
19.0,6852210413388459136,154.50624,-124.7932,198.608964966785,4.54076902324438,2.46218002929271,2.07858899395167,300.70694,-22.45629,18.8283996582031,17.9134006500244,17.4955997467041,17.2756996154785,17.1373996734619,17.96078,18.482573,17.086224,-9.86073297235228,3.62769097342361,1.0,19.0,-99.0,1.0,1.0,-999.0,False,159123.186938768,-118492.796244898,1.0,154506.24,-124793.2,NA,P,0.68365592920354,-0.552182300884956,NA,NA,NA,NA
20.0,6864486804310321152,-63.9441,65.70617,91.6850516762624,5.93861169868481,-0.798988274078363,0.45441466558359,299.6618,-21.101221,17.7367992401123,17.2896003723145,17.1049003601074,17.0307998657227,16.9719009399414,17.307835,17.674417,16.741894,1.85799972967074,-4.47487567647148,NA,NA,NA,1.0,NA,NA,NA,-77078.4530612203,187752.797755102,0.0,-75742.5,197529.55,NA,P,-0.335143805309735,0.874024557522124,NA,NA,NA,NA
21.0,6864589917885825024,-75.7425,197.52955,211.553419800892,0.613762970654927,-1.20463900433677,1.8184019749917,299.7084,-21.65037,18.3847999572754,17.8981990814209,17.680700302124,17.5949993133545,17.5662994384766,17.91335,18.270683,17.317303,0.973129672521474,-1.63151949917314,NA,NA,NA,1.0,NA,NA,NA,-66546.8530612304,63645.1237551024,0.0,-63944.1,65706.17,NA,P,-0.282938495575221,0.290735265486726,NA,NA,NA,NA
22.0,6864235050507494528,-187.96072,-43.96854,NA,NA,NA,NA,300.73398,-22.083553,NA,11.1969995498657,NA,NA,NA,NA,NA,NA,11.8207138893405,-47.3446832355894,NA,NA,NA,NA,NA,NA,NA,165234.226938768,-34254.2342448975,2.0,159742.16,-36081.95,NA,G,NA,NA,193.034879678907,5.017722064476,0.229792112014175,4.78792995246183
23.0,6864317097262996096,31.97124,30.19411,NA,NA,NA,NA,299.99063,-21.762323,NA,12.3168001174927,NA,NA,NA,NA,NA,NA,0.857401274660125,-2.78388136381946,NA,NA,NA,NA,NA,NA,NA,-2762.87306122435,38343.7457551025,2.0,-2649.6,39452.67,NA,G,NA,NA,43.9754984716456,3.71198956856607,3.89841145352788,6.09676342221779
24.0,6865743889697129344,122.02713,-64.19612,NA,NA,NA,NA,300.8598,-21.82489,NA,12.3591995239258,NA,NA,NA,NA,NA,NA,-8.93701048879623,-5.31345667673726,NA,NA,NA,NA,NA,NA,NA,193669.546938775,24203.6037551022,2.0,188523.21,24896.35,NA,G,NA,NA,137.883147190261,3.97935241912556,2.65729882328233,1.32205359584323
25.0,6864297275993255168,-75.74407,131.81149,NA,NA,NA,NA,300.32556,-21.936121,NA,13.1969995498657,NA,NA,NA,NA,NA,NA,-0.518102247488317,-2.85894154964932,NA,NA,NA,NA,NA,NA,NA,72931.3069387724,-934.602244897832,2.0,69798.34,-1022.24,NA,G,NA,NA,152.02444881066,0.330055595483928,-1.04923312119933,1.37928871668326
26.0,6864253432967543680,137.62571,117.26321,NA,NA,NA,NA,300.68863,-21.910965,NA,13.5031995773315,NA,NA,NA,NA,NA,NA,4.98119987526924,-5.37968384761146,NA,NA,NA,NA,NA,NA,NA,154985.126938771,4750.65375510196,2.0,149623.29,4642.17,NA,G,NA,NA,180.807899364237,-0.212645988894254,3.84727237747763,2.2232669408077
27.0,6864252196016854016,140.55012,-109.3032,NA,NA,NA,NA,300.53958,-21.967226,NA,13.546799659729,NA,NA,NA,NA,NA,NA,-2.38602879434139,-2.04056246922849,NA,NA,NA,NA,NA,NA,NA,121299.826938774,-7964.33224489787,2.0,116554.47,-8429.98,NA,G,NA,NA,178.049222863382,0.692937165499927,2.48060960078961,4.4955128718899
