#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,20 00 20.30,-22 07 10.1 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,300_m20_comissioning Tile 006
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6864280439721620608",-50.4797,20.25572,54.3920426607459,-0.568283728753473,-0.381596131436316,6.09649770986243,299.8507,-22.032255,16.7303009033203,16.1933002471924,15.9672002792358,15.8776998519897,15.7969999313354,16.222631,16.640175,15.609804,-2.96725816220415,-3.08604751823649,1,1,-999,"False",-52856.5422988446,19713.0448275862,1,-50479.7,20255.72,NA,"P",-0.223361504424779,0.0896270796460177
2,"6864245388489859584",90.82293,22.58358,93.5885820995344,3.85297745530042,3.38530507931079,0.467672375989628,300.5043,-22.022324,18.6082992553711,17.8167991638184,17.4615993499756,17.279899597168,17.1555995941162,17.850603,18.45083,17.077034,6.71619291629618,-6.74912827692187,1,1,-999,"False",94857.0577011516,21957.4508275866,1,90822.93,22583.58,NA,"P",0.401871371681416,0.0999273451327434
3,"6864169320328663424",-96.23314,-47.86968,107.481735646397,2.06611545685566,0.461593071239454,1.6045223856162,299.63956,-22.323475,16.3547992706299,15.8908996582031,15.7028999328613,15.6263999938965,15.5750999450684,15.912677,16.294407,15.340053,0.527863770111992,-1.93513262386003,1,1,-999,"False",-100574.182298845,-46102.6751724136,1,-96233.14,-47869.68,NA,"P",-0.425810353982301,-0.211812743362832
4,"6864481272392414464",-95.96038,79.21477,124.432207711257,-0.617972633773526,-0.690094234455018,0.0721216006814922,299.64362,-21.780676,18.0814990997314,17.3542003631592,17.0380001068115,16.8771991729736,16.7689990997314,17.500206,17.922562,16.652004,8.14844000644791,0.233759386689404,1,1,-999,"False",-99656.6222988489,76569.8988275861,1,-95960.38,79214.77,NA,"P",-0.424603451327434,0.350507831858407
5,"6864372622601354240",-187.13217,-0.47125,187.132763367272,4.53131900781185,0.00251826825835488,4.52880073955349,299.23123,-22.11903,17.3799991607666,16.8628005981445,16.6424999237061,16.5582008361816,16.5014991760254,16.887722,17.31032,16.285566,-1.09757814448877,0.670904518870707,1,1,-999,"False",-192856.762298853,101.894827586378,1,-187132.17,-471.25,NA,"P",-0.828018451327434,-0.00208517699115044
6,"6852212578051963264",161.13956,-59.73074,171.8537724286,0.801064449748725,2.78661732502233,4.29763243190598,300.82248,-22.370958,18.3038005828857,17.7852001190186,17.5709991455078,17.4713001251221,17.3971996307373,17.828312,18.220379,17.199923,-4.65211248378441,-3.19949741874979,1,1,-999,"False",166765.737701148,-56833.8331724135,1,161139.56,-59730.74,NA,"P",0.713006902654867,-0.264295309734513
7,"6852222473656847744",169.54295,-29.0826,172.019212640514,4.53018200050912,2.97171070439563,1.55847129611349,300.86032,-22.24101,15.6377000808716,15.1166000366211,14.8900995254517,14.7919998168945,14.7522001266479,15.133794,15.562181,14.532547,0.689943983751757,-3.9630678113579,1,1,-999,"False",175317.577701152,-27465.5851724138,1,169542.95,-29082.6,NA,"P",0.750190044247788,-0.12868407079646
8,"6864526970844979072",-51.97081,177.69199,185.136188796832,0.422877476291025,-1.28625562982467,1.70913310611569,299.849,-21.368196,17.8826999664307,16.5305004119873,15.3724002838135,14.8415002822876,14.5792999267578,16.080534,17.43748,14.920297,3.77729249309266,-0.341900165879069,1,1,-999,"False",-53240.7422988509,169790.378827587,1,-51970.81,177691.99,NA,"P",-0.229959336283186,0.786247743362832
9,"6852065346572908032",48.05983,-209.12115,214.572604581646,4.2825675661761,1.79669196804181,2.48587559813428,300.3033,-22.996908,17.6252002716064,17.1432991027832,16.9375991821289,16.8530006408691,16.8020992279053,17.164423,17.546457,16.586254,3.97270565308921,-7.20229493402484,1,1,-999,"False",49431.0577011467,-198298.533172413,1,48059.83,-209121.15,NA,"P",0.212654115044248,-0.92531482300885
10,"6864114684047082496",-28.19286,-75.91413,80.9801981266809,-0.708195156951548,1.21520462636167,4.35978552386637,299.95374,-22.444632,18.4463005065918,17.9605007171631,17.7868995666504,17.6233997344971,17.4491996765137,18.026163,18.358078,17.384853,1.12921790951432,-4.77040146824793,1,1,-999,"False",-29569.5022988526,-73484.1571724144,1,-28192.86,-75914.13,NA,"P",-0.124747168141593,-0.335903230088496
11,"6864222406123335680",17.10322,-0.49772,17.1104605305293,1.49509626065216,3.11249991136218,4.66578165646957,300.16425,-22.12163,16.8889999389648,16.3740005493164,16.1415004730225,16.0438003540039,15.9806003570557,16.383383,16.805294,15.77753,-0.964639710407131,2.86202429946881,1,1,-999,"False",18005.7577011472,-485.705172413859,1,17103.22,-497.72,NA,"P",0.0756779646017699,-0.00220230088495575
12,"6864099192101932928",-29.4626,-115.64966,119.343574007466,1.83170193794093,1.32134520140655,0.510356736534379,299.9481,-22.61311,17.7110996246338,17.0900993347168,16.8111000061035,16.6970996856689,16.6033000946045,17.115889,17.632057,16.440832,-4.83701536217886,-0.367329579642694,1,1,-999,"False",-30844.1422988461,-111560.185172414,1,-29462.6,-115649.66,NA,"P",-0.130365486725664,-0.511724159292035
13,"6864367782177144832",-173.42242,-29.82616,175.968564178384,4.57105457226236,0.170319355653902,4.40073521660846,299.29126,-22.243618,17.391300201416,16.8560009002686,16.6562995910645,16.5648002624512,16.4953994750977,16.893778,17.305244,16.289257,-2.67949763845124,-2.26056251367893,1,1,-999,"False",-179289.982298843,-28054.9931724135,1,-173422.42,-29826.16,NA,"P",-0.767355840707965,-0.131974159292035
