#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,20 01 03.08,-21 54 38.6 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,300_m20_comissioning Tile 016
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6865769796939947648",111.8001,83.79399,139.716481204367,3.53328832877776,3.78477262631964,6.0317010096377,300.77484,-21.553291,18.1355991363525,17.6243991851807,17.3584003448486,17.2346000671387,17.1693000793457,17.626677,18.033524,16.974081,0.408359758103137,-7.43203661467407,1,1,-999,"False",115713.7282353,80778.3690588228,1,111800.1,83793.99,NA,"P",0.494690707964602,0.370769867256637
2,"6864492847326238208",-180.18629,62.24233,190.633697828566,2.46500160671554,-0.332600637859512,2.79760224457506,299.4445,-21.64573,17.9508991241455,17.3903999328613,17.1333999633789,17.0177993774414,16.9312000274658,17.415512,17.856806,16.764273,-1.89381460889137,-3.2810392704295,1,1,-999,"False",-184943.111764695,59887.155058823,1,-180186.29,62242.33,NA,"P",-0.797284469026549,0.275408539823009
3,"6864532399683658624",-126.73779,156.75296,201.578664255039,3.00673113026415,-0.890882247611701,3.89761337787585,299.6901,-21.2491,17.872200012207,17.2595996856689,17.0174007415771,16.9027996063232,16.8054008483887,17.30517,17.791853,16.645792,1.94372226985697,-1.77157112271569,1,1,-999,"False",-129437.511764702,149525.535058823,1,-126737.79,156752.96,NA,"P",-0.560786681415929,0.693597168141593
4,"6866020172054983936",4.20821,149.38033,149.439593221853,2.95386719899772,4.68422531719179,4.55282718898551,300.28232,-21.275194,15.9815998077393,15.1408004760742,14.7705001831055,14.5650997161865,14.4554004669189,15.166709,15.8005705,14.377449,-2.82708076970689,-3.9049140491075,1,1,-999,"False",4404.20823531031,143628.291058823,1,4208.21,149380.33,NA,"P",0.0186203982300885,0.660974911504425
5,"6864516899143430656",-48.91615,113.26278,123.374418191742,3.14051849497281,-1.16311107845606,4.30362957342887,300.0387,-21.42701,18.8873996734619,17.9953994750977,17.5848999023438,17.3824005126953,17.2273006439209,18.171604,18.659176,17.17361,-1.90725901619033,-1.12734419412991,1,1,-999,"False",-50653.9117646945,109317.875058823,1,-48916.15,113262.78,NA,"P",-0.21644314159292,0.501162743362832
6,"6866040242440879872",-32.32449,204.24298,206.7850757019,2.76099371134194,-1.41383333418632,4.17482704552825,300.11743,-21.051088,16.1741008758545,15.6399002075195,15.41100025177,15.3112001419067,15.2473001480103,15.658155,16.093506,15.054602,-2.34962059261762,-4.4949319001285,1,1,-999,"False",-32860.9317647057,194276.247058823,1,-32324.49,204242.98,NA,"P",-0.143028716814159,0.90373
7,"6864381629152625152",-184.2878,-6.24934,184.393729500966,2.26864784185297,0.033897774005244,2.23475006784773,299.42307,-21.934778,14.621600151062,14.0697002410889,13.8397998809814,13.6898002624512,13.5979995727539,14.073389,14.526098,13.446641,-1.21988800908267,0.174235762452368,1,1,-999,"False",-189786.291764697,-5437.6929411772,1,-184287.8,-6249.34,NA,"P",-0.815432743362832,-0.0276519469026549
8,"6864191379279345024",-2.03293,-149.72275,149.736550888377,-1.10592605763079,1.55721919784985,3.62004005169895,300.2532,-22.547285,17.385799407959,16.497200012207,16.1502990722656,15.9855003356934,15.8632001876831,16.546124,17.19085,15.775208,-4.26819965673957,2.40972481647499,1,1,-999,"False",-2176.91176469748,-143864.274941177,1,-2032.93,-149722.75,NA,"P",-0.00899526548672566,-0.662490044247788
9,"6865744679971096576",149.16419,24.64631,151.186626971344,1.03397409050059,3.30534258679977,4.01181681088041,300.94598,-21.804705,17.5527000427246,17.0389003753662,16.8050003051758,16.703800201416,16.6326007843018,17.054775,17.463821,16.450237,-4.29016365239074,-5.56216682417042,1,1,-999,"False",154391.368235296,23958.8050588235,1,149164.19,24646.31,NA,"P",0.660018539823009,0.109054469026549
10,"6864104380422449664",-95.15052,-183.50477,206.706608672832,2.72156093471205,1.09244433125448,1.62911660345756,299.8288,-22.681707,17.086799621582,16.3169002532959,15.9872999191284,15.836799621582,15.7287998199463,16.351028,16.939913,15.61703,0.255660463415581,1.06889189728872,1,1,-999,"False",-98091.3117646956,-174243.646941177,1,-95150.52,-183504.77,NA,"P",-0.42102,-0.811968008849557
11,"6864306381324404480",47.30563,38.29372,60.8623990747596,3.47045736187678,3.82209710021787,5.93154556883849,300.48154,-21.746258,17.7381992340088,17.1205005645752,16.8122997283936,16.6681003570557,16.5687999725342,17.13463,17.631819,16.442106,-6.07830128479483,-0.863453190865644,1,1,-999,"False",49427.9282353032,37167.8270588237,1,47305.63,38293.72,NA,"P",0.209316946902655,0.169441238938053
12,"6852080980254126720",-1.60044,-215.94123,215.947160717863,-1.03765854497091,1.56338500151421,3.68214176069446,300.25516,-22.816584,16.0256996154785,15.480899810791,15.2562999725342,15.1712999343872,15.1087999343872,15.50839,15.958072,14.898106,-0.563106242930437,-3.72419198805862,1,1,-999,"False",-1733.95176469819,-204725.848941177,1,-1600.44,-215941.23,NA,"P",-0.00708159292035398,-0.955492168141593
13,"6865827899257619584",51.18989,111.87457,123.02976977503,3.14937922274355,4.28326181824767,5.14930271167547,300.4978,-21.433073,16.5900993347168,16.0308990478516,15.7870998382568,15.6815004348755,15.6048002243042,16.049316,16.499805,15.418051,-4.5968616285436,-2.89878182606855,1,1,-999,"False",53102.6882353005,107947.637058823,1,51189.89,111874.57,NA,"P",0.226503938053097,0.495020221238938
14,"6852184128188603392",67.66539,-160.02015,173.738462666948,4.27381775081491,1.97084910626511,2.3029686445498,300.57278,-22.58784,17.6133003234863,17.1110000610352,16.8920993804932,16.8113994598389,16.7373008728027,17.135971,17.539452,16.536507,4.12997006901349,2.96625850847704,1,1,-999,"False",70048.1682352965,-153029.704941177,1,67665.39,-160020.15,NA,"P",0.299404380530973,-0.708053761061947
15,"6864315516716491264",-14.06566,46.00536,48.1075455616393,1.62246127476649,-1.27408220504343,2.89654347980992,300.19785,-21.71299,17.4277992248535,16.835599899292,16.5853004455566,16.4641990661621,16.3827991485596,16.867264,17.335897,16.21317,2.80770924657749,-7.14049357536044,1,1,-999,"False",-14686.011764692,44686.3950588236,1,-14065.66,46005.36,NA,"P",-0.0622374336283186,0.203563539823009
