#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,20 00 37.70,-22 00 59.5 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,a test_label
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6852163924662315008",102.49551,-174.4968,202.372089924476,4.3988186036621,2.10188294122784,2.29693566243426,300.62457,-22.75035,17.398099899292,16.769100189209,16.4979991912842,16.3773994445801,16.2935009002686,16.800358,17.296316,16.134546,-2.98155579153723,-4.66746114790066,1,1,-999,"False",105649.256941189,-165846.050611765,1,102495.51,-174496.8,NA,"P",0.453519955752212,-0.772109734513274
2,"6865809070120924800",101.09172,99.44607,141.806405676906,3.28385583524334,3.91878481720367,5.64825632521926,300.6201,-21.592697,15.5016002655029,14.8889999389648,14.6338996887207,14.5177001953125,14.438099861145,14.916301,15.401603,14.269202,-3.30959704900005,-9.16960797098474,1,1,-999,"False",104639.036941183,95783.5273882347,1,101091.72,99446.07,NA,"P",0.447308495575221,0.44002685840708
3,"6852079708943793024",38.69276,-201.2106,204.897133285894,4.2489357025982,1.76077701278538,2.48815868981283,300.33337,-22.86279,16.4118003845215,15.9013004302979,15.6786003112793,15.5815000534058,15.5194997787476,15.917121,16.333279,15.319763,-2.66911982383734,1.08618723185022,1,1,-999,"False",39838.0569411878,-191257.490611765,1,38692.76,-201210.6,NA,"P",0.171206902654867,-0.890312389380531
4,"6852209893694625152",141.36435,-101.47566,174.014910347815,4.46417232085724,2.51899979382986,1.94517252702738,300.80438,-22.44493,18.167200088501,17.513599395752,17.2402000427246,17.104700088501,17.0426998138428,17.554214,18.063473,16.866528,0.400226097355297,-7.91259124101018,1,1,-999,"False",146286.316941183,-96821.1306117649,1,141364.35,-101475.66,NA,"P",0.625505973451327,-0.449007345132743
5,"6864191001322246400",1.50938,-132.45706,132.465659594583,1.84511529820695,1.58219107369128,0.262924224515669,300.16382,-22.58092,18.3705005645752,17.8889999389648,17.6541996002197,17.5566005706787,17.5193004608154,17.903238,18.255634,17.2942,-10.373767673258,-8.37614511932559,1,1,-999,"False",1519.75694119722,-127554.870611766,1,1509.38,-132457.06,NA,"P",0.00667867256637168,-0.586093185840708
6,"6864281951550187392",-119.76975,-15.83502,120.812006329929,2.08877762228856,0.131449803143473,1.95732781914508,299.60516,-22.083057,17.7409992218018,17.2301006317139,17.0114994049072,16.9263000488281,16.8633995056152,17.248472,17.668251,16.649277,-1.62966916387236,-1.44976445587025,1,1,-999,"False",-124737.40305881,-15037.8326117651,1,-119769.75,-15835.02,NA,"P",-0.529954646017699,-0.0700664601769912
7,"6864221856367524736",-9.14934,-33.38762,34.6185440436192,3.76200738787646,1.30332850523754,2.45867888263891,300.11453,-22.160133,18.5685997009277,17.3279991149902,16.7294006347656,16.4318008422852,16.2376003265381,17.284393,18.145103,16.33167,1.99265955989883,2.82977182198049,1,1,-999,"False",-9619.78305881223,-32457.0086117647,1,-9149.34,-33387.62,NA,"P",-0.0404838053097345,-0.147732831858407
8,"6864199934854219136",46.15155,-88.49154,99.8033978328098,3.89445612159497,2.05152415924137,1.84293196235359,300.37057,-22.39513,17.588399887085,16.902099609375,16.5729007720947,16.4118003845215,16.3085994720459,16.916737,17.45865,16.207693,3.44274816819534,0.955853295968127,1,1,-999,"False",48245.2569411971,-85566.3306117646,1,46151.55,-88491.54,NA,"P",0.204210398230088,-0.391555486725664
9,"6864530887854797184",-100.2297,166.83431,194.627027299052,0.968934534340889,-1.02980797260347,1.99874250694436,299.70352,-21.312014,16.5121994018555,15.8484001159668,15.5834999084473,15.4525995254517,15.3604001998901,15.886805,16.393215,15.213647,-4.75728448925932,-4.96210513483658,1,1,-999,"False",-102508.043058807,159217.885388235,1,-100229.7,166834.31,NA,"P",-0.443494247787611,0.738204911504425
10,"6864114684046934016",-41.72408,-100.76314,109.060117524721,-0.946501588081599,1.17821058392734,4.15847313517065,299.9639,-22.447113,15.5226001739502,14.6986999511719,14.3661003112793,14.2016000747681,14.0934000015259,14.738808,15.358254,13.992327,0.525984375933395,-1.80160978366134,1,1,-999,"False",-43662.1630588073,-97314.4886117654,1,-41724.08,-100763.14,NA,"P",-0.18461982300885,-0.445854601769911
