#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,20 00 33.70,-22 02 46.4 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,300_m20_comissioning Tile 002
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6864262984974399872",-34.94048,-31.15183,46.8110420197981,1.74823204988908,0.728137215303867,1.02009483458521,299.97818,-22.17996,17.3799991607666,16.7763996124268,16.5186004638672,16.4055995941162,16.3173999786377,16.807138,17.275469,16.153343,-4.61329443466156,-2.81326001806096,1,1,-999,"False",-36661.7437894708,-30226.0750105265,1,-34940.48,-31151.83,NA,"P",-0.15460389380531,-0.137839955752212
2,"6864278653015263360",-104.37353,-18.90163,106.071227867494,-0.965089227299729,0.179154350275498,5.13894172960436,299.65836,-22.126236,17.4004993438721,16.6772003173828,16.3619995117188,16.2098999023438,16.1107997894287,16.707148,17.263868,15.991038,-1.16138809099427,1.81093453318923,1,1,-999,"False",-108941.063789469,-18084.451010526,1,-104373.53,-18901.63,NA,"P",-0.461829778761062,-0.0836355309734513
3,"6865739315555576960",176.08524,29.47663,178.535384341633,4.4814804746747,3.30745454313821,1.17402593153649,300.94342,-21.919785,18.6947002410889,17.554500579834,17.0216007232666,16.7761993408203,16.5998992919922,17.552673,18.36326,16.644478,6.06457860211026,-2.40556881246089,1,1,-999,"False",181482.496210528,28573.4749894735,1,176085.24,29476.63,NA,"P",0.779138230088496,0.130427566371681
4,"6864276213473738624",-11.81413,25.32267,27.9430006188634,2.12366581780394,-1.13427021792816,3.25793603573209,300.0856,-21.937157,16.4004993438721,15.7395000457764,15.4488000869751,15.3120002746582,15.2089996337891,15.760844,16.289505,15.08568,1.39685718504203,-5.6974678113477,1,1,-999,"False",-12384.823789473,24647.4029894739,1,-11814.13,25322.67,NA,"P",-0.0522749115044248,0.112047212389381
5,"6864288995296494336",-36.19128,39.1078,53.2844139395227,-0.0972794441552249,-0.824111290466137,0.726831846310912,299.97293,-21.878101,15.4464998245239,14.9642000198364,14.7670001983643,14.6779003143311,14.6112003326416,14.983323,15.38455,14.406244,-5.71444488208321,-4.34212808532398,1,1,-999,"False",-37848.2437894813,37994.0589894735,1,-36191.28,39107.8,NA,"P",-0.160138407079646,0.173043362831858
6,"6864518101734382336",5.77885,158.87928,158.984341117737,0.223871505034072,4.67603242328203,1.83102438893163,300.16705,-21.371378,18.3337993621826,17.7695007324219,17.5410003662109,17.4270992279053,17.3719997406006,17.805187,18.265629,17.17988,-2.20486170900736,-4.24686619602485,1,1,-999,"False",6022.87621053108,152513.456989474,1,5778.85,158879.28,NA,"P",0.0255701327433628,0.703005663716814
7,"6864206527625329408",47.54434,-45.32545,65.6875991625368,3.96008787624726,2.38008242970608,1.58000544654118,300.3607,-22.240572,17.7183990478516,17.1207008361816,16.853099822998,16.7301998138428,16.6282005310059,17.218254,17.604248,16.47285,6.39970426289874,-20.1894170052442,1,1,-999,"False",49787.7762105291,-43924.3870105263,1,47544.34,-45325.45,NA,"P",0.210373185840708,-0.200555088495575
8,"6864172206546342400",-178.4559,-103.44357,206.269436463949,2.53980776075933,0.525328598795651,2.01447916196368,299.32767,-22.479158,17.824800491333,17.3302993774414,17.113899230957,17.0174999237061,16.9750995635986,17.351067,17.748522,16.762249,-0.917477410307484,-0.474966990921925,1,1,-999,"False",-183677.00378947,-97844.8230105259,1,-178455.9,-103443.57,NA,"P",-0.789627876106195,-0.457714911504425
9,"6865815014355697408",96.68405,130.41159,162.342195164198,2.9675633829473,4.07442998345513,5.17631870667175,300.5817,-21.49224,18.7919998168945,17.4477996826172,16.6874008178711,16.3092994689941,16.1054992675781,17.311022,18.341753,16.277603,5.83239629095555,2.83985645083831,1,1,-999,"False",99733.7762105299,125198.644989474,1,96684.05,130411.59,NA,"P",0.427805530973451,0.577042433628319
10,"6864300471449020544",12.4543,46.65301,48.2867780096177,3.52122901796558,4.45151650237866,5.35289782276651,300.19815,-21.845749,18.6721992492676,17.2924995422363,16.3297996520996,15.8830995559692,15.59850025177,16.995152,17.935116,15.870979,11.0720090277746,-11.4774741867305,1,1,-999,"False",13051.4762105267,45305.6109894742,1,12454.3,46653.01,NA,"P",0.0551075221238938,0.206429247787611
11,"6852176534686400128",73.70362,-158.14824,174.479481361569,0.780129460085562,2.0069098774074,5.05640488985775,300.4783,-22.715267,14.9274997711182,14.4395999908447,14.2374000549316,14.1617002487183,14.1106004714966,14.458583,14.861225,13.885306,-1.32403283517071,-1.16516777645328,1,1,-999,"False",76365.3762105249,-151205.457010526,1,73703.62,-158148.24,NA,"P",0.326122212389381,-0.699770973451327
12,"6864296721939188480",20.95049,26.04747,33.4274396961688,3.50638327331679,4.03501969524341,5.75454888525296,300.23764,-21.934135,18.2982997894287,17.6179008483887,17.3148002624512,17.159200668335,17.0839996337891,17.645319,18.156364,16.93642,0.53299045105807,-7.462013441855,1,1,-999,"False",21976.2162105269,25330.3749894734,1,20950.49,26047.47,NA,"P",0.0927012831858407,0.115254292035398
13,"6852210374730952960",129.04553,-95.60475,160.602045552177,1.010388603467,2.50396646017699,4.7896074504696,300.7328,-22.450998,18.6704998016357,17.9755992889404,17.6658000946045,17.5130004882813,17.3964004516602,18.012733,18.521578,17.273987,-4.57341669361399,-10.8782653574825,1,1,-999,"False",133882.376210527,-91480.6630105267,1,129045.53,-95604.75,NA,"P",0.570997920353982,-0.423029867256637
14,"6864379945520077184",-197.42989,4.80235,197.488288338662,4.69660299193115,-0.0243195353838814,4.72092252731504,299.24234,-22.023283,18.4911994934082,17.738000869751,17.3691005706787,17.1669006347656,17.0604991912842,17.760807,18.31039,16.949366,-1.3571488007138,-8.38918042348804,1,1,-999,"False",-202961.58378947,5182.9269894739,1,-197429.89,4802.35,NA,"P",-0.873583584070797,0.0212493362831858
15,"6864217144784432896",15.34231,-52.90105,55.0809183587075,1.48239415720877,1.85307128137257,5.91250818301578,300.2115,-22.273369,18.2987995147705,17.7828006744385,17.5599994659424,17.4634990692139,17.3920993804932,17.81182,18.231329,17.186989,-2.49104281656565,-6.00814759504844,1,1,-999,"False",16068.5762105273,-51336.509010526,1,15342.31,-52901.05,NA,"P",0.0678863274336283,-0.234075442477876
16,"6865738220340233728",187.04933,19.10234,188.022209451236,0.918933544283122,3.24336443547889,3.95875441598382,300.99197,-21.963596,16.3372001647949,15.6069002151489,15.227499961853,15.0525999069214,14.9131002426147,15.593753,16.183792,14.849949,-4.78284439446076,-2.68809848769552,1,1,-999,"False",192454.796210536,18672.188989474,1,187049.33,19102.34,NA,"P",0.827651902654867,0.0845236283185841
17,"6864528856332462592",-100.42232,156.11578,185.625373047951,0.424868198638776,-0.999177091981434,1.42404529062021,299.68484,-21.38567,18.8115997314453,17.8283996582031,17.382999420166,17.1459007263184,16.9815998077393,17.854033,18.57706,16.996557,3.48208243246462,-3.63870059391654,1,1,-999,"False",-102956.583789471,149283.464989473,1,-100422.32,156115.78,NA,"P",-0.444346548672566,0.690777787610619
