#OBSTEMP,8
#CONFIGTEMP,19
#EQUINOX,J2000.0
#CENTRE,20 00 19.61,-21 59 56.0 #Field centre
#UTTIME,12 00 00.00 #Target observing time
#UTDATE,2021 07 10 #Target observing date
#PLATEID,a test_plateID
#LABEL,300_m20_comissioning Tile 014
#TILING_DATE,2021 06 07 # Date the tile was created/configured
#PROXIMITY,220 # tiling proximity value in arcseconds
"probe","ID","x","y","rads","angs","azAngs","angs_azAng","RA","DEC","g_mag","r_mag","i_mag","z_mag","y_mag","GAIA_g_mag","GAIA_bp_mag","GAIA_rp_mag","pmRA","pmDEC","priority","remaining_observations","Tile_number","COMPLETED","MagnetX_noDC","MagnetY_noDC","type","MagnetX","MagnetY","Position","fibre_type","fraction_plate_radius_X","fraction_plate_radius_Y"
1,"6852219965396096896",184.30771,-57.30763,193.011648409263,1.10279122798348,2.84013461933197,4.5458419158311,300.92126,-22.238592,17.6156005859375,17.0891990661621,16.8512992858887,16.7439994812012,16.682300567627,17.109262,17.54182,16.489813,-1.66621822096476,-3.90089017423545,1,1,-999,"False",189738.551111126,-54173.8950000003,1,184307.71,-57307.63,NA,"P",0.815520840707964,-0.253573584070796
2,"6864544563030731008",-167.00197,114.12529,202.272686741105,3.3991016077296,-0.599482189068054,3.99858379679766,299.32562,-21.516188,17.1993999481201,16.4986000061035,16.2029991149902,16.0695991516113,15.9692001342773,16.533085,17.065907,15.843603,-5.022871553717,-9.94449388739101,1,1,-999,"False",-170876.088888875,109089.409,1,-167001.97,114125.29,NA,"P",-0.738946769911504,0.504979159292035
3,"6852177084442210560",94.99883,-162.80745,188.496799646231,0.47768313266094,2.09899824778146,4.66187019205907,300.51596,-22.685463,17.4939994812012,17.0142993927002,16.7980003356934,16.7061004638672,16.6509990692139,17.031778,17.4295,16.433445,2.45503294192527,-2.91641999780513,1,1,-999,"False",98140.7511111236,-155166.741000001,1,94998.83,-162807.45,NA,"P",0.420348805309735,-0.720386946902655
4,"6852183956389910144",101.57962,-145.83271,177.723376361379,-0.0232383578610182,2.17920238841422,4.08074456090434,300.5469,-22.615137,16.8899002075195,15.8544998168945,15.4163999557495,15.2096004486084,15.0736999511719,15.87284,16.608011,15.039333,1.95571272648907,-6.16437821857112,1,1,-999,"False",105133.191111121,-139273.065,1,101579.62,-145832.71,NA,"P",0.449467345132743,-0.645277477876106
5,"6864284459811104256",-85.36444,6.56495,85.6165064985491,1.92258457261057,-0.0767538943586015,1.99933846696917,299.6874,-21.97019,17.4046993255615,16.75950050354,16.4843006134033,16.3414001464844,16.246000289917,16.807808,17.298574,16.107082,-1.83739444209226,3.08270774991843,1,1,-999,"False",-89113.8088888723,6484.95700000007,1,-85364.44,6564.95,NA,"P",-0.377718761061947,0.0290484513274336
6,"6864514223381577856",-58.62494,125.91189,138.890919909747,0.273270013537035,-1.13504306138471,1.40831307492175,299.8136,-21.462286,16.5543003082275,15.7588996887207,15.4187002182007,15.2405004501343,15.1295003890991,15.784205,16.384758,15.039326,-2.459334377688,-0.0767698398177282,1,1,-999,"False",-60592.6088888762,121271.261,1,-58624.94,125911.89,NA,"P",-0.259402389380531,0.557132256637168
7,"6864535182822556672",-26.50098,176.31838,178.298830805995,-0.0243839521966965,-1.42161117724809,1.3972272250514,299.96167,-21.25255,17.0562992095947,16.3677005767822,16.1009006500244,15.9706001281738,15.8956003189087,16.415144,16.937452,15.7354355,3.0748373463142,-5.58955070028288,1,1,-999,"False",-27128.788888872,168671.597,1,-26500.98,176318.38,NA,"P",-0.117260973451327,0.78016982300885
8,"6864511680760915712",-70.75287,100.79336,123.147350898533,0.22640214713105,-0.95875638288555,1.1851585300166,299.75708,-21.5682,17.4594993591309,16.9288005828857,16.6851005554199,16.5797004699707,16.4885997772217,16.953192,17.376434,16.305803,-0.897208711095508,-4.17294341425401,1,1,-999,"False",-73366.128888884,97334.6969999996,1,-70752.87,100793.36,NA,"P",-0.313065796460177,0.445988318584071
9,"6865818961428742656",150.92893,143.19922,208.051816910003,1.64074956034281,3.90071678898748,4.02321807853491,300.76376,-21.395422,17.6506996154785,16.6905002593994,16.2546005249023,16.0174999237061,15.8732995986938,16.720129,17.368034,15.826142,12.0920826434756,-7.34696073353367,1,1,-999,"False",154143.55111112,136382.525,1,150928.93,143199.22,NA,"P",0.667827123893805,0.633624867256637
10,"6865756465361404416",145.12398,47.79548,152.791941801493,1.08340246013501,3.45974707869868,3.90684068861592,300.7462,-21.794569,17.607400894165,17.0538997650146,16.8040008544922,16.7049007415771,16.613000869751,17.070547,17.507727,16.441635,0.881112463815293,-3.3861625068833,1,1,-999,"False",150174.991111119,46175.303,1,145123.98,47795.48,NA,"P",0.642141504424779,0.211484424778761
11,"6866027941654417920",76.71004,189.50909,204.445898539026,1.56127736943409,4.327766221534,3.51669645507968,300.42847,-21.200785,18.0997009277344,17.5694007873535,17.3575992584229,17.235200881958,17.2171001434326,17.603237,18.035128,16.9855,1.62327926669578,-6.39121973108808,1,1,-999,"False",78368.011111123,180370.487,1,76710.04,189509.09,NA,"P",0.339424955752212,0.838535796460177
12,"6864508931982309376",-14.87502,98.68588,99.8006469486786,3.64462805086876,-1.42119155519498,5.06581960606373,300.0134,-21.57635,16.3661994934082,15.5813999176025,15.2381000518799,15.0625,14.9460000991821,15.604759,16.2072,14.864913,-3.02228264821777,-0.824006695027147,1,1,-999,"False",-15437.8088888802,95492.7969999994,1,-14875.02,98685.88,NA,"P",-0.0658186725663717,0.436663185840708
13,"6852226489448585600",192.11365,-16.13291,192.78984750601,4.68445533623629,3.05781335497802,1.62664198125827,300.95593,-22.064825,18.4752006530762,17.9190998077393,17.6679000854492,17.558500289917,17.4748992919922,17.948444,18.377106,17.307114,-2.34949782458006,-0.802154517361294,1,1,-999,"False",197573.971111114,-14902.553,1,192113.65,-16132.91,NA,"P",0.850060398230088,-0.0713845575221239
14,"6864506969178758528",-28.05901,90.75821,94.9966353329643,0.161537653731768,-1.27095516267033,1.4324928164021,299.95258,-21.610023,18.0032005310059,17.4676990509033,17.2261009216309,17.1193008422852,17.0494995117188,17.475601,17.897696,16.856405,1.31696873280351,-5.29862278369762,1,1,-999,"False",-29183.1288888882,87882.6989999994,1,-28059.01,90758.21,NA,"P",-0.124154911504425,0.401585
15,"6852183544073002496",124.46526,-143.50909,189.964364709531,4.25192745383434,2.28524789618739,1.96667955764694,300.65027,-22.603464,18.24169921875,17.6389007568359,17.3637008666992,17.2444000244141,17.1541004180908,17.668098,18.151518,16.990314,-1.70713141807166,-2.70012867521732,1,1,-999,"False",128494.81111113,-136634.967000001,1,124465.26,-143509.09,NA,"P",0.550731238938053,-0.634995973451327
16,"6866022134859015040",59.98709,181.90127,191.537262678261,0.767540476818226,4.39384136888507,2.65688441511275,300.35367,-21.23102,17.6870002746582,16.9395008087158,16.6217002868652,16.4827003479004,16.367000579834,16.973671,17.541748,16.257383,4.16907631058282,-2.71008358524205,1,1,-999,"False",61463.2111111271,173537.377,1,59987.09,181901.27,NA,"P",0.265429601769911,0.804872876106195
17,"6852224226003669248",173.93242,-37.46302,177.921231432836,0.639884401049785,2.92944531481365,3.99362439341572,300.8761,-22.15564,15.2932996749878,14.757399559021,14.5396995544434,14.4568004608154,14.3928003311157,14.783715,15.218364,14.184224,12.2951433556964,1.63940116165826,1,1,-999,"False",179532.391111124,-35426.7429999998,1,173932.42,-37463.02,NA,"P",0.769612477876106,-0.165765575221239
18,"6864130803061422976",-131.33582,-163.60573,209.799743812773,2.69808371387613,0.894375895944038,1.80370781793209,299.48315,-22.685184,15.9499998092651,15.3549995422363,15.1159000396729,15.013500213623,14.9497003555298,15.39079,15.862086,14.760525,1.80275708468809,1.63285695921062,1,1,-999,"False",-135274.308888873,-155103.687,1,-131335.82,-163605.73,NA,"P",-0.581131946902655,-0.723919159292036
19,"6864373279735421696",-202.16805,-28.84839,204.215939746129,4.66697516580695,0.141738248462053,4.5252369173449,299.1629,-22.117523,18.5231990814209,17.800500869751,17.5030994415283,17.3556003570557,17.2686996459961,17.845762,18.384127,17.123655,2.74576113959436,-2.31286191281297,1,1,-999,"False",-207650.808888883,-26812.3010000007,1,-202168.05,-28848.39,NA,"P",-0.89454889380531,-0.127647743362832
20,"6864275835516591744",4.23082,5.31279,6.79158121916391,1.39015282863898,4.03987995403238,3.63345818178619,300.10156,-21.975786,17.4186000823975,17.0997009277344,16.9691009521484,16.9297008514404,16.8945999145508,17.099632,17.365788,16.621412,7.1144584760911,0.852274147712825,1,NA,NA,"",4486.35111112344,5220.26099999993,0,4230.82,5312.79,NA,"P",0.0187204424778761,0.0235079203539823
21,"6864220305880381952",14.85491,-61.17738,62.9550647269344,1.27483598284265,1.80900321024575,5.74901807977649,300.15048,-22.2614,17.9514007568359,17.7982006072998,17.7710990905762,17.7861995697021,17.7381992340088,17.780209,17.965988,17.41428,-3.51932350040451,-4.52066075347388,1,NA,NA,"",15542.2711111128,-59328.5029999998,0,14854.91,-61177.38,NA,"P",0.0657296902654867,-0.270696371681416
NA,"Sky-A1-1",-224.58157,81.75646,NA,NA,NA,NA,299.0746258,-21.654796392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-224581.57,81756.46,2,"S",-0.993723761061947,0.361754247787611
NA,"Sky-A1-2",-222.23219,93.24117,NA,NA,NA,NA,299.0860382,-21.60720677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-222232.19,93241.17,1,"S",-0.983328274336283,0.412571548672566
NA,"Sky-A1-3",-217.48859,103.8257,NA,NA,NA,NA,299.1075938,-21.563241465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-217488.59,103825.7,1,"S",-0.96233889380531,0.459405752212389
NA,"Sky-A1-4",-212.24121,114.16975,NA,NA,NA,NA,299.1313868,-21.520287497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-212241.21,114169.75,1,"S",-0.939120398230089,0.505175884955752
NA,"Sky-A1-5",-206.50222,124.24934,NA,NA,NA,NA,299.1573607,-21.478443688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-206502.22,124249.34,1,"S",-0.913726637168142,0.549775840707965
NA,"Sky-A1-6",-200.2849,134.04112,NA,NA,NA,NA,299.1854543,-21.437806158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-200284.9,134041.12,1,"S",-0.886216371681416,0.593102300884956
NA,"Sky-A1-7",-193.60365,143.52243,NA,NA,NA,NA,299.2156014,-21.398468092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-193603.65,143522.43,1,"S",-0.856653318584071,0.635055
NA,"Sky-A2-1",-2.98751,238.98133,NA,NA,NA,NA,300.0687963,-21.002746655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,-2987.51,238981.33,2,"S",-0.0132190707964602,1.05743951327434
